"","es_score","brier_score","location","target_date","X22F_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","recombinant_50_CI","other_50_CI","X23A_50_CI","X22F_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","recombinant_95_CI","other_95_CI","X23A_95_CI"
"198",1.71540825997811,0.784483295189572,"CA",2023-09-04,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"199",6.13295177943704,0.862363428394221,"CA",2023-09-05,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
"200",3.83944901652084,0.748851752353207,"CA",2023-09-06,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"201",4.58408504875533,0.799794355569257,"CA",2023-09-07,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"202",4.91147313045295,0.706259104826999,"CA",2023-09-08,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"203",2.72125483339731,0.764755779732656,"CA",2023-09-09,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0
"204",2.33340575167798,0.750078556231874,"CA",2023-09-10,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
"205",6.24697261278402,0.87367332722741,"CA",2023-09-11,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
"206",9.5716321036706,0.840330723975776,"CA",2023-09-12,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0
"207",8.49477958756699,0.831951902969905,"CA",2023-09-13,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
"208",4.66185299216143,0.807659754151708,"CA",2023-09-14,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
"209",2.17983533585661,0.755520500639926,"CA",2023-09-15,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0
"210",2.08893751599206,0.810971318289005,"CA",2023-09-16,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0
"211",1.17853894912839,0.981439872027272,"CO",2023-08-06,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1
"212",1.32206838787541,0.861232058718449,"CO",2023-08-07,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"213",0.70105982092358,0.79901971499498,"CO",2023-08-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"214",0.677858963918059,0.938619296897526,"CO",2023-08-09,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"215",0.670509762730863,0.950177632553983,"CO",2023-08-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"216",1.05089174136478,0.720249954821346,"CO",2023-08-11,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0
"217",0.641108424562601,0.727882786002733,"CO",2023-08-12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"218",0.752648953103611,0.815812214689386,"CO",2023-08-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"219",0.73975578435906,0.812846430289258,"CO",2023-08-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"220",NA,NA,"CO",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",0.979092636172959,0.89044504597605,"CO",2023-08-16,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
"222",NA,NA,"CO",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",2.61912068732613,0.862447931683059,"CO",2023-08-18,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"224",NA,NA,"CO",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",1.03255928155068,0.617296118512703,"CO",2023-08-20,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"226",0.722084117055386,0.785021316060896,"CO",2023-08-21,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"227",1.09911890529156,0.755676064738896,"CO",2023-08-22,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
"228",2.54201896749449,0.76830263768086,"CO",2023-08-23,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
"229",0.688973573653249,0.766074296745693,"CO",2023-08-24,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"230",1.34667730852547,0.642848902860261,"CO",2023-08-25,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"231",1.277313158012,0.823543335433491,"CO",2023-08-26,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
"232",0.658843052326784,0.917148282763213,"CO",2023-08-27,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"233",1.16350026707787,0.800680933904801,"CO",2023-08-28,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"234",0.862988741787591,0.638915192280935,"CO",2023-08-29,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"235",1.6196741574704,0.771231109245735,"CO",2023-08-30,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
"236",1.52363242975492,0.841480368601066,"CO",2023-08-31,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
"237",3.06955059649297,0.665453744172937,"CO",2023-09-01,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
"238",1.62210925941959,1.00107434054374,"CO",2023-09-02,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
"239",0.631247185393345,0.741582638034735,"CO",2023-09-03,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"240",0.491774749237613,0.682297561020176,"CO",2023-09-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"241",1.11065913871345,0.792286413737415,"CO",2023-09-05,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"242",2.45692245874736,0.982013718542176,"CO",2023-09-06,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0
"243",1.15300256255781,0.681961691901985,"CO",2023-09-07,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0
"244",2.60938822203304,0.719749480300032,"CO",2023-09-08,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
"245",NA,NA,"CO",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",0.343308007273617,0.492170515382512,"CO",2023-09-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"247",0.807352366137903,0.687900735245411,"CO",2023-09-11,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"248",1.4256611510293,0.740208415553614,"CO",2023-09-12,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"249",1.0755546974293,0.886549604336158,"CO",2023-09-13,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"250",1.20713499461796,0.637925644865992,"CO",2023-09-14,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
"251",NA,NA,"CO",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",0.428560675901754,0.599939897932805,"CT",2023-08-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"254",1.34664590795641,0.867691705914559,"CT",2023-08-07,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"255",0.759553591336593,0.791794953201208,"CT",2023-08-08,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"256",0.428707527839553,0.600189333295066,"CT",2023-08-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"257",1.30435475293545,0.819056632241699,"CT",2023-08-10,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0
"258",0.557626090664784,0.793421768935962,"CT",2023-08-11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"259",0.43487420607448,0.602318536785634,"CT",2023-08-12,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"260",NA,NA,"CT",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",0.613251819399449,0.860349446072362,"CT",2023-08-14,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"262",1.17979150244609,0.755815231063191,"CT",2023-08-15,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
"263",0.611814836998801,0.867750428967916,"CT",2023-08-16,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"264",1.90710099139689,0.880982899808976,"CT",2023-08-17,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
"265",1.01014367313811,0.700064358651952,"CT",2023-08-18,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"266",0.730285378301102,0.798354925803117,"CT",2023-08-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"267",0.730997593788412,0.782777197348128,"CT",2023-08-20,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"268",1.88270659069981,0.997582760430671,"CT",2023-08-21,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1
"269",1.67816552439136,0.814751369265248,"CT",2023-08-22,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0
"270",1.04743824478982,0.716791931292089,"CT",2023-08-23,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"271",1.3889799584142,0.871318244697224,"CT",2023-08-24,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
"272",1.50833296997437,0.808507298391455,"CT",2023-08-25,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0
"273",1.77487810537358,0.902398879084183,"CT",2023-08-26,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
"274",1.66489529203824,0.636272800075895,"CT",2023-08-27,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
"275",1.78255696888532,0.780473304960631,"CT",2023-08-28,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
"276",1.15665644389845,0.792938312165862,"CT",2023-08-29,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
"277",1.41054393542377,0.759216696634459,"CT",2023-08-30,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0
"278",1.10020698815527,0.783173813270412,"CT",2023-08-31,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
"279",1.26181456219458,0.810099801932678,"CT",2023-09-01,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"280",0.672528495938928,0.950154768433703,"CT",2023-09-02,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"281",0.619906780705864,0.741582638034735,"CT",2023-09-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"282",NA,NA,"CT",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",1.29088305004984,0.826612524838294,"CT",2023-09-05,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"284",3.68006304641596,0.900912003598528,"CT",2023-09-06,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"285",2.02752212537197,0.787246878848141,"CT",2023-09-07,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"286",2.8405682046157,0.847150705378045,"CT",2023-09-08,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1
"287",3.07839264557021,0.95704650412682,"CT",2023-09-09,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
"288",0.99661778220186,0.883960643889854,"CT",2023-09-10,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"289",2.28976133961299,0.966739799024306,"CT",2023-09-11,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0
"290",1.7074726045867,0.724114849499724,"CT",2023-09-12,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1
"291",1.54307202878146,0.78319728630747,"CT",2023-09-13,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
"292",2.7075178467107,0.552276467934343,"CT",2023-09-14,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1
"293",1.58932322712064,0.759449574842499,"CT",2023-09-15,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"294",0.844076976606335,0.635870849841915,"CT",2023-09-16,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"295",1.00751080388546,0.599939897932805,"DC",2023-08-06,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"296",1.08596314902301,0.937592910228365,"DC",2023-08-07,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"297",1.15067327100337,0.76074426541436,"DC",2023-08-08,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"298",0.602952017184287,0.844043996537051,"DC",2023-08-09,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"299",1.26954814939994,0.84778169986923,"DC",2023-08-10,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1
"300",0.607352851797935,0.850184947219843,"DC",2023-08-11,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"301",0.854740200149594,0.865406204597319,"DC",2023-08-12,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
"302",NA,NA,"DC",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",0.661964151000259,0.941093713146035,"DC",2023-08-14,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"304",NA,NA,"DC",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",0.880927444997811,0.905356399047847,"DC",2023-08-16,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"306",0.792646365415254,1.12966724783983,"DC",2023-08-17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"307",0.867812865593198,0.836201445025271,"DC",2023-08-18,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
"308",0.667292499719627,0.747226232216437,"DC",2023-08-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"309",0.614371890666516,0.884025536911254,"DC",2023-08-20,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"310",0.434260889904401,0.620128143351317,"DC",2023-08-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"311",1.0397590067098,0.731583831761577,"DC",2023-08-22,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0
"312",0.679082414184164,0.953634875718853,"DC",2023-08-23,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"313",1.27402271156263,0.702463892837915,"DC",2023-08-24,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"314",0.884780264692736,0.89616321372402,"DC",2023-08-25,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"315",1.59613783759122,0.927609536680656,"DC",2023-08-26,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
"316",0.436261804081676,0.636272800075895,"DC",2023-08-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"317",1.66696889129977,0.741101998151447,"DC",2023-08-28,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
"318",0.996448678776924,0.887260493316722,"DC",2023-08-29,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
"319",NA,NA,"DC",2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",0.951077715782674,0.820796648595626,"DC",2023-08-31,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"321",0.473862667184822,0.625089088807157,"DC",2023-09-01,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"322",NA,NA,"DC",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",0.702558953227234,0.984234675991091,"DC",2023-09-03,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"324",NA,NA,"DC",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",2.01948563328224,0.665442804721363,"DC",2023-09-05,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
"326",1.65868522466119,0.811406424637267,"DC",2023-09-06,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"327",2.73794441732784,0.908647616151836,"DC",2023-09-07,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0
"328",0.721112317902252,1.00404651058738,"DC",2023-09-08,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"329",0.343574558241409,0.50234345844975,"DC",2023-09-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"330",0.337767019533379,0.492170515382512,"DC",2023-09-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"331",1.65657166747578,1.01085579232059,"DC",2023-09-11,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
"332",0.519745673138661,0.736288100801487,"DC",2023-09-12,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"333",1.36253746274169,0.74165020609024,"DC",2023-09-13,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"334",0.316231276381245,0.451993134154689,"DC",2023-09-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"335",0.735743714793772,1.03570765464012,"DC",2023-09-15,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"336",NA,NA,"DC",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",1.37197889629976,0.91803653338669,"DE",2023-08-06,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
"338",1.64757903439886,1.16619082103771,"DE",2023-08-07,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0
"339",0.851856478203266,0.88774341161039,"DE",2023-08-08,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"340",NA,NA,"DE",2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",NA,NA,"DE",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",0.89340240858357,0.915018149014525,"DE",2023-08-13,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"345",0.723241368813208,0.783604486467062,"DE",2023-08-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"346",1.06708366248251,0.933159654057715,"DE",2023-08-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"347",1.61296572358314,0.77253794346927,"DE",2023-08-16,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0
"348",1.62158682125141,0.731931704948433,"DE",2023-08-17,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
"349",1.05094028542757,1.03546183729767,"DE",2023-08-18,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"350",0.522120503126391,0.665807046259444,"DE",2023-08-19,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"351",NA,NA,"DE",2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",1.68732224019313,0.781658670678311,"DE",2023-08-21,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
"353",1.79902473660506,0.854302854856426,"DE",2023-08-22,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0
"354",0.959389117851889,0.756181797743157,"DE",2023-08-23,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
"355",1.62370163820299,0.997653588194688,"DE",2023-08-24,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1
"356",1.96360288529917,0.986821169643267,"DE",2023-08-25,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0
"357",0.950239236694551,0.748661665879744,"DE",2023-08-26,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"358",0.443059320571646,0.636272800075895,"DE",2023-08-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"359",2.18759866513109,0.747117878260146,"DE",2023-08-28,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
"360",1.01054038553361,0.615707932716246,"DE",2023-08-29,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
"361",NA,NA,"DE",2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",NA,NA,"DE",2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,NA,"DE",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",0.715545489124382,0.687949823602166,"DE",2023-09-04,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
"367",3.45170893305274,0.751008093689499,"DE",2023-09-05,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
"368",1.38780816229457,0.75378083538888,"DE",2023-09-06,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"369",2.86969884081894,0.783738146860236,"DE",2023-09-07,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1
"370",2.84915355626393,0.733104150098803,"DE",2023-09-08,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
"371",4.21836553871523,0.962223801480216,"DE",2023-09-09,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0
"372",2.50778496732437,0.818534882962835,"DE",2023-09-10,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"373",2.29855523611469,0.894450236542373,"DE",2023-09-11,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
"374",1.0777788376924,0.779180781788949,"DE",2023-09-12,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
"375",NA,NA,"DE",2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",0.811550709487876,1.15397647061227,"DE",2023-09-14,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"377",NA,NA,"DE",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",2.84845587945398,0.702510031581455,"FL",2023-08-06,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0
"380",5.82443377606573,0.806484609403875,"FL",2023-08-07,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0
"381",5.54180228430104,0.809237314520993,"FL",2023-08-08,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
"382",6.6595208355299,0.757370883862516,"FL",2023-08-09,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
"383",1.72289157795222,0.900413823519043,"FL",2023-08-10,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1
"384",1.95862803036623,0.816617915235388,"FL",2023-08-11,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0
"385",NA,NA,"FL",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",1.25083178167366,0.831159757733485,"FL",2023-08-13,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
"387",2.83061400201805,0.879526604974002,"FL",2023-08-14,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
"388",5.19612802514527,0.798803372372138,"FL",2023-08-15,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
"389",2.82918847441673,0.822364717209416,"FL",2023-08-16,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
"390",6.30079838339499,0.818523824019885,"FL",2023-08-17,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
"391",5.18858589453929,0.795836862085489,"FL",2023-08-18,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0
"392",3.68758394413275,0.795216990580739,"FL",2023-08-19,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0
"393",1.04588222986489,0.806160629901366,"FL",2023-08-20,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
"394",9.19300922735818,0.808990145526091,"FL",2023-08-21,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
"395",7.71486626820948,0.79446481411518,"FL",2023-08-22,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0
"396",7.01017524482429,0.800612727158543,"FL",2023-08-23,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
"397",14.9359143659779,0.757144206889556,"FL",2023-08-24,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
"398",8.36958579908837,0.805443365797711,"FL",2023-08-25,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
"399",2.24607684164564,0.749261291156018,"FL",2023-08-26,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"400",4.84451830471359,0.806142847728211,"FL",2023-08-27,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
"401",6.39997432951775,0.819466650067245,"FL",2023-08-28,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
"402",6.87459537051345,0.803240656815555,"FL",2023-08-29,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
"403",4.72871307376057,0.746794160070671,"FL",2023-08-30,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
