...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
186,12.2645406111872,0.4022162868062415,CA,2023-12-13,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
187,1.7163299925628,0.362616264783627,CA,2023-12-14,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0
188,3.00689129024401,0.3981624140515015,CA,2023-12-15,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
189,1.71808329996404,0.2960806528885485,CA,2023-12-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
190,0.615457361284738,0.2546778991817295,CA,2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
191,2.22920613493228,0.3172024470889755,CA,2023-12-18,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1
192,1.84480564447694,0.319562819299464,CA,2023-12-19,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
193,2.00538045556605,0.345772973149315,CA,2023-12-20,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1
194,4.20743669364942,0.3146030911375415,CA,2023-12-21,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
195,2.12604474694207,0.2629419344609165,CA,2023-12-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0
196,0.927786976074042,0.3136030166929745,CA,2023-12-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
197,1.11196996046419,0.1781477685411495,CA,2023-12-24,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
198,0.881943017052356,0.4028858911605295,CA,2023-12-25,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
199,2.65854917068398,0.2869460956831765,CA,2023-12-26,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
200,6.57672748845804,0.4184524922682655,CA,2023-12-27,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
201,1.74837925828523,0.2370648570590245,CA,2023-12-28,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0
202,1.14410138498896,0.2124545840790215,CA,2023-12-29,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0
203,1.36469394411046,0.342041405820502,CA,2023-12-30,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1
204,0.139725714544214,0.02821645430994665,CA,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
205,0.57053012438841,0.2585698534570185,CA,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
206,2.90264960252357,0.3061611191086395,CA,2024-01-02,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0
207,3.40165463151505,0.270279365359798,CA,2024-01-03,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0
208,6.51455268443337,0.294973360949368,CA,2024-01-04,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
209,2.11689355459849,0.236790349011181,CA,2024-01-05,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1
210,5.64419371379938,0.54665507299176,CA,2024-01-06,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0
211,NA,NA,CO,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,3.70917486235537,0.503254716832015,CO,2023-11-27,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
213,2.11883038563439,0.479492411822962,CO,2023-11-28,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0
214,1.66299576188812,0.40425309783438,CO,2023-11-29,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
215,0.8429577905407,0.59363595560346,CO,2023-11-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
216,0.418190125322102,0.298868894651529,CO,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
217,0.846658957152982,0.602309817185895,CO,2023-12-02,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
218,NA,NA,CO,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.57872928215665,0.4673136595854495,CO,2023-12-04,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
220,0.565728279319009,0.2678861055786675,CO,2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221,0.993244839380067,0.374862931773635,CO,2023-12-06,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
222,NA,NA,CO,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.355922127452975,0.246818547999423,CO,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
226,0.325053663755627,0.2301944205903665,CO,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227,NA,NA,CO,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,0.725805928588101,0.2992353076957045,CO,2023-12-13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
229,1.04001605117878,0.50631803376751,CO,2023-12-14,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0
230,NA,NA,CO,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.890937763161972,0.3084213583966325,CO,2023-12-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
234,1.6657651725982,0.60482566194392,CO,2023-12-19,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0
235,NA,NA,CO,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,0.713627366244545,0.509127476391675,CO,2023-12-21,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
237,NA,NA,CO,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,2.94915113457963,0.4269598306174695,CO,2023-12-26,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0
242,1.09035970301761,0.772257110630665,CO,2023-12-27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
243,1.31346437431941,0.404543723009651,CO,2023-12-28,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
244,NA,NA,CO,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1.02254728591583,0.726342245353205,CO,2024-01-01,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0
248,2.63188256586097,0.4543766743523645,CO,2024-01-02,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
249,0.444063732044298,0.166790504418148,CO,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
250,0.846148518187204,0.3951641427286985,CO,2024-01-04,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
251,1.54478401068467,0.353385429831542,CO,2024-01-05,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0
252,NA,NA,CO,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.844851321008212,0.3098886208236285,CT,2023-11-26,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
254,0.939256341976968,0.391673598839243,CT,2023-11-27,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
255,3.64992896443056,0.2557925110823885,CT,2023-11-28,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0
256,2.8993275216872,0.2591716023249465,CT,2023-11-29,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
257,0.279363619764074,0.19285529651924,CT,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
258,0.838057782983217,0.298868894651529,CT,2023-12-01,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
259,0.284808073268381,0.2075969095573335,CT,2023-12-02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
260,2.59346974858324,0.59712285462638,CT,2023-12-03,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
261,1.90104091155476,0.2966815558565585,CT,2023-12-04,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
262,1.53056783611167,0.518275204096815,CT,2023-12-05,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0
263,1.55688416240095,0.4038750279920495,CT,2023-12-06,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
264,0.918856949524418,0.45247784561921,CT,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
265,NA,NA,CT,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,1.92324900625875,0.43289454532251,CT,2023-12-11,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0
269,0.686175973028728,0.29297955751007,CT,2023-12-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
270,4.59792028898752,0.3849916081305255,CT,2023-12-13,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0
271,0.825772871730082,0.345847376780127,CT,2023-12-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
272,1.2112855752579,0.461338559168412,CT,2023-12-15,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
273,0.842678907492454,0.3219746656812155,CT,2023-12-16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
274,1.47760802851812,0.3714311931708495,CT,2023-12-17,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0
275,1.28499975923423,0.4215971628470225,CT,2023-12-18,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
276,0.819535831585189,0.296310655219518,CT,2023-12-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
277,0.351289590503009,0.232456322548192,CT,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
278,2.95442909410109,0.389315504701664,CT,2023-12-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0
279,0.397395817707849,0.1960469836889415,CT,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
280,0.594042289632816,0.075719269325425,CT,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
281,0.298679773761464,0.067551559164709,CT,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282,0.743841069727945,0.0600910374491385,CT,2023-12-25,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
283,0.892557235268384,0.3077131101820725,CT,2023-12-26,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
284,0.760735696377262,0.2101585383611425,CT,2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
285,1.51643789317427,0.449548411816334,CT,2023-12-28,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0
286,1.73753038280439,0.3456967889868395,CT,2023-12-29,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0
287,1.0668752411039,0.3198369696928945,CT,2023-12-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
288,0.724913519922026,0.3686469910499735,CT,2023-12-31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
289,NA,NA,CT,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.61372872427527,0.076021303310345,CT,2024-01-02,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1
291,1.26821219296874,0.169329812497443,CT,2024-01-03,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1
292,1.95723433813062,0.352917184512206,CT,2024-01-04,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0
293,1.95692733535085,0.24647311691235,CT,2024-01-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
294,0.130626594567859,0.0123240494912254,CT,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,0.246103084536608,0.1716000522861395,DC,2023-11-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
296,0.254698080602127,0.1759909790697685,DC,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
297,0.732122999015315,0.383790868223483,DC,2023-11-28,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
298,NA,NA,DC,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.273248037058977,0.19285529651924,DC,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.799398683451832,0.56426631811246,DC,2023-12-01,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
301,0.752402295269965,0.2075969095573335,DC,2023-12-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
302,NA,NA,DC,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.357630511627933,0.25886950091258,DC,2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.893420430189734,0.2717984792216645,DC,2023-12-08,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
308,NA,NA,DC,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,0.432164784752994,0.316019774229648,DC,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
311,2.34476540435662,0.412162881071653,DC,2023-12-12,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
312,0.915120823477715,0.65110568009826,DC,2023-12-13,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
313,0.31596563536203,0.275321302211366,DC,2023-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314,0.539008873953431,0.3866150882343795,DC,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
315,NA,NA,DC,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.843180182053425,0.4051699464702345,DC,2023-12-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
317,0.183585002087887,0.127828308422472,DC,2023-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,0.952408784391032,0.676657526258605,DC,2023-12-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
319,NA,NA,DC,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.370237635600259,0.2358707547578755,DC,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324,0.0920756407058077,0.0600910374491385,DC,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,0.671930408300575,0.053306611088355,DC,2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,0.43599473398182,0.24273505660646,DC,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
327,NA,NA,DC,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,0.477063608906608,0.248637644218393,DC,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
329,0.0465799237457409,0.0321902245787846,DC,2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,NA,NA,DC,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,0.0256249840135913,0.0187857245794875,DC,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
334,0.0252035483722249,0.0163472871967291,DC,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,0.884056368402562,0.4013193319588305,DC,2024-01-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
336,NA,NA,DC,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.666584184743174,0.335640889334009,DE,2023-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
338,1.61098056623346,0.3847283742063765,DE,2023-11-27,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0
339,1.08398499884832,0.3679208906753845,DE,2023-11-28,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
340,1.26120958545551,0.4039596851560915,DE,2023-11-29,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1
341,NA,NA,DE,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.865054241052566,0.608137166069255,DE,2023-12-01,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
343,0.83336942259871,0.58920911951474,DE,2023-12-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
344,0.954373900147288,0.333742873277927,DE,2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
345,1.14246440706601,0.3141588854525955,DE,2023-12-04,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
346,1.77444980136436,0.4246006536925005,DE,2023-12-05,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0
347,0.990985296743173,0.3969447055252605,DE,2023-12-06,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0
348,0.951559080610457,0.3299192178191205,DE,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
349,0.850752367035168,0.3570790784756915,DE,2023-12-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0
350,NA,NA,DE,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,NA,NA,DE,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,NA,NA,DE,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,NA,NA,DE,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,3.08512412577977,0.4879850866429595,DE,2023-12-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
362,1.01076484795388,0.2393637249388255,DE,2023-12-21,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
363,0.837039890104052,0.2932314215094285,DE,2023-12-22,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
364,1.05076393643688,0.326388697121831,DE,2023-12-23,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1
365,0.803155315481224,0.57250914594421,DE,2023-12-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
366,0.826064028083967,0.391607064706588,DE,2023-12-25,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
367,2.2123259062932,0.268164527425046,DE,2023-12-26,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
368,1.35721590314282,0.2671815422755915,DE,2023-12-27,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0
369,4.34056473136174,0.375380101465216,DE,2023-12-28,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0
370,0.826273386960036,0.224570633858388,DE,2023-12-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
371,NA,NA,DE,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.138608148904966,0.02821645430994665,DE,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
373,2.96511076616548,0.622352404713655,DE,2024-01-01,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0
374,0.549070835948672,0.093689962502135,DE,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
375,0.822325538233321,0.0187857245794875,DE,2024-01-03,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
376,0.915163320373901,0.193942350546107,DE,2024-01-04,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
377,0.0216340167777321,0.0142037943426301,DE,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378,0.859643668194356,0.183752758059348,DE,2024-01-06,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
379,1.14162994520771,0.2805165938868915,FL,2023-11-26,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0
