...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
944,1.04125311049172,0.3588325370443505,MI,2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
945,0.753984680094773,0.349516877038607,MI,2024-05-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
946,0.76457630483533,0.53737876211412,MI,2024-05-26,1,1,1,0,1,1,1,0,1,1,0,1,1,1
947,0.358113050802698,0.289404733891611,MI,2024-05-27,1,1,1,1,1,1,1,1,0,1,1,1,1,0
948,3.04744788758835,0.3714947100503865,MI,2024-05-28,0,1,1,1,1,1,0,0,0,1,0,1,1,0
949,1.59326082532055,0.4635191536946325,MI,2024-05-29,0,1,1,1,1,0,1,0,0,0,0,1,0,0
950,2.46848081151169,0.4416423404949125,MI,2024-05-30,0,0,1,1,1,0,1,1,0,1,1,1,0,0
951,2.29864432551445,0.322822446125857,MI,2024-05-31,1,1,1,1,1,1,0,1,0,0,1,1,1,0
952,1.34245872029833,0.426655685876046,MI,2024-06-01,0,1,1,1,1,1,0,0,1,1,0,1,1,0
953,NA,NA,MI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
954,1.47437850082027,0.4802560774052965,MI,2024-06-03,1,0,1,1,1,1,1,1,0,0,1,1,1,0
955,2.53264466155451,0.4314067772777565,MI,2024-06-04,0,1,1,1,1,0,0,0,0,0,0,1,0,0
956,2.39877434518044,0.419363325456931,MI,2024-06-05,0,0,1,1,1,1,0,0,0,1,0,1,1,0
957,1.51090919040834,0.448223086847083,MI,2024-06-06,0,0,1,1,0,1,1,0,0,1,0,0,1,0
958,1.53372576917762,0.4576749911214445,MI,2024-06-07,0,1,1,1,1,1,0,0,0,0,1,1,1,0
959,3.05001753814078,0.54630841651555,MI,2024-06-08,0,1,1,1,1,0,1,0,0,1,0,1,0,0
960,1.50859597350575,0.467003289270658,MI,2024-06-09,0,1,1,1,1,1,0,0,1,1,0,1,1,0
961,2.19284282177087,0.4593785255969295,MI,2024-06-10,0,1,1,1,1,1,1,0,0,1,0,1,1,0
962,2.65717400229779,0.386392213036675,MI,2024-06-11,1,0,1,1,1,1,1,0,0,1,1,1,1,0
963,1.24971153677105,0.403605152348843,MI,2024-06-12,1,1,1,1,1,1,0,0,1,1,0,1,1,1
964,1.97312429043448,0.408265147443307,MI,2024-06-13,1,1,1,0,1,1,0,0,0,1,0,1,1,0
965,4.63676231647993,0.414026490227777,MI,2024-06-14,0,0,1,0,1,1,0,0,0,1,0,1,1,0
966,NA,NA,MI,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
967,1.37002813727551,0.2007927543951085,MN,2024-05-05,0,1,1,1,1,1,1,0,0,1,1,0,1,0
968,NA,NA,MN,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
969,0.927678106564254,0.651013713874915,MN,2024-05-07,1,0,1,1,1,1,1,1,0,1,1,1,1,0
970,0.871801148937822,0.410902150796346,MN,2024-05-08,1,1,1,0,1,1,1,1,1,1,0,1,1,0
971,0.312826825340488,0.278947592203826,MN,2024-05-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1
972,0.311773088386232,0.2768416821976795,MN,2024-05-10,1,1,1,1,1,1,1,0,1,1,1,0,1,1
973,0.352477463356748,0.2357011440981715,MN,2024-05-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0
974,0.230852035709525,0.1665231647841515,MN,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
975,0.523807039833994,0.36837376960155,MN,2024-05-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0
976,0.283842373619031,0.271488672572539,MN,2024-05-14,1,1,1,1,1,1,1,0,1,1,1,1,1,0
977,1.66729079980058,0.196796514419118,MN,2024-05-15,0,1,1,1,1,1,0,1,1,0,0,1,1,0
978,1.20567724350803,0.2436217749596945,MN,2024-05-16,1,1,1,1,1,1,0,0,1,1,0,0,1,0
979,0.310817214230364,0.2183088842566115,MN,2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
980,1.31667735103728,0.229397134708042,MN,2024-05-18,1,1,1,1,1,1,0,0,1,1,1,1,1,0
981,0.776811891435066,0.3988387442146555,MN,2024-05-19,1,0,1,1,1,1,1,1,0,1,1,1,1,0
982,1.20512686775943,0.3554844306800175,MN,2024-05-20,1,0,1,1,1,1,1,1,1,1,1,1,1,1
983,0.931518560985324,0.2857960191664215,MN,2024-05-21,0,1,1,1,1,1,1,0,0,1,1,1,1,1
984,2.3500224146593802,0.432791596514117,MN,2024-05-22,0,0,1,1,1,1,1,0,0,1,0,1,1,0
985,0.876455559894928,0.280235858728992,MN,2024-05-23,1,1,1,1,1,1,1,0,1,1,0,1,1,0
986,0.971479681587869,0.4644541122770205,MN,2024-05-24,1,1,1,1,0,1,1,1,0,1,0,0,1,0
987,0.765531952393148,0.4001616280168945,MN,2024-05-25,1,1,1,0,1,1,1,1,1,1,0,1,1,0
988,1.02237338922634,0.434331236245048,MN,2024-05-26,1,1,1,1,0,1,1,0,0,0,0,0,1,1
989,0.814288035375869,0.422116923317927,MN,2024-05-27,1,0,1,1,1,1,1,0,0,1,1,1,1,1
990,1.52683068205461,0.4012420280543225,MN,2024-05-28,0,1,1,1,0,1,1,0,0,0,0,0,1,0
991,0.508327468289356,0.357200321808215,MN,2024-05-29,1,1,1,1,1,1,1,1,1,1,1,0,1,0
992,1.94724496256057,0.433283192797484,MN,2024-05-30,0,0,1,1,1,1,1,0,0,1,1,1,1,1
993,0.607325594638569,0.2785388816014075,MN,2024-05-31,1,1,1,1,1,1,1,1,0,1,1,1,1,0
994,0.713017529053404,0.487841041757664,MN,2024-06-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
995,0.611298644601814,0.3326592330857415,MN,2024-06-02,1,1,1,1,1,1,1,0,0,1,0,1,1,1
996,2.92296736334471,0.4641765576843655,MN,2024-06-03,0,1,1,1,1,0,0,0,0,1,0,1,0,0
997,2.70589266577693,0.3787013348000785,MN,2024-06-04,1,1,1,1,1,1,0,0,0,1,1,1,1,0
998,2.17389153174693,0.389084977043349,MN,2024-06-05,1,1,1,1,1,1,0,0,0,1,0,1,1,0
999,1.0325235453461,0.363476569961179,MN,2024-06-06,1,0,1,1,1,1,1,0,0,1,0,1,1,0
1000,2.24535310497143,0.467128009258228,MN,2024-06-07,0,0,1,1,1,1,1,0,0,1,0,1,1,1
1001,0.748537750601,0.2173850892691725,MN,2024-06-08,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1002,2.55552358214087,0.4302469640040215,MN,2024-06-09,0,0,1,1,1,1,0,0,0,0,1,1,1,0
1003,2.17459362316953,0.477238715877818,MN,2024-06-10,0,1,1,1,1,0,1,0,0,1,0,1,0,0
1004,0.964618151166571,0.35570037297064,MN,2024-06-11,1,1,1,1,1,1,1,0,1,1,0,0,1,0
1005,1.15358314105096,0.331145360939748,MN,2024-06-12,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1006,4.73569985385671,0.3937390803360435,MN,2024-06-13,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1007,0.945254766642864,0.3275016794239535,MN,2024-06-14,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1008,1.77143792611152,0.431225112686714,MN,2024-06-15,1,1,1,0,1,0,0,1,1,1,0,1,0,0
1009,NA,NA,MO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,NA,NA,MO,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,NA,NA,MO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,NA,NA,MO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,NA,NA,MO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,NA,NA,MO,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,NA,NA,MO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,NA,NA,MO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,NA,NA,MO,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,NA,NA,MO,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,NA,NA,MO,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,NA,NA,MO,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,0.447715137678224,0.323491301037288,MO,2024-05-17,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1022,0.332389967320436,0.229397134708042,MO,2024-05-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1023,NA,NA,MO,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,NA,NA,MO,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,NA,NA,MO,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,NA,NA,MO,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,NA,NA,MO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,NA,NA,MO,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,NA,NA,MO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,NA,NA,MO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,NA,NA,MO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,NA,NA,MO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,NA,NA,MO,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,NA,NA,MO,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,NA,NA,MO,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,NA,NA,MO,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,NA,NA,MO,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,NA,NA,MO,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,NA,NA,MO,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,NA,NA,MO,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,NA,NA,MO,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,NA,NA,MO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,NA,NA,MO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,NA,NA,MO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,NA,NA,MO,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,NA,NA,MO,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,NA,NA,MO,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,NA,NA,MO,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,NA,NA,MO,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,NA,NA,MO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,NA,NA,MS,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,NA,NA,MS,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,NA,NA,MS,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,NA,NA,MS,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,NA,NA,MS,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,0.19452035189816,0.147879849350039,MS,2024-05-10,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1057,NA,NA,MS,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,MS,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,NA,NA,MS,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,NA,NA,MS,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,NA,NA,MS,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1062,NA,NA,MS,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,NA,NA,MS,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,NA,NA,MS,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,MS,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,NA,NA,MS,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,NA,NA,MS,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,NA,NA,MS,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,NA,NA,MS,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,NA,NA,MS,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071,NA,NA,MS,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,NA,NA,MS,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,NA,NA,MS,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,NA,NA,MS,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,NA,NA,MS,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,NA,NA,MS,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,NA,NA,MS,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,NA,NA,MS,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,NA,NA,MS,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,NA,NA,MS,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,NA,NA,MS,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,NA,NA,MS,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,NA,NA,MS,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,NA,NA,MS,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,NA,NA,MS,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,NA,NA,MS,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,NA,NA,MS,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,NA,NA,MS,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,NA,NA,MS,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,NA,NA,NC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,NA,NA,NC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,0.162955487031726,0.122461756174111,NC,2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1138,0.893997053093198,0.310400101406488,NC,2024-05-08,1,1,1,0,1,1,1,0,1,1,0,1,1,0
1139,0.827889301107757,0.4005375530810595,NC,2024-05-09,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1140,0.889964552237106,0.62555541952915,NC,2024-05-10,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1141,NA,NA,NC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,NA,NA,NC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,NA,NA,NC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1144,0.516605991650539,0.356558182402429,NC,2024-05-14,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1145,0.477371295080568,0.345121919213286,NC,2024-05-15,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1146,0.283066723753172,0.207433884429642,NC,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1147,NA,NA,NC,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1148,NA,NA,NC,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,NA,NA,NC,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,NA,NA,NC,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1151,0.81001384385067,0.4148744318641185,NC,2024-05-21,1,0,1,1,1,1,1,0,0,1,1,1,1,1
1152,1.12175612954579,0.371707218285479,NC,2024-05-22,0,1,1,0,1,1,1,0,1,1,1,1,1,0
1153,0.409975095131655,0.287072013345706,NC,2024-05-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1154,NA,NA,NC,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1155,NA,NA,NC,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,NA,NA,NC,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,NA,NA,NC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1158,0.327472548767791,0.2397477210828985,NC,2024-05-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1159,NA,NA,NC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1160,NA,NA,NC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1161,0.89233350137747,0.62349906788811,NC,2024-05-31,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1162,NA,NA,NC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1163,NA,NA,NC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,NA,NA,NC,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1165,0.879612434985146,0.4495769986988645,NC,2024-06-04,1,1,1,1,1,1,1,0,0,1,1,1,1,0
1166,0.747134960223006,0.3455878493909825,NC,2024-06-05,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1167,1.50643801088069,0.4608572788227795,NC,2024-06-06,0,0,1,1,1,1,1,0,0,1,1,1,1,1
1168,0.90360356487792,0.459418731201093,NC,2024-06-07,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1169,NA,NA,NC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,0.659873971411109,0.46975353218562,NC,2024-06-09,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1171,0.900765524988579,0.459612836143569,NC,2024-06-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1172,NA,NA,NC,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1173,0.293868246547811,0.22183332273989,NC,2024-06-12,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1174,0.708430032406826,0.5021116364852,NC,2024-06-13,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1175,NA,NA,NC,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1176,NA,NA,NC,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
