...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23G_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23G_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
186,2.83931282416234,0.422066806366577,CA,2023-11-08,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0
187,2.87634942883343,0.3708829453377325,CA,2023-11-09,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
188,2.86320022324507,0.3203955912674015,CA,2023-11-10,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
189,1.48996182261529,0.2565665560036965,CA,2023-11-11,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
190,1.80630151342021,0.259165256930279,CA,2023-11-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0
191,5.39422679738761,0.379098506776362,CA,2023-11-13,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
192,4.64786311197218,0.3244543283022045,CA,2023-11-14,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
193,3.24881595035704,0.327213370487607,CA,2023-11-15,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1
194,3.68371186102328,0.3656795736554225,CA,2023-11-16,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
195,1.96039162479948,0.3919596384721305,CA,2023-11-17,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0
196,1.32080132576831,0.3545126221084195,CA,2023-11-18,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
197,0.738594376376443,0.3806743122249055,CA,2023-11-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
198,5.22742358745094,0.3323318060513395,CA,2023-11-20,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
199,4.61920389420402,0.3771738692045755,CA,2023-11-21,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
200,5.30238040455289,0.3611271955864405,CA,2023-11-22,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
201,1.22730011870211,0.4760990817886895,CA,2023-11-23,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
202,3.85021054949979,0.397234979964472,CA,2023-11-24,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0
203,4.21986623476008,0.3823424681503585,CA,2023-11-25,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0
204,2.81265591551104,0.3521139774049045,CA,2023-11-26,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0
205,11.5491069929711,0.43003159421767,CA,2023-11-27,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
206,14.8691050736299,0.4444644478040625,CA,2023-11-28,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
207,17.1492858402866,0.4381749424210435,CA,2023-11-29,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
208,11.582414111142,0.385620012762695,CA,2023-11-30,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
209,7.49634570501008,0.4215930247291335,CA,2023-12-01,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0
210,1.37084288883014,0.374283976672963,CA,2023-12-02,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0
211,NA,NA,CO,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1.09162312868554,0.3022559836747785,CO,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
213,1.49873444798082,0.4520719898945995,CO,2023-10-24,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0
214,1.54619022949081,0.172969765947535,CO,2023-10-25,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
215,0.636767020341801,0.1712567842222205,CO,2023-10-26,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
216,2.38834324568549,0.4982118345663935,CO,2023-10-27,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0
217,NA,NA,CO,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.1644415153953,0.258593056905199,CO,2023-10-30,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
220,1.59329207172839,0.4157310258618925,CO,2023-10-31,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
221,1.10485717195595,0.274875617514302,CO,2023-11-01,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0
222,NA,NA,CO,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.854581401604798,0.354893188896376,CO,2023-11-03,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0
224,NA,NA,CO,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,1.36557649886554,0.388477465832317,CO,2023-11-06,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
227,0.890383165504785,0.4185914000884365,CO,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
228,1.15665035602212,0.296296247898346,CO,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
229,1.57060322918089,0.4600230297597555,CO,2023-11-09,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0
230,1.031081206793,0.3667117981477185,CO,2023-11-10,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
231,0.736535999665523,0.525698648548955,CO,2023-11-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
232,NA,NA,CO,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2.03768376999331,0.386799289722313,CO,2023-11-13,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1
234,1.52224891144569,0.327061601820102,CO,2023-11-14,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0
235,1.47244754064096,0.3252863464712015,CO,2023-11-15,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
236,0.82377359915506,0.4037192180887475,CO,2023-11-16,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
237,0.298381115247499,0.202343887213598,CO,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
238,0.939281624213704,0.4222599562486105,CO,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
239,0.342172620044212,0.221023644967014,CO,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
240,1.36862131265402,0.302511465406566,CO,2023-11-20,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0
241,2.79027097862341,0.4571526692708805,CO,2023-11-21,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1
242,NA,NA,CO,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.32844115780738,0.2778924831836235,CO,2023-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
245,0.954225207444226,0.442167155341137,CO,2023-11-25,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
246,NA,NA,CO,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,4.46146987657242,0.527233621400365,CO,2023-11-27,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1
248,2.62907418815855,0.50877275862077,CO,2023-11-28,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0
249,3.58982166383974,0.530179939244635,CO,2023-11-29,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
250,0.980465027841269,0.66769728448381,CO,2023-11-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
251,0.451077559221412,0.2914420971232405,CO,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
252,1.01930771856747,0.68315220853448,CO,2023-12-02,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
253,0.739906598821908,0.3824834123412345,CT,2023-10-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254,2.01912005523593,0.1767019784101805,CT,2023-10-23,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
255,0.728739737943149,0.3792331372634185,CT,2023-10-24,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
256,1.00956203286397,0.323700691536698,CT,2023-10-25,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
257,1.71194003857551,0.474242154084791,CT,2023-10-26,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
258,0.709425101355066,0.504209741664235,CT,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
259,1.29124519740132,0.400723395031388,CT,2023-10-28,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
260,0.632441312970349,0.1668371434509615,CT,2023-10-29,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
261,1.26951940604671,0.472701535760013,CT,2023-10-30,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0
262,1.0413660367374,0.1646052728668715,CT,2023-10-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
263,0.500920082663748,0.320645641604281,CT,2023-11-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
264,0.858192822686884,0.384933483053978,CT,2023-11-02,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1
265,0.711894640919932,0.3870187018702125,CT,2023-11-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
266,0.232992221688174,0.1624418164186615,CT,2023-11-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,0.231822582220913,0.1625134621140605,CT,2023-11-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
268,1.44840821730321,0.44834387395471,CT,2023-11-06,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0
269,1.71909395780163,0.3216111477084265,CT,2023-11-07,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0
270,1.16923250114948,0.566745408583955,CT,2023-11-08,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
271,0.747162384270434,0.39517541788096,CT,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
272,NA,NA,CT,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.577830219831933,0.345137760913171,CT,2023-11-12,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
275,2.02576009496649,0.3164776431689065,CT,2023-11-13,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0
276,2.28061524961415,0.228943756524233,CT,2023-11-14,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
277,0.831408442710023,0.302445967289022,CT,2023-11-15,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
278,NA,NA,CT,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,CT,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.322530169476158,0.211067448428941,CT,2023-11-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
281,NA,NA,CT,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.881382810784904,0.2322896480231095,CT,2023-11-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
283,1.93042144053179,0.2996788772801045,CT,2023-11-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
284,0.404974393643556,0.258987728299323,CT,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
285,1.61715035455834,0.2744894843367465,CT,2023-11-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
286,1.04769141441476,0.371064067534119,CT,2023-11-24,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
287,NA,NA,CT,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,1.48090108610034,0.42594360340674,CT,2023-11-26,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0
289,1.50409623534658,0.429649498115386,CT,2023-11-27,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
290,7.12317877691337,0.4228870208845115,CT,2023-11-28,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0
291,6.3912511101076,0.434308935306315,CT,2023-11-29,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
292,0.687544629522342,0.419830249325573,CT,2023-11-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
293,0.896101983041887,0.2914420971232405,CT,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0
294,0.763170831154951,0.4698082526095425,CT,2023-12-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
295,0.559201433402115,0.3366532801967505,DC,2023-10-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
296,NA,NA,DC,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.642183535880357,0.1712567842222205,DC,2023-10-26,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
300,0.245817568925499,0.169656987987416,DC,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
301,0.230770336593042,0.1681800924406905,DC,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,NA,NA,DC,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,0.688161514133012,0.3677618456443635,DC,2023-10-31,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
305,NA,NA,DC,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.686284607668962,0.4800383739544565,DC,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
307,0.629403159692648,0.330924557964249,DC,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
308,0.222969534591075,0.1624418164186615,DC,2023-11-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,NA,NA,DC,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.16927481868742,0.565908796185835,DC,2023-11-06,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0
311,NA,NA,DC,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,0.234111232321584,0.1647154047897895,DC,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
313,0.792802188560608,0.3809543608843685,DC,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
314,0.639102137824112,0.168288907325789,DC,2023-11-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
315,0.574372026353369,0.335381575086369,DC,2023-11-11,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
316,0.750690014676142,0.52682082204277,DC,2023-11-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
317,0.806002649070329,0.4033987372519945,DC,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
318,0.706405693089164,0.182683276583507,DC,2023-11-14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
319,NA,NA,DC,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,0.740443980885945,0.518446087779605,DC,2023-11-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
323,NA,NA,DC,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.882234714604805,0.4194451170518135,DC,2023-11-20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
325,NA,NA,DC,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.877746765356596,0.6165975887463,DC,2023-11-22,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
327,0.445341889374458,0.2744894843367465,DC,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
328,0.888370648711044,0.618145787424405,DC,2023-11-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
329,1.12944168854232,0.309790075510126,DC,2023-11-25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0
330,0.538319133705473,0.329503171479473,DC,2023-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,0.56406571185801,0.350487119296647,DC,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
332,1.14678649702507,0.508715536059295,DC,2023-11-28,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0
333,NA,NA,DC,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.685191604428522,0.419830249325573,DC,2023-11-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
335,0.956485438836387,0.64209048097107,DC,2023-12-01,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
336,1.59285269564498,0.4698082526095425,DC,2023-12-02,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0
337,NA,NA,DE,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,1.21255646995069,0.3899449251561285,DE,2023-10-23,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
339,0.646392964473971,0.376372970788292,DE,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,0.81186510323828,0.575221275135645,DE,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
345,1.34784656756766,0.372349060028489,DE,2023-10-30,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1
346,0.758560924798687,0.3882728994650715,DE,2023-10-31,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
347,0.232512209304525,0.163747252219566,DE,2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,0.676013641260731,0.4800383739544565,DE,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
349,NA,NA,DE,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,0.621855204109545,0.1624418164186615,DE,2023-11-04,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
351,NA,NA,DE,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,1.37058740423055,0.536676520689895,DE,2023-11-06,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1
353,1.40866079133949,0.373839906171165,DE,2023-11-07,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1
354,1.38253270340369,0.397064149728331,DE,2023-11-08,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1
355,NA,NA,DE,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,1.00932212911234,0.4404297670445575,DE,2023-11-13,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
360,0.803535744198762,0.398496585327763,DE,2023-11-14,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
361,1.44486839838695,0.56268057081079,DE,2023-11-15,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
362,0.299082268199612,0.194766593329536,DE,2023-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,NA,NA,DE,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,2.2134669120071,0.394778204382612,DE,2023-11-18,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0
365,1.78960271477611,0.490801191158474,DE,2023-11-19,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
366,1.54214796750242,0.3665851947350435,DE,2023-11-20,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1
367,2.61479568268308,0.3034560164172065,DE,2023-11-21,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0
368,NA,NA,DE,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1.03967267162882,0.366261087817098,DE,2023-11-26,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
373,3.58114949472053,0.4881572686707805,DE,2023-11-27,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
374,1.09008879645549,0.3558619893219095,DE,2023-11-28,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0
375,1.47448127535427,0.40546509892182,DE,2023-11-29,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
376,NA,NA,DE,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,0.990631950568998,0.67154237162352,DE,2023-12-01,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
378,1.00970246490398,0.678361088956635,DE,2023-12-02,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
379,1.24750670893057,0.346595010714389,FL,2023-10-22,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
380,2.03697576652406,0.407918675392701,FL,2023-10-23,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0
