...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,recombinant_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,recombinant_95_CI,other_95_CI,X23A_95_CI
188,3.09625260537654,0.398108478229955,CA,2023-07-28,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
189,2.98814724809505,0.402762941503532,CA,2023-07-29,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1
190,4.52193374678627,0.4389235688959695,CA,2023-07-30,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
191,2.58340354243756,0.4063337742858945,CA,2023-07-31,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1
192,5.50200020661277,0.4148716419946345,CA,2023-08-01,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
193,9.66969320293195,0.4310602093648105,CA,2023-08-02,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0
194,4.32462067122738,0.4155424863598185,CA,2023-08-03,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
195,4.07148141208432,0.4184290520584125,CA,2023-08-04,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0
196,4.89479750196786,0.4304702553058145,CA,2023-08-05,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
197,0.993124821975542,0.435421126123636,CA,2023-08-06,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0
198,2.71667790877792,0.4158675607678265,CA,2023-08-07,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0
199,3.06232014077989,0.4148120255437875,CA,2023-08-08,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
200,1.86181033348348,0.409250062556619,CA,2023-08-09,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1
201,4.78291873208457,0.4224682608786445,CA,2023-08-10,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
202,2.6609607230773,0.399464676344043,CA,2023-08-11,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
203,2.56559213737027,0.4078586114586735,CA,2023-08-12,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
204,2.17035988500544,0.4465385619816365,CA,2023-08-13,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
205,4.60773856520209,0.416270372368941,CA,2023-08-14,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0
206,5.44481385104281,0.4189043820152605,CA,2023-08-15,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
207,11.9441766506116,0.4435455270629875,CA,2023-08-16,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
208,11.5121550809758,0.446497286423805,CA,2023-08-17,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
209,10.6366835982027,0.414009273395055,CA,2023-08-18,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0
210,3.5619940521263,0.424573868867541,CA,2023-08-19,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0
211,NA,NA,CO,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.434260960619081,0.3118452188805335,CO,2023-07-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,NA,NA,CO,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,0.527433196774762,0.377170037208419,CO,2023-07-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
215,0.422337598798147,0.304102254978207,CO,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,1.45948669459485,0.457024376495775,CO,2023-07-14,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0
217,0.936030760812438,0.339472232479808,CO,2023-07-15,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
218,0.565797741882902,0.40056251913171,CO,2023-07-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
219,0.93779974601262,0.3724861522548545,CO,2023-07-17,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
220,0.700806230157283,0.383684464591467,CO,2023-07-18,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
221,0.611763840538895,0.357445601262266,CO,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
222,0.712576289238904,0.400768907776798,CO,2023-07-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
223,1.03148498755351,0.507242195269705,CO,2023-07-21,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0
224,1.22750179539331,0.399110801651467,CO,2023-07-22,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
225,0.627055967371496,0.363413466424059,CO,2023-07-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
226,NA,NA,CO,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.694936476391256,0.3852558587932165,CO,2023-07-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
228,0.65564207896614,0.4619113255007945,CO,2023-07-26,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
229,1.37056037644484,0.4389207534767325,CO,2023-07-27,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0
230,0.862827736758242,0.4438046924936245,CO,2023-07-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
231,NA,NA,CO,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.84036425548834,0.379109833784578,CO,2023-07-31,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
234,1.60936761113533,0.3636542802086015,CO,2023-08-01,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
235,0.934132456134461,0.4679153758707275,CO,2023-08-02,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
236,1.59295140591709,0.463853142814784,CO,2023-08-03,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
237,2.53345630128299,0.4717113814532125,CO,2023-08-04,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1
238,0.400079687501945,0.2898685711972965,CO,2023-08-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
239,1.15068443550494,0.477083943940735,CO,2023-08-06,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
240,1.36583304315342,0.436469786465708,CO,2023-08-07,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
241,0.772851241728998,0.4070652849670515,CO,2023-08-08,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
242,0.662849915335625,0.4661474557680535,CO,2023-08-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
243,0.744555170511456,0.522201936690275,CO,2023-08-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
244,1.10789529371953,0.375516138701785,CO,2023-08-11,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
245,0.69720079001986,0.387368487126463,CO,2023-08-12,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,0.740634001170192,0.4017012775049335,CO,2023-08-13,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
247,0.747236136447443,0.4000927062573255,CO,2023-08-14,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
248,NA,NA,CO,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,1.03286289999028,0.451892923480579,CO,2023-08-16,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
250,NA,NA,CO,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,2.89017472029807,0.457298133289815,CO,2023-08-18,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
252,NA,NA,CO,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.589082867177512,0.4174811368170205,CT,2023-07-10,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255,0.897673690792676,0.3298078516747605,CT,2023-07-11,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
256,0.536039096419812,0.377170037208419,CT,2023-07-12,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
257,NA,NA,CT,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.889584725957876,0.444832179354215,CT,2023-07-14,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
259,NA,NA,CT,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.694213200608725,0.3821917443184465,CT,2023-07-17,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
262,0.673329181297742,0.467492189089012,CT,2023-07-18,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
263,1.29697340817697,0.4207079357444995,CT,2023-07-19,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
264,NA,NA,CT,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,0.961432201892575,0.2898946162808375,CT,2023-07-21,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
266,0.941465866588164,0.4379362003138385,CT,2023-07-22,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
267,NA,NA,CT,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,2.22232842871902,0.463062895472075,CT,2023-07-24,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
269,0.838852554999395,0.588502365259475,CT,2023-07-25,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
270,1.70091913503591,0.4459656355891155,CT,2023-07-26,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
271,NA,NA,CT,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.401555433519207,0.2854310476781805,CT,2023-07-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
273,0.666682533112072,0.4691039834587125,CT,2023-07-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
274,NA,NA,CT,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1.00404006482953,0.4488773599656995,CT,2023-07-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
276,0.967387321157064,0.436328040339479,CT,2023-08-01,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
277,0.979666382027569,0.43840913689802,CT,2023-08-02,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
278,0.806768090518118,0.4257707003637915,CT,2023-08-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
279,1.10916545551585,0.3932605437346635,CT,2023-08-04,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
280,0.711662599529465,0.501093383076195,CT,2023-08-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
281,0.40244592134687,0.29116076712342,CT,2023-08-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
282,1.52377140334367,0.4752138184618605,CT,2023-08-07,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
283,0.893429637068007,0.4229455651349955,CT,2023-08-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
284,0.416885197376136,0.296039145222685,CT,2023-08-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
285,1.10262244751564,0.3925887896155935,CT,2023-08-10,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
286,0.485465518315124,0.34069197300124,CT,2023-08-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
287,0.431418815587314,0.30243091419622947,CT,2023-08-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,NA,NA,CT,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.676811795280332,0.4785876261023335,CT,2023-08-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
290,1.03150971503046,0.315175020927294,CT,2023-08-15,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1
291,0.689439562706549,0.485181919244737,CT,2023-08-16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
292,1.69802679039494,0.4184441252367805,CT,2023-08-17,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0
293,1.10272622151076,0.377209688413408,CT,2023-08-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
294,0.727027960347935,0.392494518725219,CT,2023-08-19,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
295,NA,NA,DC,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.444511350226556,0.3118452188805335,DC,2023-07-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
297,0.592533293708062,0.4175736510971795,DC,2023-07-11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
298,0.592443830560424,0.4177829860295705,DC,2023-07-12,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
299,NA,NA,DC,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.668887221349843,0.469737436859952,DC,2023-07-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
303,NA,NA,DC,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,0.418890835088715,0.2941068791413065,DC,2023-07-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
305,NA,NA,DC,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.611752310921604,0.3570424538062635,DC,2023-07-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,NA,NA,DC,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.62420520446695,0.5690738554102,DC,2023-07-24,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
311,1.00993338046208,0.435920920717201,DC,2023-07-25,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1
312,1.94218940873811,0.4122597276573805,DC,2023-07-26,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
313,0.601936555252036,0.4287042276399045,DC,2023-07-27,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314,0.661290179219208,0.461385423389531,DC,2023-07-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
315,0.919354607129302,0.4651805734425215,DC,2023-07-29,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
316,1.06425174044028,0.520917181541345,DC,2023-07-30,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0
317,0.394447610284482,0.2858790537374605,DC,2023-07-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,0.404187270806839,0.2863502316597075,DC,2023-08-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,1.05044423681454,0.51412176012367,DC,2023-08-02,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0
320,1.6871544806056,0.48367391323535053,DC,2023-08-03,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
321,1.23573122495485,0.4058699467499275,DC,2023-08-04,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
322,0.713680088319647,0.501093383076195,DC,2023-08-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
323,0.971623994315909,0.29116076712342,DC,2023-08-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
324,1.06130448816018,0.4588437368728585,DC,2023-08-07,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
325,1.26199496789363,0.4052051947373885,DC,2023-08-08,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
326,0.657059842167523,0.463472193674254,DC,2023-08-09,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
327,1.18453014085972,0.406876104559577,DC,2023-08-10,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
328,0.669604100294183,0.4692828475195735,DC,2023-08-11,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
329,0.859824982434195,0.4370847759307275,DC,2023-08-12,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
330,NA,NA,DC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.675527463089066,0.4725110600153915,DC,2023-08-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
332,NA,NA,DC,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,0.949842379772535,0.48051137292669,DC,2023-08-16,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
334,0.807990667343536,0.576073944850115,DC,2023-08-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
335,0.893169965696956,0.421208784786563,DC,2023-08-18,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
336,0.764543158487851,0.409452346256442,DC,2023-08-19,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
337,NA,NA,DE,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,NA,NA,DE,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.572727013633293,0.3436037151353415,DE,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
342,0.743743543742705,0.403763818637113,DE,2023-07-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
343,NA,NA,DE,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,0.609059686486144,0.3587043085794665,DE,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,0.420762674017618,0.295810825124133,DE,2023-07-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
346,0.752510546104774,0.531066082987175,DE,2023-07-18,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
347,NA,NA,DE,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.860791495377124,0.4441513540395035,DE,2023-07-23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
352,0.96290604334145,0.287050723206275,DE,2023-07-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
353,0.634807007949498,0.449314233060338,DE,2023-07-25,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
354,NA,NA,DE,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,0.394862399133363,0.285600362924921,DE,2023-07-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
356,NA,NA,DE,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,0.403156082842844,0.286983890446715,DE,2023-08-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,NA,NA,DE,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,1.49004387219466,0.50541747583421,DE,2023-08-06,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
366,1.68090786778447,0.59561723176179,DE,2023-08-07,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
367,0.968343547822037,0.487295620784002,DE,2023-08-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
368,NA,NA,DE,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1.01994601020043,0.504873544677835,DE,2023-08-13,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
373,0.733596383711368,0.3891504259548905,DE,2023-08-14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
374,1.12634302898758,0.472414012771277,DE,2023-08-15,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
375,1.31896432593269,0.3783753187515615,DE,2023-08-16,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1
376,1.6807425520191701,0.3708408116946725,DE,2023-08-17,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
377,1.16601616964669,0.559945993391755,DE,2023-08-18,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
378,0.439193474054475,0.306289819622015,DE,2023-08-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,1.12179557745903,0.4240339584155255,FL,2023-07-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
380,4.41731235419985,0.4313388740106225,FL,2023-07-10,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
381,3.79883600214049,0.407966731213238,FL,2023-07-11,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0
