...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
881,3.28180624470457,0.421536738428428,MD,2024-08-16,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0
882,1.1291920072674,0.391691021542761,MD,2024-08-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
883,NA,NA,ME,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,ME,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,NA,NA,ME,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,NA,NA,ME,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,NA,NA,ME,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,NA,NA,ME,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,NA,NA,ME,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,NA,NA,ME,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,ME,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,ME,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,ME,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,ME,2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,ME,2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,ME,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,1.40770683568389,0.444518818140811,MI,2024-07-07,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
926,3.97918072384789,0.3645959226649045,MI,2024-07-08,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
927,2.81725189729895,0.391550161317752,MI,2024-07-09,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
928,3.17623810413827,0.394757251434052,MI,2024-07-10,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0
929,3.45154508203322,0.4030895197014735,MI,2024-07-11,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0
930,2.19471161574307,0.3798326112570035,MI,2024-07-12,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
931,3.63712361294497,0.3751019618672145,MI,2024-07-13,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0
932,1.97095286386005,0.410072144086919,MI,2024-07-14,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
933,2.18414516494538,0.4084993577293485,MI,2024-07-15,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
934,2.15602161126688,0.409008496260461,MI,2024-07-16,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0
935,3.07168051466329,0.41243952755542,MI,2024-07-17,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0
936,4.44854995862706,0.404804593500344,MI,2024-07-18,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1
937,1.92485658671153,0.403543280806094,MI,2024-07-19,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0
938,1.16858459063109,0.3979463976934435,MI,2024-07-20,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0
939,2.44987023305669,0.402200687086768,MI,2024-07-21,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
940,3.78483509000564,0.3969396273535205,MI,2024-07-22,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0
941,1.48910362811928,0.451288302029779,MI,2024-07-23,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0
942,1.693973125618,0.416802228190751,MI,2024-07-24,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0
943,2.134266805311,0.396866389628349,MI,2024-07-25,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0
944,2.6258036947047,0.361698767652347,MI,2024-07-26,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
945,1.72258045245595,0.42193535545282,MI,2024-07-27,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
946,2.16821321663909,0.4582419575814375,MI,2024-07-28,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
947,3.39940718823865,0.3857504359216395,MI,2024-07-29,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0
948,1.78104430215565,0.4003326620341675,MI,2024-07-30,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0
949,4.00367440439206,0.385549591045215,MI,2024-07-31,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
950,1.1669630291274,0.3993130363131405,MI,2024-08-01,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
951,2.04638341560502,0.354862163158083,MI,2024-08-02,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
952,0.716483173682081,0.3769933883281145,MI,2024-08-03,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
953,0.969972978327611,0.359623275683188,MI,2024-08-04,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
954,3.71543960421934,0.4220351741159715,MI,2024-08-05,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
955,1.01719454992295,0.3624604084764625,MI,2024-08-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
956,1.56939872922893,0.3848266395118645,MI,2024-08-07,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0
957,1.81860491174698,0.305679449075008,MI,2024-08-08,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0
958,4.12841167422811,0.428990856815736,MI,2024-08-09,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0
959,4.11821147491254,0.471491923724774,MI,2024-08-10,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
960,1.42587800235591,0.3281301207869795,MI,2024-08-11,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
961,5.97862035977279,0.4807611495256325,MI,2024-08-12,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
962,1.62837598785783,0.329768092207973,MI,2024-08-13,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1
963,1.55100553149529,0.365062511082394,MI,2024-08-14,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0
964,1.53670419578771,0.3159041234454535,MI,2024-08-15,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0
965,0.871877085039878,0.3206616028644645,MI,2024-08-16,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
966,1.52417793025267,0.4324438475595785,MI,2024-08-17,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
967,2.51819098478196,0.3996476586819365,MN,2024-07-07,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
968,1.96657477836466,0.3984298119394445,MN,2024-07-08,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
969,3.06687071738894,0.395277468027774,MN,2024-07-09,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
970,2.42249040566056,0.391108753393631,MN,2024-07-10,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
971,2.29685360190389,0.39958843975763,MN,2024-07-11,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0
972,1.61865360715243,0.4003526867620565,MN,2024-07-12,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
973,1.87554291755472,0.4081314489175875,MN,2024-07-13,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0
974,1.41452846523365,0.3887358219487545,MN,2024-07-14,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
975,3.34576623003544,0.40128763510268,MN,2024-07-15,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1
976,1.37949666071353,0.39271089222094,MN,2024-07-16,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
977,3.17854762404454,0.4034730101899755,MN,2024-07-17,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0
978,5.63433756391441,0.3972219683514575,MN,2024-07-18,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1
979,4.28819874791184,0.408339298439348,MN,2024-07-19,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0
980,2.27542178905395,0.3912051147471815,MN,2024-07-20,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
981,2.47792223980023,0.4045358288407925,MN,2024-07-21,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
982,4.67182863453516,0.4045245213490855,MN,2024-07-22,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0
983,1.41868980139265,0.3931546682586535,MN,2024-07-23,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
984,2.228252482455,0.382282522417743,MN,2024-07-24,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
985,3.11044559924248,0.419465187992904,MN,2024-07-25,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0
986,4.6391524402423,0.3928938346910265,MN,2024-07-26,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0
987,5.6480397510488896,0.431221442385832,MN,2024-07-27,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
988,1.61937489285314,0.406186673094501,MN,2024-07-28,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
989,3.59116601047205,0.415708282478575,MN,2024-07-29,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
990,5.19948566622143,0.4000426079323795,MN,2024-07-30,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0
991,1.69394310992329,0.386371714387373,MN,2024-07-31,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
992,4.11950264665242,0.4325566501836295,MN,2024-08-01,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
993,2.47031783299418,0.3971131896780905,MN,2024-08-02,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
994,1.95330324885085,0.3722796154006465,MN,2024-08-03,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
995,2.29690271447459,0.4144746563842965,MN,2024-08-04,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
996,2.1767728011901,0.3733257136301575,MN,2024-08-05,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0
997,1.76526810278142,0.4103219262122,MN,2024-08-06,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
998,2.67687027366583,0.4546025180341485,MN,2024-08-07,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
999,5.23329895895066,0.4342677383241555,MN,2024-08-08,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0
1000,1.08375738812333,0.3982710288102435,MN,2024-08-09,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
1001,1.89698531481158,0.3798245062558675,MN,2024-08-10,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0
1002,1.74044395648802,0.374019605923798,MN,2024-08-11,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
1003,4.12159798423474,0.4233088971411075,MN,2024-08-12,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
1004,3.48675649856375,0.412400080398016,MN,2024-08-13,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
1005,4.86996433021597,0.505306597584025,MN,2024-08-14,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1
1006,5.35262323627336,0.3951526347342605,MN,2024-08-15,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1007,4.33685492748585,0.3892269541044885,MN,2024-08-16,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1
1008,2.82861827377967,0.393062564018549,MN,2024-08-17,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0
1009,NA,NA,MO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,0.779590632556148,0.4101488044219435,MO,2024-07-08,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1011,NA,NA,MO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,0.510025543007578,0.3539873369018235,MO,2024-07-10,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1013,NA,NA,MO,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,NA,NA,MO,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,NA,NA,MO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,NA,NA,MO,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,0.572374202616202,0.401110191297692,MO,2024-07-15,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1018,NA,NA,MO,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,0.49057205966105,0.346007052609282,MO,2024-07-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1020,NA,NA,MO,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,NA,NA,MO,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,NA,NA,MO,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,NA,NA,MO,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,NA,NA,MO,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,0.526190612142195,0.37429782591728,MO,2024-07-23,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
1026,0.502519689374627,0.366708296861452,MO,2024-07-24,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1027,1.28857649468234,0.419636065821087,MO,2024-07-25,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1028,0.622411199753921,0.4331871511027925,MO,2024-07-26,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1029,NA,NA,MO,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,1.40134846182468,0.461376767944299,MO,2024-07-28,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1031,NA,NA,MO,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,NA,NA,MO,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,0.501123012031349,0.354757067601059,MO,2024-07-31,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1034,NA,NA,MO,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,NA,NA,MO,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,NA,NA,MO,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,NA,NA,MO,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,NA,NA,MO,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,0.739179461828619,0.516632670569655,MO,2024-08-06,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1040,0.53968427417128,0.3772144057046125,MO,2024-08-07,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1041,1.05062778042615,0.511470019992095,MO,2024-08-08,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0
1042,NA,NA,MO,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,NA,NA,MO,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,NA,NA,MO,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,NA,NA,MO,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,0.292260328148483,0.2124196207263975,MO,2024-08-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1047,0.80893746900897,0.567013056140905,MO,2024-08-14,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1048,NA,NA,MO,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,NA,NA,MO,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,NA,NA,MO,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,NA,NA,MS,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,NA,NA,MS,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,0.511968997708026,0.360076743488542,MS,2024-07-09,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1054,NA,NA,MS,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,NA,NA,MS,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,NA,NA,MS,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,NA,NA,MS,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,MS,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,0.479637629089505,0.3483677878670035,MS,2024-07-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1060,0.565327247148486,0.389363153540188,MS,2024-07-16,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1061,1.21140915978269,0.4235693520611365,MS,2024-07-17,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1
1062,0.48822685516672,0.345138445906144,MS,2024-07-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1063,NA,NA,MS,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,NA,NA,MS,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,MS,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,1.09948642322577,0.370958689597851,MS,2024-07-22,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1067,1.75791102863439,0.3440954829330225,MS,2024-07-23,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1068,0.835720582305776,0.4315981043511655,MS,2024-07-24,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1069,0.606460596114283,0.4295184101433155,MS,2024-07-25,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1070,0.701707531156646,0.392272361759831,MS,2024-07-26,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1071,NA,NA,MS,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,1.38906079460492,0.365945995583196,MS,2024-07-29,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1074,NA,NA,MS,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,1.04714208288395,0.389221826978115,MS,2024-07-31,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
1076,NA,NA,MS,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,1.39877986908399,0.367851256304495,MS,2024-08-02,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
1078,NA,NA,MS,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,0.38239487610029,0.2730389436413865,MS,2024-08-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1081,2.33382736044778,0.4807886178019565,MS,2024-08-06,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0
1082,1.48658450875676,0.390187039479423,MS,2024-08-07,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1083,0.711070482323059,0.493830372438367,MS,2024-08-08,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1084,1.44827672773444,0.54555647476634,MS,2024-08-09,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1
1085,NA,NA,MS,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,0.978916639209754,0.3767994726704015,MS,2024-08-12,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1088,1.69726147140161,0.42913107548264,MS,2024-08-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1089,2.62143217690659,0.4772278013813105,MS,2024-08-14,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1090,1.37339999931637,0.422890429181579,MS,2024-08-15,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
1091,1.32883596982697,0.514920775321305,MS,2024-08-16,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1092,NA,NA,MS,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
