...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X23A_50_CI,X22E_95_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI,X23A_95_CI
876,0.349668588232362,0.251066887831588,MD,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
877,0.614987115773763,0.4286267210670225,MD,2023-06-19,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
878,0.822273544788168,0.2375120858023735,MD,2023-06-20,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
879,0.837094333778579,0.59266647664693,MD,2023-06-21,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
880,0.894938977747905,0.63602298888576,MD,2023-06-22,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
881,2.51770781695143,0.3756039995750565,MD,2023-06-23,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
882,0.78706659970214,0.55709492634296,MD,2023-06-24,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
883,0.352460394538059,0.0827418576075575,ME,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
884,0.120749994465654,0.0874051173300575,ME,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
885,0.81582126669099,0.568287350320135,ME,2023-05-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
886,NA,NA,ME,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,0.164881787314737,0.1201231971750805,ME,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
891,NA,NA,ME,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,NA,NA,ME,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,0.275278083972446,0.193221388274093,ME,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
901,0.56219752159706,0.4015237919533675,ME,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
902,NA,NA,ME,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,NA,NA,ME,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,NA,NA,ME,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,ME,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,ME,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,ME,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,ME,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,ME,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,ME,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,1.22779167020322,0.0827418576075575,MI,2023-05-14,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
926,1.51843399785402,0.275824575267702,MI,2023-05-15,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0
927,1.21476740775003,0.3350821404773405,MI,2023-05-16,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0
928,2.93978335713992,0.606717135317,MI,2023-05-17,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0
929,0.905369987730402,0.2441762010201875,MI,2023-05-18,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
930,0.525475840517961,0.253403390730797,MI,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
931,0.497753803472574,0.253087978046219,MI,2023-05-20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
932,1.73214464609604,0.360160856505261,MI,2023-05-21,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
933,3.92068392731761,0.4023629324538295,MI,2023-05-22,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0
934,0.934492602180916,0.2790649839687545,MI,2023-05-23,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
935,3.51820330681596,0.4548081302147575,MI,2023-05-24,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1
936,1.17565349636641,0.2797802131091825,MI,2023-05-25,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
937,0.461947246934137,0.309682498762353,MI,2023-05-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
938,1.78909071672308,0.386359405540725,MI,2023-05-27,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1
939,0.233999466976338,0.168926975751481,MI,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
940,0.532527003340588,0.262258060068667,MI,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
941,0.717845130418739,0.294020065086139,MI,2023-05-30,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
942,2.51256630557119,0.4657142871196315,MI,2023-05-31,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0
943,2.74383067433103,0.2017306924461015,MI,2023-06-01,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
944,1.06398707871862,0.34223869126973,MI,2023-06-02,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
945,0.560287148564512,0.336988060217319,MI,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
946,0.323155633582273,0.2283718413597005,MI,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
947,0.333496532854824,0.237588864337615,MI,2023-06-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
948,0.449533785988682,0.3473757412898055,MI,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
949,0.654461192845755,0.2849523394387805,MI,2023-06-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
950,NA,NA,MI,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,1.36358848783069,0.429370966918633,MI,2023-06-09,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
952,0.920331231544576,0.334948840878502,MI,2023-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
953,0.409364664014907,0.295558958813599,MI,2023-06-11,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
954,1.32301377825817,0.481055616079186,MI,2023-06-12,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0
955,0.586539947428067,0.3307247857022415,MI,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
956,0.449773821258681,0.3450099621172275,MI,2023-06-14,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
957,0.803133365142062,0.4164375339426775,MI,2023-06-15,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
958,0.488336484811586,0.345776897901833,MI,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
959,0.845871735110736,0.59955317352251,MI,2023-06-17,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
960,1.16463085444809,0.3658840163134625,MI,2023-06-18,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
961,NA,NA,MI,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
962,0.677053989702054,0.28694728030067,MI,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
963,0.727807385877305,0.403460173199231,MI,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
964,1.03210851764315,0.498248239540143,MI,2023-06-22,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0
965,NA,NA,MI,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
966,0.608841452726285,0.42470183351038,MI,2023-06-24,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
967,0.579751794731216,0.333367640402552,MN,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
968,1.6560159619381,0.1762608953428095,MN,2023-05-15,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0
969,0.997092612990253,0.2528888837657555,MN,2023-05-16,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
970,0.74119646151524,0.1906060974613635,MN,2023-05-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
971,1.49104517222627,0.2714789671347785,MN,2023-05-18,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
972,1.33450006699201,0.3532968374703965,MN,2023-05-19,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0
973,0.471165337270397,0.1140905671373,MN,2023-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
974,0.661035152081029,0.2227356331389795,MN,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
975,0.90048618457873,0.3188061360983565,MN,2023-05-22,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
976,1.85132545460007,0.401678776085971,MN,2023-05-23,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0
977,0.940194532533976,0.4277931636734455,MN,2023-05-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
978,0.491456543211423,0.2838657500524965,MN,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
979,0.818565685992136,0.239530914525948,MN,2023-05-26,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
980,1.46578453405632,0.490488948981322,MN,2023-05-27,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
981,0.525329659664753,0.3267458149244925,MN,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
982,0.637338934597413,0.2775053751629885,MN,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
983,2.86477720848011,0.354205934515355,MN,2023-05-30,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0
984,1.17509791601268,0.55732200798753,MN,2023-05-31,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
985,0.882658508197709,0.4251447330322075,MN,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
986,0.299386451267138,0.2104320051717315,MN,2023-06-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
987,0.547726161667505,0.336988060217319,MN,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
988,0.528583277418684,0.3710175977720585,MN,2023-06-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
989,0.828085337601211,0.3199648661496275,MN,2023-06-05,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
990,0.931151083933462,0.464736920254962,MN,2023-06-06,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
991,0.746932754976878,0.4035520523164915,MN,2023-06-07,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0
992,0.6327770031192,0.4379948093998725,MN,2023-06-08,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
993,1.51784142054584,0.2758184974461145,MN,2023-06-09,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
994,NA,NA,MN,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
995,1.63455776143486,0.363094161604869,MN,2023-06-11,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
996,1.63345946089374,0.305534376998169,MN,2023-06-12,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
997,0.964842208091826,0.289049007169168,MN,2023-06-13,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0
998,1.08207112836474,0.342518636652901,MN,2023-06-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
999,0.826192775759721,0.3148514688977895,MN,2023-06-15,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1000,1.32665806215749,0.4276630987048195,MN,2023-06-16,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
1001,0.827747248159116,0.4045318020270575,MN,2023-06-17,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
1002,0.811301308143861,0.348329407668999,MN,2023-06-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1003,0.845820045604214,0.596015999664855,MN,2023-06-19,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
1004,2.28277137450952,0.390202512124831,MN,2023-06-20,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0
1005,0.613471022263715,0.430560712509073,MN,2023-06-21,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1006,0.626407837797134,0.4318839808767575,MN,2023-06-22,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1007,NA,NA,MN,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1008,NA,NA,MN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,NA,NA,MO,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,NA,NA,MO,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,NA,NA,MO,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,NA,NA,MO,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,NA,NA,MO,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,NA,NA,MO,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,NA,NA,MO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,NA,NA,MO,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,NA,NA,MO,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,NA,NA,MO,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,NA,NA,MO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,NA,NA,MO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,NA,NA,MO,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,NA,NA,MO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,NA,NA,MO,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,NA,NA,MO,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,0.259239954653787,0.184912695659695,MO,2023-05-30,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1026,NA,NA,MO,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,NA,NA,MO,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,NA,NA,MO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,NA,NA,MO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,NA,NA,MO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,NA,NA,MO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,0.625813472104732,0.443714462636489,MO,2023-06-06,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1033,NA,NA,MO,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,NA,NA,MO,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,NA,NA,MO,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,NA,NA,MO,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,NA,NA,MO,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,NA,NA,MO,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,NA,NA,MO,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,NA,NA,MO,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,NA,NA,MO,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,NA,NA,MO,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,NA,NA,MO,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,NA,NA,MO,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,NA,NA,MO,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,NA,NA,MO,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,NA,NA,MO,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,NA,NA,MO,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,NA,NA,MO,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,NA,NA,MO,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,NA,NA,MS,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,NA,NA,MS,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,0.68954551435954,0.0922879006686815,MS,2023-05-16,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1054,0.41691788000625,0.097394418618574,MS,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1055,NA,NA,MS,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,NA,NA,MS,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,NA,NA,MS,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,MS,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,0.973669780572597,0.431664504993412,MS,2023-05-22,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
1060,0.186860306555777,0.132897235209958,MS,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1061,1.03307275492733,0.263253612105158,MS,2023-05-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
1062,0.46003762488172,0.3115289359399305,MS,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1063,1.15638531348906,0.560094190879175,MS,2023-05-26,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0
1064,NA,NA,MS,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,MS,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,NA,NA,MS,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,1.14034835835009,0.184912695659695,MS,2023-05-30,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1068,0.510946751605754,0.357840990617087,MS,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1069,1.2699919139518001,0.4015237919533675,MS,2023-06-01,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
1070,0.769305353003109,0.2104320051717315,MS,2023-06-02,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1071,NA,NA,MS,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,0.3966042606949,0.2993708656966245,MS,2023-06-05,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1074,1.39409811084069,0.246954985079017,MS,2023-06-06,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
1075,0.472070879209181,0.3419418666265265,MS,2023-06-07,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1076,1.15704982822202,0.380690994089374,MS,2023-06-08,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1077,0.386709514278577,0.2758184974461145,MS,2023-06-09,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1078,NA,NA,MS,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,0.731371573351718,0.3000658712437305,MS,2023-06-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1081,0.767904640235946,0.3067226603860235,MS,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1082,0.404265533186042,0.280991163659937,MS,2023-06-14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1083,1.31891815548957,0.4278961518627055,MS,2023-06-15,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
1084,NA,NA,MS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,NA,NA,MS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,0.90867835703824,0.4388858026325435,MS,2023-06-19,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
1088,0.541291824786538,0.385817669297263,MS,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1089,1.24768860577667,0.3956824830386545,MS,2023-06-21,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
1090,0.889580787053243,0.430460985340644,MS,2023-06-22,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0
1091,1.25688812043195,0.59689769002956,MS,2023-06-23,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0
1092,NA,NA,MS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
