"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"1099",NA,NA,"MT",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100",NA,NA,"MT",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",NA,NA,"MT",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102",NA,NA,"MT",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",NA,NA,"MT",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",NA,NA,"MT",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105",NA,NA,"MT",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106",NA,NA,"MT",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107",NA,NA,"MT",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108",NA,NA,"MT",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109",NA,NA,"MT",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110",NA,NA,"MT",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",NA,NA,"MT",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",NA,NA,"MT",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113",NA,NA,"MT",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114",NA,NA,"MT",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",NA,NA,"MT",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",NA,NA,"MT",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117",NA,NA,"MT",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118",NA,NA,"MT",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119",NA,NA,"MT",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120",NA,NA,"MT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121",NA,NA,"MT",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122",NA,NA,"MT",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123",NA,NA,"MT",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124",NA,NA,"MT",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125",NA,NA,"MT",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126",NA,NA,"MT",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",NA,NA,"MT",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128",NA,NA,"MT",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",NA,NA,"MT",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130",NA,NA,"MT",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131",NA,NA,"MT",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132",NA,NA,"MT",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",NA,NA,"MT",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",NA,NA,"MT",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",NA,NA,"NC",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136",0.0140020486062195,0.00290245269127378,"NC",2024-03-18,1,1,1,1,1,1,1,1,1,1
"1137",NA,NA,"NC",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138",0.00183023276996143,0.00354808894265649,"NC",2024-03-20,1,1,1,1,1,1,1,1,1,1
"1139",NA,NA,"NC",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140",NA,NA,"NC",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141",NA,NA,"NC",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",NA,NA,"NC",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143",NA,NA,"NC",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144",0.00329634796603678,0.00689750998112499,"NC",2024-03-26,1,1,1,1,1,1,1,1,1,1
"1145",0.0156420506012559,0.0077693017695023,"NC",2024-03-27,1,1,1,1,1,0,1,1,1,0
"1146",0.804906886737496,0.356874578412732,"NC",2024-03-28,0,1,1,1,1,0,1,1,1,0
"1147",0.020091404416673,0.00992566507191435,"NC",2024-03-29,1,1,1,1,1,1,1,1,1,1
"1148",NA,NA,"NC",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149",NA,NA,"NC",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150",0.0583572980157255,0.0145913865889823,"NC",2024-04-01,1,1,1,1,1,0,1,1,1,0
"1151",4.50301660457857,1.11482083229615,"NC",2024-04-02,0,1,1,1,0,0,1,1,1,0
"1152",0.0364134587141418,0.0191058717228861,"NC",2024-04-03,1,1,1,1,1,1,1,1,1,1
"1153",0.0416848559820336,0.0219505802105574,"NC",2024-04-04,1,1,1,1,1,1,1,1,1,1
"1154",0.0122599304839007,0.0252880380287169,"NC",2024-04-05,1,1,1,1,1,1,1,1,1,1
"1155",NA,NA,"NC",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156",NA,NA,"NC",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157",0.428923549200294,0.0393000311273341,"NC",2024-04-08,1,1,1,1,1,1,1,1,1,1
"1158",0.72223529410742,0.527056679947425,"NC",2024-04-09,0,1,1,1,1,0,1,1,1,0
"1159",0.194856004382381,0.053381702531122,"NC",2024-04-10,1,1,1,1,1,0,1,1,1,0
"1160",0.110048348930097,0.0623931107321487,"NC",2024-04-11,1,1,1,1,1,1,1,1,1,1
"1161",0.0424961841032352,0.0730203447523124,"NC",2024-04-12,1,1,1,1,1,1,1,1,1,1
"1162",NA,NA,"NC",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163",NA,NA,"NC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164",0.374090336992382,0.117192075534583,"NC",2024-04-15,1,1,1,1,1,0,1,1,1,0
"1165",0.617989287269696,0.511173282635722,"NC",2024-04-16,1,1,1,1,1,0,1,1,1,0
"1166",NA,NA,"NC",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167",0.710476076761143,0.690351808485049,"NC",2024-04-18,0,1,1,1,1,0,1,1,1,0
"1168",NA,NA,"NC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169",NA,NA,"NC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170",NA,NA,"NC",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171",NA,NA,"NC",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172",0.853274025881562,1.07361113900013,"NC",2024-04-23,0,1,1,1,1,0,1,1,1,0
"1173",1.00697926940245,1.38563721619688,"NC",2024-04-24,1,1,1,0,1,0,1,1,0,1
"1174",0.331954827266292,0.546482218467247,"NC",2024-04-25,1,1,1,1,1,1,1,1,1,1
"1175",NA,NA,"NC",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176",NA,NA,"NC",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177",NA,NA,"ND",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178",NA,NA,"ND",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179",NA,NA,"ND",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180",NA,NA,"ND",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181",NA,NA,"ND",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182",NA,NA,"ND",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183",NA,NA,"ND",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184",NA,NA,"ND",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185",NA,NA,"ND",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186",NA,NA,"ND",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187",NA,NA,"ND",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188",NA,NA,"ND",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189",NA,NA,"ND",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190",NA,NA,"ND",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191",NA,NA,"ND",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192",NA,NA,"ND",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193",NA,NA,"ND",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194",0.0353296096689688,0.0191058717228861,"ND",2024-04-03,1,1,1,1,1,1,1,1,1,1
"1195",0.0829318693267532,0.0219505802105574,"ND",2024-04-04,1,1,1,1,1,1,1,1,1,1
"1196",NA,NA,"ND",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197",NA,NA,"ND",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198",NA,NA,"ND",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199",NA,NA,"ND",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200",NA,NA,"ND",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201",NA,NA,"ND",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202",NA,NA,"ND",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203",NA,NA,"ND",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204",NA,NA,"ND",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205",NA,NA,"ND",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206",NA,NA,"ND",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207",NA,NA,"ND",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208",NA,NA,"ND",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209",NA,NA,"ND",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210",NA,NA,"ND",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211",NA,NA,"ND",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",NA,NA,"ND",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213",NA,NA,"ND",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214",NA,NA,"ND",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215",NA,NA,"ND",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216",NA,NA,"ND",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217",NA,NA,"ND",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218",NA,NA,"ND",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219",NA,NA,"NE",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220",NA,NA,"NE",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",NA,NA,"NE",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222",NA,NA,"NE",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",NA,NA,"NE",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224",NA,NA,"NE",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225",NA,NA,"NE",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226",NA,NA,"NE",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227",NA,NA,"NE",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228",NA,NA,"NE",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229",NA,NA,"NE",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230",NA,NA,"NE",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231",NA,NA,"NE",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232",NA,NA,"NE",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233",NA,NA,"NE",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",NA,NA,"NE",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235",NA,NA,"NE",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236",NA,NA,"NE",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237",NA,NA,"NE",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238",NA,NA,"NE",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239",NA,NA,"NE",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240",NA,NA,"NE",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241",NA,NA,"NE",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",NA,NA,"NE",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",NA,NA,"NE",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",NA,NA,"NE",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245",NA,NA,"NE",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246",NA,NA,"NE",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247",NA,NA,"NE",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248",NA,NA,"NE",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249",NA,NA,"NE",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250",NA,NA,"NE",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251",NA,NA,"NE",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252",NA,NA,"NE",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253",NA,NA,"NE",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254",NA,NA,"NE",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255",NA,NA,"NE",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256",NA,NA,"NE",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257",NA,NA,"NE",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258",NA,NA,"NE",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259",NA,NA,"NE",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260",NA,NA,"NE",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261",NA,NA,"NH",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262",NA,NA,"NH",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263",0.00137735916017773,0.00320443748963388,"NH",2024-03-19,1,1,1,1,1,1,1,1,1,1
"1264",0.00179400061835266,0.00354808894265649,"NH",2024-03-20,1,1,1,1,1,1,1,1,1,1
"1265",NA,NA,"NH",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266",NA,NA,"NH",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",NA,NA,"NH",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268",NA,NA,"NH",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269",NA,NA,"NH",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270",NA,NA,"NH",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271",NA,NA,"NH",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272",NA,NA,"NH",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273",NA,NA,"NH",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274",NA,NA,"NH",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275",NA,NA,"NH",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276",NA,NA,"NH",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277",NA,NA,"NH",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278",NA,NA,"NH",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279",NA,NA,"NH",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280",NA,NA,"NH",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281",NA,NA,"NH",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",NA,NA,"NH",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283",NA,NA,"NH",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284",NA,NA,"NH",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285",0.0293628211688215,0.053381702531122,"NH",2024-04-10,1,1,1,1,1,1,1,1,1,1
"1286",NA,NA,"NH",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",NA,NA,"NH",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288",NA,NA,"NH",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",NA,NA,"NH",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290",NA,NA,"NH",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291",NA,NA,"NH",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292",NA,NA,"NH",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293",NA,NA,"NH",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294",NA,NA,"NH",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295",NA,NA,"NH",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",NA,NA,"NH",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",NA,NA,"NH",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298",NA,NA,"NH",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",NA,NA,"NH",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300",NA,NA,"NH",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301",NA,NA,"NH",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302",NA,NA,"NH",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303",0.0014484658182455,0.00263702780369917,"NJ",2024-03-17,1,1,1,1,1,1,1,1,1,1
"1304",0.00173187421657841,0.00290245269127378,"NJ",2024-03-18,1,1,1,1,1,1,1,1,1,1
"1305",1.22794293450501,0.924800581508489,"NJ",2024-03-19,0,1,1,1,0,0,1,1,1,0
"1306",0.846525131051176,0.265657544899089,"NJ",2024-03-20,0,1,1,1,1,0,1,1,1,0
"1307",6.15206891613656,0.730172137408857,"NJ",2024-03-21,1,1,0,1,0,0,1,0,1,0
"1308",0.697499695995039,0.206161544268878,"NJ",2024-03-22,1,1,1,1,1,0,1,1,1,0
"1309",2.49388760393461,0.943724981260265,"NJ",2024-03-23,1,1,0,1,0,1,1,0,1,0
"1310",0.0809147623791494,0.00547392725250038,"NJ",2024-03-24,1,1,1,1,1,0,1,1,1,0
"1311",6.5869327744753,0.643532580684764,"NJ",2024-03-25,0,1,1,0,0,0,1,1,0,0
"1312",0.47595714979175,0.154342991727405,"NJ",2024-03-26,1,1,1,1,1,1,0,1,1,0
"1313",0.382688374882037,0.117484832447898,"NJ",2024-03-27,1,1,1,1,1,1,1,1,1,1
"1314",2.31659956562763,0.335118127780623,"NJ",2024-03-28,0,1,1,1,0,0,1,1,1,0
"1315",1.19200747387911,0.331553943021119,"NJ",2024-03-29,1,0,1,1,0,0,0,1,1,0
"1316",1.76277471347403,0.718519288402937,"NJ",2024-03-30,0,1,1,0,0,1,1,1,0,0
"1317",3.44184854439631,0.637901342765609,"NJ",2024-03-31,0,1,0,1,0,0,1,0,1,0
"1318",2.51423547265336,0.426395402336706,"NJ",2024-04-01,1,0,1,0,0,1,0,1,0,0
"1319",0.702736759634246,0.190959984944264,"NJ",2024-04-02,1,0,1,1,1,0,0,1,1,0
"1320",1.0721945788287,0.390664401129811,"NJ",2024-04-03,1,0,1,1,0,0,0,1,1,0
"1321",0.41454954897298,0.167335697676803,"NJ",2024-04-04,1,1,1,1,1,0,0,1,1,1
"1322",2.34796628545249,1.59776377119005,"NJ",2024-04-05,0,1,1,1,0,0,1,1,1,0
"1323",2.44459250938559,0.829564158201117,"NJ",2024-04-06,0,1,0,1,0,0,1,0,1,1
"1324",0.0176828313734076,0.0338390881127301,"NJ",2024-04-07,1,1,1,1,1,1,1,1,1,1
"1325",0.851255359256963,0.250662007581694,"NJ",2024-04-08,1,1,1,1,1,0,0,1,1,0
"1326",0.481848983287753,0.25202623639449,"NJ",2024-04-09,1,1,1,1,1,0,0,1,1,1
"1327",0.631545458740707,0.216448926251985,"NJ",2024-04-10,1,1,1,1,1,0,0,1,1,0
"1328",4.22231469976363,0.517415205420205,"NJ",2024-04-11,0,1,1,1,0,0,0,1,1,0
"1329",3.19320447064221,0.676912718825259,"NJ",2024-04-12,0,1,1,1,0,0,0,1,1,0
"1330",3.4950276983254,1.23169408988818,"NJ",2024-04-13,0,1,0,0,0,0,1,0,0,0
"1331",0.927410668449738,0.470247168666132,"NJ",2024-04-14,1,1,1,0,1,1,1,1,0,0
"1332",3.09907411835308,1.1610234539845,"NJ",2024-04-15,0,1,0,1,0,0,0,0,1,0
"1333",1.53525986116575,0.136901179292862,"NJ",2024-04-16,1,1,1,1,0,0,1,1,1,0
"1334",4.08459672879907,0.58648164534169,"NJ",2024-04-17,0,0,1,1,1,0,1,1,1,0
"1335",1.84928946945922,0.185196574522118,"NJ",2024-04-18,1,1,1,1,0,0,1,0,1,0
"1336",1.90826997133978,0.476339218583754,"NJ",2024-04-19,1,0,0,1,1,0,0,0,1,0
"1337",0.687721212936426,0.692378186665062,"NJ",2024-04-20,0,1,1,1,1,0,1,0,1,1
"1338",1.28943415032424,0.939722353942033,"NJ",2024-04-21,1,1,1,0,1,1,1,1,0,0
"1339",1.33133362871223,0.522389985027446,"NJ",2024-04-22,1,1,1,1,1,0,1,1,1,0
"1340",4.08987230575568,0.631010172234869,"NJ",2024-04-23,0,0,0,1,1,0,0,0,1,1
"1341",7.36321225357521,0.790340942475431,"NJ",2024-04-24,0,0,1,0,0,0,0,1,0,0
"1342",2.39407713345592,0.449157072835896,"NJ",2024-04-25,1,0,1,1,0,0,0,1,1,0
"1343",2.59353350580259,0.853140597347921,"NJ",2024-04-26,0,0,1,0,1,1,0,1,0,0
"1344",0.946845381257247,0.705907219581371,"NJ",2024-04-27,1,1,1,1,1,1,1,1,1,1
"1345",0.903808342954967,0.268111259763873,"NM",2024-03-17,0,1,1,1,0,1,1,0,1,0
"1346",1.21733209426696,0.480030819022371,"NM",2024-03-18,1,1,1,0,0,1,1,1,0,0
"1347",0.0240733710220803,0.00320443748963388,"NM",2024-03-19,1,1,1,1,1,1,1,1,1,1
"1348",1.09120884718627,0.319014577433008,"NM",2024-03-20,1,1,0,1,0,1,1,0,1,0
"1349",0.0183032385412378,0.00393934303881893,"NM",2024-03-21,1,1,1,1,1,0,1,1,1,0
"1350",1.08861655991195,0.609714400560015,"NM",2024-03-22,0,1,1,1,0,0,1,1,1,0
"1351",1.00030812401774,0.456279415217142,"NM",2024-03-23,0,1,1,1,0,0,1,1,1,0
"1352",1.08980190303711,0.379225084442499,"NM",2024-03-24,1,0,1,1,0,1,0,1,1,0
"1353",1.07565971723115,0.318291426015752,"NM",2024-03-25,1,1,1,0,1,0,1,1,0,1
"1354",0.0492033648260297,0.00689750998112499,"NM",2024-03-26,1,1,1,1,1,1,1,1,1,1
"1355",1.13969586486479,0.885493547196667,"NM",2024-03-27,0,1,1,1,0,0,0,1,1,1
"1356",0.0935253958566419,0.00877136829899717,"NM",2024-03-28,1,1,1,1,1,0,1,1,1,0
"1357",1.11839277125007,0.872159142243725,"NM",2024-03-29,0,1,1,1,0,0,1,1,1,0
"1358",NA,NA,"NM",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359",0.829924842264138,0.434965294339345,"NM",2024-03-31,0,1,1,1,1,0,1,0,1,1
"1360",0.893848363647354,0.214334147749452,"NM",2024-04-01,1,1,0,1,1,1,1,0,1,0
"1361",NA,NA,"NM",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362",0.118834484723389,0.0191058717228861,"NM",2024-04-03,1,1,1,1,1,1,1,1,1,1
"1363",0.572215674448486,0.0219505802105574,"NM",2024-04-04,1,1,1,1,1,0,1,0,1,0
"1364",0.0991145385963976,0.0252880380287169,"NM",2024-04-05,1,1,1,1,1,1,1,1,1,1
"1365",NA,NA,"NM",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366",0.0187445522037943,0.0338390881127301,"NM",2024-04-07,1,1,1,1,1,1,1,1,1,1
"1367",1.2117345214293,0.647098807002999,"NM",2024-04-08,1,1,1,1,0,0,0,1,1,0
"1368",0.605576222700077,0.406730860893016,"NM",2024-04-09,1,1,1,1,1,0,1,1,1,0
