"","es_score","brier_score","location","target_date","X24B_50_CI","X24D_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24D_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"1104",NA,NA,"MT",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105",NA,NA,"MT",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106",NA,NA,"MT",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107",NA,NA,"MT",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108",NA,NA,"MT",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109",NA,NA,"MT",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110",NA,NA,"MT",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",NA,NA,"MT",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",NA,NA,"MT",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113",NA,NA,"MT",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114",NA,NA,"MT",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",NA,NA,"MT",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",NA,NA,"MT",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117",NA,NA,"MT",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118",NA,NA,"MT",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119",NA,NA,"MT",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120",NA,NA,"MT",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121",NA,NA,"MT",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122",NA,NA,"MT",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123",NA,NA,"MT",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124",NA,NA,"MT",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125",NA,NA,"MT",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126",NA,NA,"MT",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",NA,NA,"MT",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128",NA,NA,"MT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",NA,NA,"MT",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130",NA,NA,"MT",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131",NA,NA,"MT",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132",NA,NA,"MT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",NA,NA,"MT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",NA,NA,"MT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",NA,NA,"NC",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136",0.38880845870835,0.0268726752797033,"NC",2024-04-08,1,1,1,1,1,1,1,1,1,1
"1137",0.695308955605904,0.535588070835865,"NC",2024-04-09,1,1,1,1,1,0,1,1,1,0
"1138",0.152403134920124,0.0322575919360333,"NC",2024-04-10,1,1,1,1,1,0,1,1,1,0
"1139",0.0832417993587852,0.0353413936236799,"NC",2024-04-11,1,1,1,1,1,1,1,1,1,1
"1140",0.0260137796172956,0.0387156824206535,"NC",2024-04-12,1,1,1,1,1,1,1,1,1,1
"1141",NA,NA,"NC",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",NA,NA,"NC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143",0.216466132413693,0.0508278847429388,"NC",2024-04-15,1,1,1,1,1,1,1,1,1,1
"1144",0.520833060549701,0.500766084452761,"NC",2024-04-16,1,1,1,1,1,0,1,1,1,0
"1145",NA,NA,"NC",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146",0.672279446275299,0.702910646922814,"NC",2024-04-18,1,1,1,1,1,0,1,1,1,0
"1147",NA,NA,"NC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148",NA,NA,"NC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149",NA,NA,"NC",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150",NA,NA,"NC",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151",0.864650638654514,1.1975135418955,"NC",2024-04-23,0,1,1,1,0,1,1,1,1,1
"1152",1.14215644855317,1.61895780614931,"NC",2024-04-24,1,0,1,1,0,1,0,1,1,0
"1153",1.02699457686507,0.866518378891369,"NC",2024-04-25,1,1,1,0,1,0,1,1,0,1
"1154",NA,NA,"NC",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155",NA,NA,"NC",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156",NA,NA,"NC",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157",NA,NA,"NC",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158",0.118194128749412,0.182372557939427,"NC",2024-04-30,1,1,1,1,1,1,1,1,1,1
"1159",NA,NA,"NC",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160",NA,NA,"NC",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161",0.153026208780727,0.229260154547504,"NC",2024-05-03,1,1,1,1,1,1,1,1,1,1
"1162",NA,NA,"NC",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163",NA,NA,"NC",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164",NA,NA,"NC",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165",0.193488838690801,0.305386783181016,"NC",2024-05-07,1,1,1,1,1,0,1,1,1,0
"1166",1.14101303123648,0.716385410451353,"NC",2024-05-08,1,1,1,0,1,1,1,1,0,0
"1167",1.013716125409,0.919131135777199,"NC",2024-05-09,1,1,1,0,1,1,1,1,0,0
"1168",1.03587920439332,1.48265879033472,"NC",2024-05-10,1,1,1,0,1,1,1,1,0,0
"1169",NA,NA,"NC",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170",NA,NA,"NC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171",NA,NA,"NC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172",0.403738427499387,0.528010415941787,"NC",2024-05-14,1,1,1,1,1,0,1,1,1,0
"1173",0.380999485618914,0.500535451060768,"NC",2024-05-15,1,1,1,1,1,0,1,1,1,0
"1174",0.355835634168999,0.533022837368446,"NC",2024-05-16,1,1,1,1,1,0,1,1,1,0
"1175",NA,NA,"NC",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176",NA,NA,"NC",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177",NA,NA,"ND",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178",NA,NA,"ND",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179",NA,NA,"ND",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180",NA,NA,"ND",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181",NA,NA,"ND",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182",NA,NA,"ND",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183",NA,NA,"ND",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184",NA,NA,"ND",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185",NA,NA,"ND",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186",NA,NA,"ND",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187",NA,NA,"ND",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188",NA,NA,"ND",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189",NA,NA,"ND",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190",NA,NA,"ND",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191",NA,NA,"ND",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192",NA,NA,"ND",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193",NA,NA,"ND",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194",NA,NA,"ND",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195",NA,NA,"ND",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196",NA,NA,"ND",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197",NA,NA,"ND",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198",NA,NA,"ND",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199",NA,NA,"ND",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200",NA,NA,"ND",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201",NA,NA,"ND",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202",NA,NA,"ND",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203",NA,NA,"ND",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204",NA,NA,"ND",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205",NA,NA,"ND",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206",NA,NA,"ND",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207",NA,NA,"ND",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208",NA,NA,"ND",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209",NA,NA,"ND",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210",NA,NA,"ND",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211",NA,NA,"ND",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",NA,NA,"ND",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213",NA,NA,"ND",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214",NA,NA,"ND",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215",NA,NA,"ND",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216",NA,NA,"ND",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217",NA,NA,"ND",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218",NA,NA,"ND",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219",NA,NA,"NE",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220",NA,NA,"NE",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",NA,NA,"NE",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222",NA,NA,"NE",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",NA,NA,"NE",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224",NA,NA,"NE",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225",NA,NA,"NE",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226",NA,NA,"NE",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227",NA,NA,"NE",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228",NA,NA,"NE",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229",NA,NA,"NE",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230",NA,NA,"NE",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231",NA,NA,"NE",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232",NA,NA,"NE",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233",NA,NA,"NE",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",NA,NA,"NE",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235",NA,NA,"NE",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236",NA,NA,"NE",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237",NA,NA,"NE",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238",NA,NA,"NE",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239",NA,NA,"NE",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240",NA,NA,"NE",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241",NA,NA,"NE",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",NA,NA,"NE",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",NA,NA,"NE",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",NA,NA,"NE",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245",NA,NA,"NE",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246",NA,NA,"NE",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247",NA,NA,"NE",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248",NA,NA,"NE",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249",NA,NA,"NE",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250",NA,NA,"NE",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251",NA,NA,"NE",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252",NA,NA,"NE",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253",NA,NA,"NE",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254",NA,NA,"NE",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255",NA,NA,"NE",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256",NA,NA,"NE",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257",NA,NA,"NE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258",NA,NA,"NE",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259",NA,NA,"NE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260",NA,NA,"NE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261",NA,NA,"NH",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262",NA,NA,"NH",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263",NA,NA,"NH",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264",0.0205317363125775,0.0322575919360333,"NH",2024-04-10,1,1,1,1,1,1,1,1,1,1
"1265",NA,NA,"NH",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266",NA,NA,"NH",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",NA,NA,"NH",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268",NA,NA,"NH",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269",NA,NA,"NH",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270",NA,NA,"NH",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271",NA,NA,"NH",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272",NA,NA,"NH",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273",NA,NA,"NH",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274",NA,NA,"NH",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275",NA,NA,"NH",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276",NA,NA,"NH",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277",NA,NA,"NH",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278",NA,NA,"NH",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279",NA,NA,"NH",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280",NA,NA,"NH",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281",NA,NA,"NH",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",NA,NA,"NH",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283",NA,NA,"NH",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284",NA,NA,"NH",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285",NA,NA,"NH",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286",NA,NA,"NH",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",NA,NA,"NH",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288",NA,NA,"NH",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",NA,NA,"NH",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290",NA,NA,"NH",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291",NA,NA,"NH",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292",NA,NA,"NH",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293",NA,NA,"NH",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294",0.247149786377916,0.372998172745128,"NH",2024-05-10,1,1,1,1,1,1,1,1,1,1
"1295",NA,NA,"NH",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",NA,NA,"NH",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",NA,NA,"NH",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298",NA,NA,"NH",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",NA,NA,"NH",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300",0.352387979493977,0.533022837368446,"NH",2024-05-16,1,1,1,1,1,1,1,1,1,1
"1301",NA,NA,"NH",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302",NA,NA,"NH",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303",0.0173702194710361,0.024530593136774,"NJ",2024-04-07,1,1,1,1,1,1,1,1,1,1
"1304",0.569474568459799,0.246918589984055,"NJ",2024-04-08,1,1,1,1,1,0,1,1,1,0
"1305",0.32513305449924,0.246361595342539,"NJ",2024-04-09,1,1,1,1,1,1,1,1,1,1
"1306",1.04608189203787,0.22418635083828,"NJ",2024-04-10,1,1,1,0,1,0,1,0,0,0
"1307",4.21798789938895,0.525880539504298,"NJ",2024-04-11,0,1,1,1,0,0,1,1,1,0
"1308",3.59894398321635,0.719613891252013,"NJ",2024-04-12,0,1,1,0,0,0,1,1,0,0
"1309",4.22902570807338,1.35602925845934,"NJ",2024-04-13,0,1,0,0,0,1,1,0,0,0
"1310",0.999010464004702,0.465734993704755,"NJ",2024-04-14,1,1,1,0,1,1,1,1,0,0
"1311",3.41156437841257,1.24978943267973,"NJ",2024-04-15,0,1,0,1,0,0,1,0,1,0
"1312",0.990412502979983,0.0556175319518225,"NJ",2024-04-16,1,1,1,1,0,1,1,1,1,1
"1313",3.88219497419621,0.582725982495653,"NJ",2024-04-17,0,1,1,1,0,0,1,1,1,0
"1314",1.129244575092,0.0664999006913434,"NJ",2024-04-18,0,1,1,1,0,0,1,1,1,0
"1315",0.895741919637798,0.410211230097337,"NJ",2024-04-19,1,1,0,1,1,0,1,0,1,0
"1316",0.620320561212088,0.681985979793527,"NJ",2024-04-20,1,1,1,1,1,0,1,0,1,1
"1317",1.441638583783,0.998687916688815,"NJ",2024-04-21,1,1,1,0,0,0,1,1,0,0
"1318",2.8674385019794,0.555098346191317,"NJ",2024-04-22,1,1,1,0,0,0,1,1,0,0
"1319",1.86387001882796,0.513046366073538,"NJ",2024-04-23,1,1,0,1,0,0,0,1,1,0
"1320",8.3639919992209,0.830009340264295,"NJ",2024-04-24,0,0,1,0,0,0,0,0,0,0
"1321",1.21707008553159,0.12171786893216,"NJ",2024-04-25,0,1,1,1,0,0,1,1,1,0
"1322",2.05018534950606,0.75843996835136,"NJ",2024-04-26,0,0,1,1,0,0,0,1,1,0
"1323",0.284051072477118,0.453447072207945,"NJ",2024-04-27,1,1,1,1,1,1,1,1,1,1
"1324",0.762792246221561,1.04104798692354,"NJ",2024-04-28,1,1,1,1,1,0,1,1,1,0
"1325",3.96602982566824,0.688684595003772,"NJ",2024-04-29,0,1,1,0,0,0,0,1,0,0
"1326",3.15107640575479,0.641924372710322,"NJ",2024-04-30,0,1,1,0,1,0,1,1,0,1
"1327",1.20023678706656,0.59607896853524,"NJ",2024-05-01,1,1,1,0,1,1,0,1,0,1
"1328",10.9543110884501,0.978630767630734,"NJ",2024-05-02,0,1,1,0,0,0,0,1,0,0
"1329",1.90834034606517,0.717071225986757,"NJ",2024-05-03,1,1,1,0,1,1,1,1,0,0
"1330",0.79742733840099,0.246800215960277,"NJ",2024-05-04,1,1,1,1,1,1,1,1,1,1
"1331",0.245252823827041,0.446724173529237,"NJ",2024-05-05,1,1,1,1,1,0,1,1,1,0
"1332",2.49710124154211,0.360481179199962,"NJ",2024-05-06,0,1,1,1,0,0,0,1,1,0
"1333",1.37558576276626,0.633118477811859,"NJ",2024-05-07,1,1,1,0,1,0,0,1,0,0
"1334",0.696627128198442,0.474666650940936,"NJ",2024-05-08,1,1,1,1,1,0,0,1,1,0
"1335",1.60999395236992,0.396534911164957,"NJ",2024-05-09,0,1,1,1,0,0,1,1,1,0
"1336",0.702610381987489,0.487299672259294,"NJ",2024-05-10,1,1,1,1,1,0,1,1,1,0
"1337",1.01899412283374,0.614211726126148,"NJ",2024-05-11,1,1,1,0,1,0,0,1,0,0
"1338",2.63302258548157,1.09946531078555,"NJ",2024-05-12,1,0,1,0,0,0,0,1,0,0
"1339",3.92926599170386,0.731304069703758,"NJ",2024-05-13,1,1,0,0,0,0,0,0,0,0
"1340",4.8279757121897,0.649158040945896,"NJ",2024-05-14,0,1,1,0,0,1,0,1,0,0
"1341",3.3415592281903,0.892545379892816,"NJ",2024-05-15,0,1,0,0,1,0,0,1,0,0
"1342",5.53172783820614,0.640538495965141,"NJ",2024-05-16,0,1,1,0,0,0,0,0,0,0
"1343",3.7260803487085,0.810264701683161,"NJ",2024-05-17,1,1,1,0,0,1,0,1,0,0
"1344",1.61303141359042,0.789787017805143,"NJ",2024-05-18,1,1,0,0,0,0,0,0,0,0
"1345",0.0153581754122298,0.024530593136774,"NM",2024-04-07,1,1,1,1,1,0,1,1,1,0
"1346",1.47065113016591,0.684777764009716,"NM",2024-04-08,1,1,1,0,0,0,1,1,0,0
"1347",0.459006724853209,0.333129537990537,"NM",2024-04-09,1,1,1,1,1,0,1,0,1,1
"1348",1.70095768798696,0.780031269608732,"NM",2024-04-10,0,1,1,1,0,0,1,1,1,0
"1349",0.618728145948471,0.525880539504298,"NM",2024-04-11,1,1,1,1,1,1,1,1,1,1
"1350",0.330530121320452,0.279819182921314,"NM",2024-04-12,1,1,1,1,1,0,1,1,1,0
"1351",0.0260830336547579,0.0424043965692767,"NM",2024-04-13,1,1,1,1,1,1,1,1,1,1
"1352",0.961103358301594,0.444524574297032,"NM",2024-04-14,0,1,1,1,1,0,1,1,1,0
"1353",0.331075816835961,0.0508278847429388,"NM",2024-04-15,1,1,1,1,1,1,1,1,1,1
"1354",1.01814934660406,0.605182633003052,"NM",2024-04-16,1,1,1,0,1,0,0,1,0,0
"1355",2.01943507918819,1.36556802283059,"NM",2024-04-17,0,1,1,1,0,0,1,1,1,0
"1356",0.438250050635691,0.0664999006913434,"NM",2024-04-18,1,1,1,1,1,0,1,1,1,0
"1357",0.293954920891484,0.0726553095414145,"NM",2024-04-19,1,1,1,1,1,0,1,1,1,0
"1358",2.22473216843493,1.07807406110588,"NM",2024-04-20,0,1,1,0,0,0,1,1,0,0
"1359",2.52040881539356,0.963828737630853,"NM",2024-04-21,0,1,1,1,0,0,1,1,1,0
"1360",0.76654184764159,0.094377295592816,"NM",2024-04-22,1,1,1,1,1,1,1,1,1,1
"1361",0.867799716857239,0.427204879168636,"NM",2024-04-23,1,1,0,1,1,1,1,1,1,1
"1362",1.35246501546373,0.325683931120918,"NM",2024-04-24,0,1,1,0,1,0,1,1,0,0
"1363",0.960270737105735,0.608772409755589,"NM",2024-04-25,1,1,0,1,1,1,1,0,1,0
"1364",0.086892661163359,0.132246804659025,"NM",2024-04-26,1,1,1,1,1,0,1,1,1,0
"1365",NA,NA,"NM",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366",0.29968210420285,0.155640291290518,"NM",2024-04-28,1,1,1,1,1,1,1,1,1,1
"1367",0.907756911984176,0.611580927906873,"NM",2024-04-29,1,1,0,1,1,0,1,0,1,0
"1368",0.350515632640674,0.182372557939427,"NM",2024-04-30,1,1,1,1,1,1,1,1,1,1
"1369",0.976484060251533,0.19706913518458,"NM",2024-05-01,1,1,1,1,0,0,1,1,1,0
"1370",1.35029755731425,0.478651253880138,"NM",2024-05-02,0,1,1,0,1,0,1,1,0,0
"1371",0.239714074293463,0.444861328666208,"NM",2024-05-03,1,1,1,1,1,1,1,1,1,1
"1372",2.09259829039811,1.03501690793067,"NM",2024-05-04,1,1,1,0,0,0,1,1,0,0
"1373",0.285324685755569,0.537422587762721,"NM",2024-05-05,1,1,1,1,1,1,1,1,1,1
"1374",1.27523592043942,0.591013773301652,"NM",2024-05-06,0,1,1,0,1,0,1,1,0,0
