...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1137,9.9530936559044e-4,5.37120032491365e-4,NC,2024-03-12,1,1,1,1,1,1,1,1,1,1
1138,0.0100483317123256,5.8127757387092e-4,NC,2024-03-13,1,1,1,1,1,1,1,1,1,1
1139,0.0189933601806937,6.32905442065495e-4,NC,2024-03-14,1,1,1,1,1,1,1,1,1,1
1140,0.0112305469525259,6.93421377247515e-4,NC,2024-03-15,1,1,1,1,1,1,1,1,1,1
1141,NA,NA,NC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,NA,NA,NC,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,0.0176618248668098,9.49911950245285e-4,NC,2024-03-18,1,1,1,1,1,1,1,1,1,1
1144,NA,NA,NC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,0.00206704283124554,0.00122021677548594,NC,2024-03-20,1,1,1,1,1,1,1,1,1,1
1146,NA,NA,NC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1147,NA,NA,NC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1148,NA,NA,NC,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,NA,NA,NC,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,NA,NA,NC,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1151,0.00564753457376259,0.00353273990565562,NC,2024-03-26,1,1,1,1,1,1,1,1,1,1
1152,0.0250286286471788,0.0044915803203069,NC,2024-03-27,1,1,1,1,1,1,1,1,1,1
1153,0.701027398292827,0.1797692974688055,NC,2024-03-28,1,1,1,1,1,0,1,1,1,0
1154,0.0366801417759455,0.00770874486726975,NC,2024-03-29,1,1,1,1,1,1,1,1,1,1
1155,NA,NA,NC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,NA,NA,NC,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,0.122578296589292,0.01937325069892745,NC,2024-04-01,1,1,1,1,1,1,1,1,1,1
1158,4.10826617612128,0.538805518110755,NC,2024-04-02,0,1,1,1,0,0,1,1,1,0
1159,0.0941873215514445,0.0364575654210828,NC,2024-04-03,1,1,1,1,1,1,1,1,1,1
1160,0.120845555555739,0.0494271905949427,NC,2024-04-04,1,1,1,1,1,1,0,1,1,0
1161,0.0447893738196127,0.066061064872067,NC,2024-04-05,1,1,1,1,1,1,1,1,1,1
1162,NA,NA,NC,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1163,NA,NA,NC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,1.09392660972201,0.1411505629287475,NC,2024-04-08,1,1,1,1,0,0,0,1,1,0
1165,0.69267718774047,0.344887346934946,NC,2024-04-09,0,1,1,1,1,1,1,1,1,1
1166,0.614753721254519,0.212769233172514,NC,2024-04-10,1,1,1,1,1,1,0,1,1,0
1167,0.411055124185484,0.2545653951059985,NC,2024-04-11,1,1,1,1,1,1,1,1,1,1
1168,0.194249035039468,0.299863619763347,NC,2024-04-12,1,1,1,1,1,1,0,1,1,0
1169,NA,NA,NC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,NA,NA,NC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,1.09736322187574,0.450365841819948,NC,2024-04-15,1,1,1,1,0,1,0,1,1,0
1172,1.00229202434556,0.582342614382025,NC,2024-04-16,1,1,1,1,1,0,0,1,1,1
1173,NA,NA,NC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1174,0.907838814350626,0.693471863343855,NC,2024-04-18,0,1,1,1,1,0,0,1,1,1
1175,NA,NA,NC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1176,NA,NA,NC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,NA,NA,ND,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,NA,NA,ND,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,NA,NA,ND,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,NA,NA,ND,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,NA,NA,ND,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,NA,NA,ND,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,NA,NA,ND,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,NA,NA,ND,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,NA,NA,ND,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,NA,NA,ND,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1189,NA,NA,ND,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,NA,NA,ND,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,NA,NA,ND,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,NA,NA,ND,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,NA,NA,ND,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,NA,NA,ND,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,NA,NA,ND,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,NA,NA,ND,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,NA,NA,ND,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,NA,NA,ND,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,0.100639225895257,0.0364575654210828,ND,2024-04-03,1,1,1,1,1,1,1,1,1,1
1202,0.235515163301894,0.0494271905949427,ND,2024-04-04,1,1,1,1,1,0,0,1,1,0
1203,NA,NA,ND,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,NA,NA,ND,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,NA,NA,ND,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,NA,NA,ND,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,NA,NA,ND,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,NA,NA,ND,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,NA,NA,ND,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,NA,NA,ND,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,NA,NA,ND,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,NA,NA,ND,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,NA,NA,ND,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,NA,NA,ND,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,NA,NA,ND,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,NA,NA,ND,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,NA,NA,NE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,NA,NA,NE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,NA,NA,NE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,NE,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,NA,NA,NE,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,NA,NA,NE,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,NA,NA,NE,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,NA,NA,NE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,NA,NA,NE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,NA,NA,NE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,NA,NA,NH,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,NA,NA,NH,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,NA,NA,NH,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,NA,NA,NH,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,NA,NA,NH,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,NA,NA,NH,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,NA,NA,NH,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,NA,NA,NH,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,0.00228370034925345,0.00107158764302431,NH,2024-03-19,1,1,1,1,1,1,1,1,1,1
1271,0.00240793901064379,0.00122021677548594,NH,2024-03-20,1,1,1,1,1,1,1,1,1,1
1272,NA,NA,NH,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,NA,NA,NH,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,NA,NA,NH,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,NA,NA,NH,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,NA,NA,NH,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,NA,NA,NH,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,NA,NA,NH,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,NA,NA,NH,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,NA,NA,NH,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,NA,NA,NH,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,0.131530756596969,0.212769233172514,NH,2024-04-10,1,1,1,1,1,1,0,1,1,0
1293,NA,NA,NH,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,NA,NA,NH,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,NA,NA,NH,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,0.00758770348885518,4.67035317369065e-4,NJ,2024-03-10,1,1,1,1,1,1,1,1,1,1
1304,1.23624343697909,0.24276211007174,NJ,2024-03-11,1,1,0,1,0,1,1,0,1,0
1305,9.4931914031562e-4,5.37120032491365e-4,NJ,2024-03-12,1,1,1,1,1,0,1,1,1,0
1306,1.98637546421104,0.2749815083253105,NJ,2024-03-13,0,1,0,1,0,0,1,0,1,0
1307,0.00476662529022449,6.32905442065495e-4,NJ,2024-03-14,1,1,1,1,1,1,1,1,1,1
1308,0.00549396832189958,6.93421377247515e-4,NJ,2024-03-15,1,1,1,1,1,1,1,1,1,1
1309,0.00645765264782411,7.6466926309717e-4,NJ,2024-03-16,1,1,1,1,1,1,1,1,1,1
1310,0.00172708003247243,8.4908096419783e-4,NJ,2024-03-17,1,1,1,1,1,1,1,1,1,1
1311,0.00212078294656689,9.49911950245285e-4,NJ,2024-03-18,1,1,1,1,1,1,1,1,1,1
1312,1.21605187648346,0.4692448113630805,NJ,2024-03-19,0,1,1,1,0,0,1,1,1,0
1313,0.0213257624353017,0.00122021677548594,NJ,2024-03-20,1,1,1,1,1,1,0,1,1,0
1314,0.129769515459337,0.00140435735700182,NJ,2024-03-21,1,1,1,1,1,0,1,1,1,0
1315,0.802666764769293,0.1553945247471085,NJ,2024-03-22,0,1,1,1,1,1,1,1,1,1
1316,1.25581433713715,0.4745410330800435,NJ,2024-03-23,1,1,0,1,0,1,1,0,1,0
1317,0.116128604191357,0.00232057421658321,NJ,2024-03-24,1,1,1,1,1,1,0,1,1,0
1318,0.925775153277159,0.0697162045515405,NJ,2024-03-25,1,1,1,0,1,1,1,1,0,0
1319,0.431418999478833,0.0779384217156345,NJ,2024-03-26,1,1,1,1,1,0,1,0,1,1
1320,0.403692552757586,0.072353379967982,NJ,2024-03-27,1,1,1,1,1,0,0,1,1,1
1321,0.64712260914221,0.0058281347288015,NJ,2024-03-28,1,1,1,1,1,0,1,1,1,0
1322,1.07021101832177,0.1962488395436825,NJ,2024-03-29,1,0,1,1,0,0,0,1,1,0
1323,0.866583375825829,0.289658090754251,NJ,2024-03-30,0,1,1,1,1,0,1,1,1,0
1324,0.904535247003048,0.121747768348013,NJ,2024-03-31,1,1,0,1,1,1,1,0,1,0
1325,1.65705106336192,0.2020316647761615,NJ,2024-04-01,1,1,1,0,0,0,0,1,0,0
1326,0.636196424186177,0.095144078751798,NJ,2024-04-02,1,1,1,1,1,1,0,1,1,0
1327,0.677315141550368,0.1883191806960825,NJ,2024-04-03,1,1,1,1,1,0,1,1,1,0
1328,0.663782369160575,0.12782216526806,NJ,2024-04-04,1,1,1,1,1,1,1,1,1,1
1329,NA,NA,NJ,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1330,1.99922202915424,0.410803738173234,NJ,2024-04-06,0,1,0,1,0,0,0,0,1,0
1331,0.07678584251106,0.1117612900107625,NJ,2024-04-07,1,1,1,1,1,1,0,1,1,0
1332,1.83211479711395,0.219919842587224,NJ,2024-04-08,1,1,1,1,1,0,0,1,1,0
1333,1.04560773510232,0.247736940933699,NJ,2024-04-09,1,1,1,1,1,1,0,1,1,0
1334,1.40547342946435,0.2217937602596465,NJ,2024-04-10,1,1,1,1,1,1,0,1,1,0
1335,3.07923640070832,0.3766868240415185,NJ,2024-04-11,0,0,1,1,1,0,0,1,1,0
1336,1.50596440014392,0.4933346857717995,NJ,2024-04-12,0,1,1,1,1,0,0,1,1,0
1337,NA,NA,NJ,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1338,1.3478818964975,0.4858675872928415,NJ,2024-04-14,1,1,1,0,1,1,0,1,0,0
1339,1.614493464018,0.632653153004915,NJ,2024-04-15,0,1,1,1,1,0,0,1,1,1
1340,3.05831968597888,0.502507754535045,NJ,2024-04-16,1,0,1,1,0,1,0,1,1,0
1341,3.99560176933515,0.591806937571375,NJ,2024-04-17,1,0,1,1,0,0,0,1,1,0
1342,3.53736340165225,0.60380470980729,NJ,2024-04-18,1,0,1,1,0,0,0,1,1,0
1343,4.86134014030257,0.6916875244457,NJ,2024-04-19,1,0,0,1,0,0,0,0,1,0
1344,0.971315449895905,0.760522425971265,NJ,2024-04-20,0,1,1,1,1,0,0,1,1,0
1345,0.0210981308283261,4.67035317369065e-4,NM,2024-03-10,1,1,1,1,1,1,1,1,1,1
1346,0.0404261986957853,4.9932890584188e-4,NM,2024-03-11,1,1,1,1,1,1,1,1,1,1
1347,2.56250955116047,0.3878680852245525,NM,2024-03-12,1,1,0,1,0,1,1,0,1,0
1348,1.188592294957,0.194425978581228,NM,2024-03-13,1,1,1,0,0,1,1,1,0,0
1349,1.05198509742892,0.1908636953285255,NM,2024-03-14,0,1,1,1,0,0,1,1,1,0
1350,0.0519421961426703,6.93421377247515e-4,NM,2024-03-15,1,1,1,1,1,1,1,1,1,1
1351,0.00124422509506836,7.6466926309717e-4,NM,2024-03-16,1,1,1,1,1,1,1,1,1,1
1352,0.882498185250663,0.1355923757606325,NM,2024-03-17,0,1,1,1,0,1,1,1,1,1
1353,1.20469119025462,0.241603252229299,NM,2024-03-18,1,1,1,0,0,1,1,1,0,0
1354,0.0301482522315818,0.00107158764302431,NM,2024-03-19,1,1,1,1,1,1,1,1,1,1
1355,1.09251406959214,0.1605355600412095,NM,2024-03-20,1,1,0,1,0,1,1,0,1,0
1356,0.023800499513544002,0.00140435735700182,NM,2024-03-21,1,1,1,1,1,1,0,0,1,0
1357,1.07230435026455,0.309152884978289,NM,2024-03-22,0,1,1,1,0,0,1,1,1,0
1358,0.933134525194427,0.231092964900279,NM,2024-03-23,0,1,1,1,0,0,1,1,1,0
1359,1.02859964444909,0.1875306125499665,NM,2024-03-24,1,0,1,1,1,1,0,1,1,0
1360,1.03278727305897,0.1588902847853985,NM,2024-03-25,1,1,1,0,1,1,1,1,0,0
1361,0.0720595855020043,0.00353273990565562,NM,2024-03-26,1,1,1,1,1,0,1,1,1,0
1362,1.07539755142665,0.4455932780301955,NM,2024-03-27,0,1,1,1,0,0,1,1,1,0
1363,0.148190854769753,0.0058281347288015,NM,2024-03-28,1,1,1,1,1,1,1,1,1,1
1364,1.04710301717118,0.435231351928682,NM,2024-03-29,0,1,1,1,0,0,1,1,1,0
1365,NA,NA,NM,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1366,0.718016727148524,0.218582515420311,NM,2024-03-31,0,1,1,1,1,0,0,1,1,1
1367,0.932444435843467,0.1126445562787315,NM,2024-04-01,1,1,0,1,1,1,0,0,1,1
1368,NA,NA,NM,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1369,0.296449334420715,0.0364575654210828,NM,2024-04-03,1,1,1,1,1,1,1,1,1,1
1370,1.19649694784548,0.04942719059494275,NM,2024-04-04,1,1,1,1,0,1,0,0,1,0
1371,0.270716344231003,0.066061064872067,NM,2024-04-05,1,1,1,1,1,1,1,1,1,1
1372,NA,NA,NM,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,0.0762505343936622,0.1117612900107625,NM,2024-04-07,1,1,1,1,1,1,1,1,1,1
1374,0.745682558615014,0.3021620813243295,NM,2024-04-08,1,1,1,1,1,0,1,1,1,0
1375,0.708570955038703,0.3023840443094005,NM,2024-04-09,1,1,1,1,1,0,0,1,1,0
1376,1.49096764488952,0.4470616722449805,NM,2024-04-10,0,1,1,1,1,0,0,0,1,0
1377,0.745356748482625,0.3970403955307715,NM,2024-04-11,0,1,1,1,1,0,0,1,1,0
1378,1.08772845296316,0.377252046166728,NM,2024-04-12,1,1,1,1,1,0,0,1,1,0
1379,0.229009400306227,0.3481076463835695,NM,2024-04-13,1,1,1,1,1,1,1,1,1,1
1380,1.91492400714629,0.487013773048907,NM,2024-04-14,0,0,1,1,1,0,0,1,1,0
1381,1.53174937519549,0.450365841819948,NM,2024-04-15,1,1,1,1,0,1,0,1,1,0
1382,1.00314496873784,0.776553739841645,NM,2024-04-16,1,1,1,0,1,1,1,1,0,0
1383,NA,NA,NM,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1384,0.400259999533718,0.60380470980729,NM,2024-04-18,1,1,1,1,1,1,1,1,1,1
1385,NA,NA,NM,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,NA,NA,NM,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1387,NA,NA,NV,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,NA,NA,NV,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1389,NA,NA,NV,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1390,NA,NA,NV,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1391,NA,NA,NV,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1392,NA,NA,NV,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1393,NA,NA,NV,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,NA,NA,NV,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,NA,NA,NV,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,NA,NA,NV,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1397,NA,NA,NV,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,NA,NA,NV,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1399,0.0121610720591506,0.0016361645159284,NV,2024-03-22,1,1,1,1,1,1,1,1,1,1
1400,NA,NA,NV,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,NA,NA,NV,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,NA,NA,NV,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,NA,NA,NV,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,NA,NA,NV,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,NA,NA,NV,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,NA,NA,NV,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407,NA,NA,NV,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,NA,NA,NV,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,NA,NA,NV,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,NA,NA,NV,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411,0.101509579345649,0.0364575654210828,NV,2024-04-03,1,1,1,1,1,1,1,1,1,1
1412,0.228557970226053,0.0494271905949427,NV,2024-04-04,1,1,1,1,1,0,1,1,1,0
1413,0.563633184952128,0.066061064872067,NV,2024-04-05,1,1,1,1,1,1,0,1,1,0
1414,1.03049175786881,0.718600819211955,NV,2024-04-06,0,1,1,1,0,0,1,1,1,0
1415,NA,NA,NV,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
