...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
871,0.937638357587908,0.446048404418211,MD,2024-06-18,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
872,2.33496184299734,0.510027690533225,MD,2024-06-19,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
873,0.787664812069426,0.57216519353684,MD,2024-06-20,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
874,0.831753061253588,0.597854324770485,MD,2024-06-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
875,0.853189272034601,0.624758397525065,MD,2024-06-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
876,0.828130200764792,0.288282021790861,MD,2024-06-23,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
877,2.18412750394313,0.51992520102894,MD,2024-06-24,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
878,1.68337777809616,0.6544199342509,MD,2024-06-25,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1
879,3.29238321889382,0.59013378855026,MD,2024-06-26,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
880,3.24717067025137,0.716967888572335,MD,2024-06-27,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
881,3.82189897818311,0.767533381220845,MD,2024-06-28,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
882,0.0659564738656872,0.02712353536594025,MD,2024-06-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
883,NA,NA,ME,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,ME,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,NA,NA,ME,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,NA,NA,ME,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,NA,NA,ME,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,NA,NA,ME,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,NA,NA,ME,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,NA,NA,ME,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,ME,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,ME,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,ME,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,ME,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,ME,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,ME,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,0.878372653776963,0.61910183621572,MI,2024-05-19,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
926,0.934138934271871,0.265225988589148,MI,2024-05-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
927,0.788973302727664,0.243193374821345,MI,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
928,0.721927252434446,0.313485271630298,MI,2024-05-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
929,1.3003677445959,0.2304065637869965,MI,2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
930,1.27933258898114,0.4068686445810405,MI,2024-05-24,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0
931,0.58069609398474,0.3304732463198335,MI,2024-05-25,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
932,0.816096161483204,0.57782267367095,MI,2024-05-26,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
933,0.348190725163928,0.282896297952095,MI,2024-05-27,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
934,2.39308528237017,0.3381416261266715,MI,2024-05-28,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
935,1.33509637644691,0.42810670452071953,MI,2024-05-29,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0
936,2.03736036376839,0.423637630712644,MI,2024-05-30,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0
937,1.89023332827421,0.2984121111106375,MI,2024-05-31,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
938,1.22325902267581,0.4001832879532905,MI,2024-06-01,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0
939,NA,NA,MI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,1.38298011287012,0.4497775277885555,MI,2024-06-03,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
941,1.99132872734778,0.393243657620682,MI,2024-06-04,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0
942,1.85220776890178,0.381539378592482,MI,2024-06-05,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1
943,1.32059156017179,0.4387642082846725,MI,2024-06-06,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
944,1.3064483746152,0.4309386294203095,MI,2024-06-07,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
945,2.71097890269847,0.516262069995145,MI,2024-06-08,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0
946,1.25557736618231,0.4112079805353095,MI,2024-06-09,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
947,1.97076537178207,0.4446621545914145,MI,2024-06-10,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0
948,2.23009186092041,0.372390039434134,MI,2024-06-11,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
949,1.12588629045082,0.378385843283531,MI,2024-06-12,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
950,1.58314878007529,0.38435500115503,MI,2024-06-13,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
951,3.74091845207716,0.394321379089684,MI,2024-06-14,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0
952,NA,NA,MI,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,1.68536951484482,0.444377364378957,MI,2024-06-16,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
954,3.22468844336139,0.427060000571191,MI,2024-06-17,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0
955,1.80140461983991,0.4557722703653905,MI,2024-06-18,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0
956,1.90885078156477,0.485161702832858,MI,2024-06-19,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
957,3.58319819129326,0.53310437687372,MI,2024-06-20,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
958,4.0535352159685,0.54859513385599,MI,2024-06-21,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
959,2.24289520409274,0.581094109877145,MI,2024-06-22,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0
960,1.95410254331269,0.61455236903982,MI,2024-06-23,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
961,6.09400784630451,0.60330224526982,MI,2024-06-24,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
962,9.09419915618708,0.63992878684946,MI,2024-06-25,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
963,6.00739493752151,0.55702007711637,MI,2024-06-26,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
964,5.09983727387782,0.65077719246596,MI,2024-06-27,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
965,2.06190691022349,0.5637036178207,MI,2024-06-28,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
966,1.60430765014643,0.7745223677405,MI,2024-06-29,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
967,0.706461230109737,0.3750858001006465,MN,2024-05-19,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
968,1.33526598481033,0.3654091501108295,MN,2024-05-20,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0
969,1.12897856196211,0.3421206160622175,MN,2024-05-21,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
970,2.14395857641467,0.4089881342306365,MN,2024-05-22,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0
971,0.761460836349593,0.267923138297531,MN,2024-05-23,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
972,0.90722937083879,0.4388144486966345,MN,2024-05-24,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
973,0.893286292425575,0.44559716049268,MN,2024-05-25,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
974,1.08498698649685,0.4431193637554675,MN,2024-05-26,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1
975,0.693107258675332,0.3846503857165245,MN,2024-05-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
976,1.18176738469392,0.3758253473086265,MN,2024-05-28,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
977,0.394645401962544,0.294128734381439,MN,2024-05-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
978,1.83544815193583,0.4273206011460875,MN,2024-05-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
979,0.658242994406759,0.284876294877261,MN,2024-05-31,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
980,0.661271426529321,0.46247137739437,MN,2024-06-01,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
981,0.580752934053723,0.3285237718162155,MN,2024-06-02,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
982,2.46485652807352,0.4308155976439405,MN,2024-06-03,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0
983,2.27862862465685,0.3541058663405395,MN,2024-06-04,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
984,1.54482818956252,0.356603235957924,MN,2024-06-05,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
985,0.851506052324357,0.3480152032928185,MN,2024-06-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
986,2.06057597183579,0.426127055115526,MN,2024-06-07,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
987,0.865914318920465,0.2467821962467785,MN,2024-06-08,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
988,1.95181047851569,0.388745247692309,MN,2024-06-09,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0
989,1.46183437203459,0.453739276107923,MN,2024-06-10,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0
990,0.945494321422459,0.3536708297445845,MN,2024-06-11,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
991,1.4866251174567,0.3413429728215555,MN,2024-06-12,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
992,3.12509966850369,0.3815469528875295,MN,2024-06-13,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0
993,1.10873987964458,0.3412372925071825,MN,2024-06-14,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
994,1.13109227882441,0.392824740813078,MN,2024-06-15,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
995,2.33422271499744,0.40077452544677,MN,2024-06-16,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
996,2.57974389546218,0.458656401461102,MN,2024-06-17,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
997,1.86387360813179,0.4473510471162565,MN,2024-06-18,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0
998,2.37673503452521,0.4429213723167265,MN,2024-06-19,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
999,4.57637511622004,0.4757043346803555,MN,2024-06-20,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0
1000,3.2985668789484,0.53802433885792,MN,2024-06-21,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1001,2.64845121226225,0.50468221071643,MN,2024-06-22,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
1002,7.46094449899231,0.59531422707408,MN,2024-06-23,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
1003,6.14199492585219,0.623788501916215,MN,2024-06-24,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0
1004,8.38178629762449,0.628669386778465,MN,2024-06-25,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0
1005,10.8097797296602,0.654080450403535,MN,2024-06-26,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0
1006,7.95031406657801,0.620498415344375,MN,2024-06-27,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1007,7.08184305481855,0.63645060897244,MN,2024-06-28,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1008,5.01314879379379,0.756357609826305,MN,2024-06-29,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1009,NA,NA,MO,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,NA,NA,MO,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,NA,NA,MO,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,NA,NA,MO,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,NA,NA,MO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,NA,NA,MO,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,NA,NA,MO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,NA,NA,MO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,NA,NA,MO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,NA,NA,MO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,NA,NA,MO,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,NA,NA,MO,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,NA,NA,MO,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,NA,NA,MO,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,NA,NA,MO,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,NA,NA,MO,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,NA,NA,MO,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,NA,NA,MO,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,NA,NA,MO,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,NA,NA,MO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,NA,NA,MO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,NA,NA,MO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,NA,NA,MO,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,NA,NA,MO,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,NA,NA,MO,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,NA,NA,MO,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,NA,NA,MO,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,NA,NA,MO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,0.97266261004081,0.495071898575394,MO,2024-06-16,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
1038,NA,NA,MO,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,NA,NA,MO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,NA,NA,MO,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,NA,NA,MO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,0.82786193748994,0.597854324770485,MO,2024-06-21,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1043,NA,NA,MO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,NA,NA,MO,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,NA,NA,MO,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,NA,NA,MO,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,1.87616166842034,0.7100121718055,MO,2024-06-26,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1
1048,0.971799137279888,0.735707878243415,MO,2024-06-27,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1049,NA,NA,MO,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,NA,NA,MO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,NA,NA,MS,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,NA,NA,MS,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,NA,NA,MS,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,NA,NA,MS,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,NA,NA,MS,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,NA,NA,MS,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,NA,NA,MS,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,MS,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,NA,NA,MS,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,NA,NA,MS,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,NA,NA,MS,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1062,NA,NA,MS,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,NA,NA,MS,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,NA,NA,MS,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,MS,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,NA,NA,MS,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,NA,NA,MS,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,NA,NA,MS,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,NA,NA,MS,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,NA,NA,MS,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071,NA,NA,MS,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,NA,NA,MS,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,NA,NA,MS,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,NA,NA,MS,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,NA,NA,MS,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,NA,NA,MS,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,NA,NA,MS,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,0.701086290222536,0.50651935318332,MS,2024-06-17,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1081,NA,NA,MS,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,NA,NA,MS,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,NA,NA,MS,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,NA,NA,MS,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,NA,NA,MS,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
