...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
945,1.33085055636145,0.4227744652594395,MI,2024-06-01,0,1,1,1,1,1,0,0,1,1,0,1,1,0
946,NA,NA,MI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,1.4066938554747,0.4446885595860695,MI,2024-06-03,1,0,1,1,1,1,1,0,0,1,1,1,1,0
948,2.38580276270785,0.4211278675243125,MI,2024-06-04,0,1,1,1,1,0,0,0,1,1,1,1,0,0
949,2.1598861667333,0.3994158784946835,MI,2024-06-05,0,0,1,1,1,1,0,0,0,1,0,1,1,0
950,1.42452735666746,0.438862638158183,MI,2024-06-06,0,1,1,1,0,1,1,0,0,0,1,0,1,0
951,1.48126896291521,0.4467715292737655,MI,2024-06-07,0,1,1,1,1,1,0,0,0,1,0,1,1,0
952,3.06495610828388,0.54236258553543,MI,2024-06-08,0,1,1,1,1,0,1,0,1,1,1,1,0,0
953,1.4052405192691,0.4449562584973265,MI,2024-06-09,0,1,1,1,1,1,0,0,0,0,0,1,1,0
954,2.14231085797197,0.448656776044763,MI,2024-06-10,0,1,1,0,1,1,1,0,0,1,0,1,1,0
955,2.25247672681626,0.3673217225489475,MI,2024-06-11,1,0,1,1,1,1,1,0,0,1,1,0,1,1
956,1.20071757080994,0.401557591125555,MI,2024-06-12,1,1,1,1,1,1,0,0,1,0,0,0,1,0
957,1.74309372268799,0.3931367179293985,MI,2024-06-13,1,1,1,1,1,1,0,0,0,1,0,1,1,0
958,3.99234988716383,0.396056908507877,MI,2024-06-14,0,0,1,0,1,1,0,0,0,1,0,1,1,0
959,NA,NA,MI,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960,2.20197278522314,0.4806007497592255,MI,2024-06-16,0,1,1,1,1,0,0,0,0,1,1,1,0,0
961,2.13338033950414,0.377541181240287,MI,2024-06-17,1,0,1,1,1,1,0,0,0,0,0,1,1,0
962,2.08122632607698,0.4634798668527905,MI,2024-06-18,0,1,1,1,1,0,1,0,0,1,0,1,0,0
963,1.30377053765647,0.3986509155580825,MI,2024-06-19,1,1,1,1,1,1,0,1,0,0,0,1,1,0
964,2.93272989247091,0.4491480673452515,MI,2024-06-20,0,1,1,1,1,1,0,0,0,1,1,1,1,0
965,1.86576463994006,0.417856633122367,MI,2024-06-21,1,1,1,1,1,1,0,0,0,0,0,1,1,0
966,1.32745704235795,0.428900575295308,MI,2024-06-22,1,1,1,1,1,1,0,1,0,1,1,1,1,0
967,0.224408779725418,0.1571358765997935,MN,2024-05-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0
968,0.53567818889247,0.3850475823710045,MN,2024-05-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0
969,0.299123419992797,0.2747331139025655,MN,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
970,1.61823694513095,0.186027143094243,MN,2024-05-15,0,1,1,1,1,1,0,0,1,1,1,1,1,0
971,1.15214841787068,0.2404685565212025,MN,2024-05-16,1,1,1,1,1,1,0,0,1,1,1,1,1,0
972,0.275702376334277,0.2066854157524795,MN,2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
973,1.27475018581692,0.2173779796730515,MN,2024-05-18,1,1,1,1,1,1,0,0,1,1,1,1,1,0
974,0.733539112392,0.385611845038723,MN,2024-05-19,1,0,1,1,1,1,1,1,0,1,1,1,1,0
975,1.16297726735611,0.3547413202471255,MN,2024-05-20,1,0,1,1,1,1,1,0,1,1,1,1,1,0
976,0.982306642465179,0.3026627222406555,MN,2024-05-21,0,1,1,1,1,1,1,1,1,1,1,1,1,1
977,2.21996317738917,0.41675141530281,MN,2024-05-22,0,0,1,1,1,1,1,0,0,1,0,0,1,0
978,0.863769005189086,0.278764525025298,MN,2024-05-23,1,1,1,1,1,1,1,1,0,0,0,1,1,0
979,0.953544274682716,0.4590538010945845,MN,2024-05-24,1,1,1,1,0,1,1,0,0,1,1,0,1,0
980,0.817462122016156,0.413595095934997,MN,2024-05-25,1,1,1,0,1,1,1,1,1,1,1,1,1,1
981,1.0760415281571,0.438325349871523,MN,2024-05-26,1,1,1,1,0,1,1,0,0,1,0,0,1,0
982,0.760519407340397,0.4026728868767995,MN,2024-05-27,1,1,1,1,1,1,1,0,0,1,0,1,1,0
983,1.42630356876572,0.3928768959346475,MN,2024-05-28,0,1,1,1,0,1,1,0,1,1,1,0,1,0
984,0.473744134263356,0.3432155528558025,MN,2024-05-29,1,1,1,1,1,1,1,0,1,1,1,1,1,0
985,1.85266187934868,0.4211322788725225,MN,2024-05-30,0,0,1,1,1,1,1,1,0,1,1,1,1,0
986,0.616685987671643,0.2839203443767845,MN,2024-05-31,1,1,1,1,1,1,1,0,0,1,0,1,1,1
987,0.66484010959804,0.4554073474690325,MN,2024-06-01,1,0,1,1,1,1,1,1,1,1,1,1,1,1
988,0.554798185848698,0.328036243400107,MN,2024-06-02,1,1,1,1,1,1,1,0,0,1,1,1,1,1
989,2.8173826841098,0.454400857878826,MN,2024-06-03,0,1,1,1,1,0,0,0,1,0,1,1,0,0
990,2.62512866150246,0.3765044219575345,MN,2024-06-04,1,0,1,1,1,1,0,1,0,1,1,1,1,0
991,1.93483811307445,0.376628654922908,MN,2024-06-05,1,1,1,1,1,1,0,0,1,1,0,1,1,0
992,0.888553889971069,0.3502621990234865,MN,2024-06-06,1,0,1,1,1,1,1,0,0,0,1,1,1,0
993,2.12503299571592,0.425170867576064,MN,2024-06-07,0,0,1,1,1,1,1,0,0,1,1,1,1,0
994,0.766807376317682,0.2300570702815525,MN,2024-06-08,0,1,1,1,1,1,1,0,1,1,1,0,1,1
995,2.27846295046049,0.408155145488316,MN,2024-06-09,0,0,1,1,1,1,0,0,0,1,0,1,1,0
996,2.17639710326008,0.473891382938377,MN,2024-06-10,0,1,1,1,1,0,1,0,0,1,0,1,0,0
997,0.794750134443951,0.350935275132067,MN,2024-06-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1
998,1.12755444536318,0.3329783178493095,MN,2024-06-12,1,1,1,1,1,1,1,0,0,1,0,0,1,0
999,3.38328489659736,0.3820438018310395,MN,2024-06-13,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1000,0.838362546139821,0.321788466229538,MN,2024-06-14,1,1,1,1,1,1,1,0,1,1,0,1,1,0
1001,1.52646483823593,0.417137220002002,MN,2024-06-15,1,1,1,1,1,0,0,0,0,1,0,1,0,0
1002,1.88374146070795,0.368463729453956,MN,2024-06-16,1,0,1,0,1,1,1,1,0,1,0,1,1,0
1003,2.37283399765863,0.4253301677204895,MN,2024-06-17,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1004,1.31340582975689,0.3869448534759555,MN,2024-06-18,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1005,1.95100210493962,0.4015409181617265,MN,2024-06-19,0,0,1,1,1,0,1,0,0,1,0,1,0,0
1006,3.45635427838569,0.41376358022549,MN,2024-06-20,1,1,1,0,1,0,0,1,0,0,0,1,0,0
1007,2.08735308273356,0.404004632386656,MN,2024-06-21,1,0,1,1,1,1,0,0,0,1,1,1,1,0
1008,2.25184953273823,0.4463556093355605,MN,2024-06-22,0,1,1,0,1,0,0,0,0,1,1,1,0,1
1009,NA,NA,MO,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,NA,NA,MO,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,NA,NA,MO,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,NA,NA,MO,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,NA,NA,MO,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,0.466912153408339,0.340506625210621,MO,2024-05-17,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1015,0.300053026696679,0.2173779796730515,MO,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1016,NA,NA,MO,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,NA,NA,MO,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,NA,NA,MO,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,NA,NA,MO,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,NA,NA,MO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,NA,NA,MO,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,NA,NA,MO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,NA,NA,MO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,NA,NA,MO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,NA,NA,MO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,NA,NA,MO,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,NA,NA,MO,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,NA,NA,MO,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,NA,NA,MO,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,NA,NA,MO,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,NA,NA,MO,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,NA,NA,MO,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,NA,NA,MO,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,NA,NA,MO,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,NA,NA,MO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,NA,NA,MO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,NA,NA,MO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,NA,NA,MO,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,NA,NA,MO,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,NA,NA,MO,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,NA,NA,MO,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,NA,NA,MO,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,NA,NA,MO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,0.968765744937559,0.475296934011885,MO,2024-06-16,1,1,1,1,1,1,0,0,0,1,0,1,1,0
1045,NA,NA,MO,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,NA,NA,MO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,NA,NA,MO,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,NA,NA,MO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,0.765295022330174,0.54911137635447,MO,2024-06-21,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1050,NA,NA,MO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,NA,NA,MS,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,NA,NA,MS,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,NA,NA,MS,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,NA,NA,MS,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,NA,NA,MS,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,NA,NA,MS,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,NA,NA,MS,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,MS,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,NA,NA,MS,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,NA,NA,MS,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,NA,NA,MS,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1062,NA,NA,MS,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,NA,NA,MS,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,NA,NA,MS,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,MS,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,NA,NA,MS,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,NA,NA,MS,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,NA,NA,MS,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,NA,NA,MS,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,NA,NA,MS,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071,NA,NA,MS,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,NA,NA,MS,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,NA,NA,MS,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,NA,NA,MS,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,NA,NA,MS,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,NA,NA,MS,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,NA,NA,MS,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,NA,NA,MS,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,NA,NA,MS,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,NA,NA,MS,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,NA,NA,MS,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,NA,NA,MS,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,NA,NA,MS,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,0.732724199075121,0.52379091735161,MS,2024-06-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1088,NA,NA,MS,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,NA,NA,MS,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,NA,NA,MS,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,NA,NA,MS,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,NA,NA,MS,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,NA,NA,NC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,NA,NA,NC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,0.524521104542997,0.3733655246116455,NC,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1138,0.507210225441477,0.362030531572067,NC,2024-05-15,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1139,0.276674775437623,0.1962282618744375,NC,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1140,NA,NA,NC,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141,NA,NA,NC,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,NA,NA,NC,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,NA,NA,NC,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1144,0.791601053142966,0.415029030795581,NC,2024-05-21,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1145,1.10572192743754,0.365864648615027,NC,2024-05-22,0,1,1,0,1,1,1,1,1,1,1,1,1,1
1146,0.375178681558978,0.2735321069025155,NC,2024-05-23,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1147,NA,NA,NC,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1148,NA,NA,NC,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,NA,NA,NC,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,NA,NA,NC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1151,0.338069477261149,0.255432430982587,NC,2024-05-28,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1152,NA,NA,NC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1153,NA,NA,NC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1154,0.886828943775462,0.625988331935585,NC,2024-05-31,1,1,1,1,0,1,1,0,1,1,1,0,1,1
1155,NA,NA,NC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,NA,NA,NC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,NA,NA,NC,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1158,0.817558520164382,0.4246561101939025,NC,2024-06-04,1,1,1,1,1,1,1,0,0,1,1,1,1,0
1159,0.773389091910109,0.3474746879159,NC,2024-06-05,1,1,1,1,1,1,1,0,1,1,0,1,1,0
1160,1.3948972470059,0.4299906439259245,NC,2024-06-06,0,0,1,1,1,1,1,1,1,1,0,1,1,0
1161,0.831389111661551,0.4327104254181535,NC,2024-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1162,NA,NA,NC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1163,0.646879724638611,0.4592839727206065,NC,2024-06-09,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1164,0.952162143028215,0.4669480956642965,NC,2024-06-10,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1165,NA,NA,NC,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1166,0.301235082982564,0.233288455458025,NC,2024-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1167,0.692892478104882,0.493904652015221,NC,2024-06-13,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1168,NA,NA,NC,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1169,NA,NA,NC,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,NA,NA,NC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,0.660540705443508,0.3840910267465425,NC,2024-06-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1172,1.34033234817031,0.51715725871554,NC,2024-06-18,0,1,1,1,1,0,1,1,0,1,0,1,0,0
1173,0.569994335541971,0.3798012989923565,NC,2024-06-19,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1174,NA,NA,NC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1175,0.726161784841373,0.4034429087140555,NC,2024-06-21,1,1,1,1,1,1,0,0,1,0,0,1,1,0
1176,NA,NA,NC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,NA,NA,ND,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
