...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X23A_95_CI
953,0.344655752667876,0.234731185054564,MI,2023-06-04,1,1,1,1,1,1,1,1,0,1,1,1,1,0
954,0.355890420770058,0.2443538284268545,MI,2023-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
955,0.441059887099377,0.346564835991637,MI,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
956,0.670180899536285,0.286258497294891,MI,2023-06-07,1,1,1,1,1,1,1,1,0,1,1,1,1,0
957,NA,NA,MI,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,1.35960411656081,0.423882796426402,MI,2023-06-09,1,1,1,1,1,0,1,1,1,1,1,1,0,0
959,0.947068690312128,0.341879057617282,MI,2023-06-10,1,1,1,1,1,1,1,1,0,1,1,1,1,0
960,0.426985227574412,0.305003861280524,MI,2023-06-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0
961,1.36375518830994,0.4815915744521395,MI,2023-06-12,0,1,1,1,1,1,0,0,0,1,0,0,1,1
962,0.544302359314103,0.327569658917214,MI,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1
963,0.442039658941072,0.345558731715065,MI,2023-06-14,1,1,1,1,1,1,1,1,0,1,1,1,1,0
964,0.798969729708975,0.40921684205204,MI,2023-06-15,1,1,1,1,0,1,1,1,1,1,1,1,1,1
965,0.502645582451235,0.3578583499742245,MI,2023-06-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0
966,0.920453257134396,0.64998300540333,MI,2023-06-17,1,1,1,1,1,0,1,1,1,1,0,1,0,1
967,0.937542432184788,0.271158932702151,MN,2023-05-07,1,1,0,1,1,1,1,1,0,0,1,1,1,0
968,1.26824627224628,0.212756135883633,MN,2023-05-08,1,0,1,1,1,0,1,1,0,1,0,0,0,0
969,4.28577084302192,0.359060517820893,MN,2023-05-09,0,0,1,0,1,1,0,0,0,1,0,1,1,0
970,0.55346810971802,0.205844466777285,MN,2023-05-10,1,1,1,1,1,1,1,1,0,1,0,0,1,0
971,3.2704175081558,0.58775020196101,MN,2023-05-11,1,1,0,1,0,0,0,1,0,0,0,0,0,0
972,1.87939018588683,0.4139160626554155,MN,2023-05-12,1,0,1,1,0,0,0,0,0,1,0,0,0,0
973,0.484667935840124,0.2495410313287425,MN,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0
974,0.562334249658571,0.333350007399626,MN,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0
975,1.62519947758008,0.1765728498137625,MN,2023-05-15,1,0,1,1,1,1,0,1,0,1,0,0,1,0
976,0.989281088264781,0.252426213606546,MN,2023-05-16,1,0,1,1,1,1,1,1,0,0,0,1,1,0
977,0.746727937245434,0.1906775360379015,MN,2023-05-17,1,1,1,1,1,1,1,1,0,1,0,1,1,0
978,1.46421445738666,0.2708199997614675,MN,2023-05-18,1,0,1,0,1,1,1,1,0,1,1,0,1,1
979,1.34295562616606,0.354303214443754,MN,2023-05-19,1,1,1,1,1,0,1,1,0,1,0,1,0,0
980,0.469718981119541,0.115634630491296,MN,2023-05-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0
981,0.673739200710973,0.223807909024363,MN,2023-05-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
982,0.91252691823075,0.319330617155694,MN,2023-05-22,1,1,1,1,1,0,1,0,0,1,1,1,0,0
983,1.85296027042217,0.4002622224839925,MN,2023-05-23,1,1,1,0,1,1,0,1,0,1,0,0,1,0
984,0.955723391851139,0.427397456496258,MN,2023-05-24,1,1,1,1,0,1,1,1,0,1,1,0,1,1
985,0.480561666339036,0.2841027547530985,MN,2023-05-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
986,0.79747614866793,0.241668852553465,MN,2023-05-26,1,1,1,1,1,1,1,1,0,1,0,1,1,0
987,1.45980347317935,0.4895897231316205,MN,2023-05-27,1,1,1,0,1,1,0,1,0,1,0,1,1,0
988,0.529551013489263,0.328258422337222,MN,2023-05-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
989,0.649469476517199,0.280051791254094,MN,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1
990,2.88789699398735,0.355746122832627,MN,2023-05-30,1,0,1,0,1,1,1,0,0,0,0,1,1,0
991,1.21074541194757,0.565957591912005,MN,2023-05-31,1,1,1,1,1,0,1,1,0,1,1,1,0,1
992,0.909996792909591,0.4323401254180365,MN,2023-06-01,0,1,1,1,1,1,1,0,1,1,0,1,1,1
993,0.30283684951988,0.216011929956528,MN,2023-06-02,1,1,1,1,1,1,1,1,1,1,0,1,1,0
994,0.549255149417747,0.3401677562105205,MN,2023-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
995,0.513898875749229,0.360832280603911,MN,2023-06-04,1,1,1,1,1,1,1,1,0,1,1,1,1,0
996,0.816839263475973,0.3151829940160355,MN,2023-06-05,1,0,1,1,1,1,1,1,0,1,0,1,1,0
997,0.924330086939279,0.458044919373146,MN,2023-06-06,1,1,1,1,0,1,1,1,0,1,1,0,1,1
998,0.735679683652546,0.4024761513812065,MN,2023-06-07,1,1,1,1,1,1,1,1,0,1,1,0,1,0
999,0.626665663057807,0.4400351655088355,MN,2023-06-08,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1000,1.56189874174532,0.284319555773588,MN,2023-06-09,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1001,NA,NA,MN,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1002,1.68995453719758,0.369851063772541,MN,2023-06-11,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1003,1.68456424181504,0.31547281183171,MN,2023-06-12,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1004,0.927646825909434,0.2753900647823655,MN,2023-06-13,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1005,1.07597394338789,0.3390835295524975,MN,2023-06-14,1,1,1,0,1,1,1,1,0,1,0,0,1,0
1006,0.833313558066127,0.3176896370053605,MN,2023-06-15,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1007,1.32792217554727,0.433495958295231,MN,2023-06-16,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1008,0.934073223387585,0.4204166417792175,MN,2023-06-17,1,1,1,1,1,0,1,1,0,1,1,1,0,1
1009,0.0795282854395844,0.0551867868729065,MO,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1010,0.079223607270083,0.0585678014838815,MO,2023-05-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1011,0.508695649150842,0.062138354080212,MO,2023-05-09,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1012,1.05318343670087,0.74608258953669,MO,2023-05-10,0,1,1,1,1,1,1,0,1,1,1,1,1,0
1013,0.108034715480914,0.069874460004544,MO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1014,0.583715239487753,0.3369570845446725,MO,2023-05-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1015,NA,NA,MO,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,NA,NA,MO,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,NA,NA,MO,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,NA,NA,MO,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,NA,NA,MO,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,NA,NA,MO,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,NA,NA,MO,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,NA,NA,MO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,NA,NA,MO,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,NA,NA,MO,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,NA,NA,MO,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,NA,NA,MO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,NA,NA,MO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,NA,NA,MO,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,NA,NA,MO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,NA,NA,MO,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,NA,NA,MO,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,0.273349379518795,0.1894012600333795,MO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1033,NA,NA,MO,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,NA,NA,MO,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,NA,NA,MO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,NA,NA,MO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,NA,NA,MO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,NA,NA,MO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,0.622794437279154,0.445026841299021,MO,2023-06-06,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1040,NA,NA,MO,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,NA,NA,MO,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,NA,NA,MO,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,NA,NA,MO,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,NA,NA,MO,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,NA,NA,MO,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,NA,NA,MO,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,NA,NA,MO,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,NA,NA,MO,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,NA,NA,MO,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,NA,NA,MO,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,NA,NA,MS,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,0.47519235807336,0.2020414335174055,MS,2023-05-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1053,0.504821243656044,0.062138354080212,MS,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1054,0.632412215867046,0.350527138390452,MS,2023-05-10,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1055,0.89474412742035,0.62486963266885,MS,2023-05-11,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1056,0.100266383817888,0.074052730903406,MS,2023-05-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1057,NA,NA,MS,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,MS,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,NA,NA,MS,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,0.694184963342614,0.0929691367547435,MS,2023-05-16,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1061,0.397818819052969,0.0982742525647005,MS,2023-05-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1062,NA,NA,MS,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,NA,NA,MS,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,NA,NA,MS,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,MS,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,0.972321860254253,0.431173787326507,MS,2023-05-22,1,1,1,1,0,1,1,1,0,1,0,0,1,0
1067,0.19219077445851,0.135208444553061,MS,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1068,1.05660075145158,0.264524246412701,MS,2023-05-24,1,1,1,1,0,1,1,1,1,1,0,1,1,0
1069,0.452249262131915,0.3097676040744425,MS,2023-05-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1070,1.17382507509998,0.558157843406095,MS,2023-05-26,1,1,1,1,0,1,0,1,1,1,0,0,1,0
1071,NA,NA,MS,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,NA,NA,MS,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,1.16049220950663,0.1894012600333795,MS,2023-05-30,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1075,0.499528596617865,0.356452325535908,MS,2023-05-31,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1076,1.21212050070265,0.3924491418808365,MS,2023-06-01,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1077,0.777404580473883,0.216011929956528,MS,2023-06-02,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1078,NA,NA,MS,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,0.394498534837249,0.2974757026187405,MS,2023-06-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1081,1.41126021729696,0.254136514971439,MS,2023-06-06,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1082,0.462815756533727,0.3306415256809975,MS,2023-06-07,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1083,1.17849884365327,0.38473425170917,MS,2023-06-08,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1084,0.409366672172505,0.284319555773588,MS,2023-06-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1085,NA,NA,MS,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,0.698580855781071,0.294548323952404,MS,2023-06-12,1,1,1,1,1,1,1,1,0,1,1,0,1,0
1088,0.780111826554635,0.309134802288045,MS,2023-06-13,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1089,0.376583561307714,0.26690744749371,MS,2023-06-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1090,1.34379999995697,0.433180147129897,MS,2023-06-15,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1091,NA,NA,MS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,NA,NA,MS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,0.19416196188957,0.135208444553061,MT,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1110,NA,NA,MT,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,1.16459154493179,0.055186786872907,NC,2023-05-07,1,1,1,1,1,1,0,1,1,1,0,0,1,0
1136,0.871309342400741,0.2927247869934895,NC,2023-05-08,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1137,0.766771772145466,0.2257548320715495,NC,2023-05-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1138,2.22481422063161,0.3317324818974395,NC,2023-05-10,1,1,1,0,1,0,0,1,0,1,0,0,0,0
1139,1.48362162326866,0.325396146121237,NC,2023-05-11,1,1,1,0,1,1,1,1,0,1,0,0,1,0
1140,0.311991991220374,0.074052730903406,NC,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1141,0.113378674977521,0.0784458747031775,NC,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1142,NA,NA,NC,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,1.85587314251125,0.377564074240128,NC,2023-05-15,0,1,1,1,0,1,1,0,0,1,0,0,1,0
1144,1.71328344364904,0.618732242925105,NC,2023-05-16,0,1,1,1,1,1,0,0,0,1,0,1,1,0
1145,1.3268661252621,0.407647278087389,NC,2023-05-17,1,1,0,1,1,0,1,1,0,0,0,1,0,0
1146,0.992983571886748,0.3674162350355525,NC,2023-05-18,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1147,0.15202180599659,0.1096041144295815,NC,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1148,0.514069860689259,0.3211620461359435,NC,2023-05-20,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1149,NA,NA,NC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,0.471073900853549,0.2823364767958655,NC,2023-05-22,1,1,1,1,1,1,1,0,0,1,1,0,1,0
1151,1.59173363451191,0.281442877459119,NC,2023-05-23,1,0,1,1,1,0,1,1,0,1,0,1,0,0
1152,0.972057656218866,0.210055900394066,NC,2023-05-24,1,1,1,1,1,1,1,1,0,1,1,0,1,0
1153,0.982801412212193,0.149493881308141,NC,2023-05-25,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1154,0.59333504768386,0.157003325930547,NC,2023-05-26,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1155,NA,NA,NC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,0.686282712604573,0.483777019823723,NC,2023-05-28,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1157,0.682149913884061,0.478239816678204,NC,2023-05-29,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1158,0.90221647187697,0.428014819970578,NC,2023-05-30,1,1,1,1,1,0,1,1,0,1,1,1,0,1
1159,1.08832908392685,0.3533349426959505,NC,2023-05-31,1,1,1,1,1,0,1,1,0,1,1,0,0,0
1160,0.84554500932113,0.592770069453045,NC,2023-06-01,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1161,0.805027025662039,0.298890217968936,NC,2023-06-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1162,0.807155688286294,0.2252802303131165,NC,2023-06-03,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1163,0.505404401988151,0.360832280603911,NC,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1164,0.491157869118602,0.350597576810626,NC,2023-06-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1165,0.64044751664118,0.2829347272157765,NC,2023-06-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1166,1.25270195459954,0.398233079211595,NC,2023-06-07,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1167,0.537493817852698,0.3273091047693055,NC,2023-06-08,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1168,2.29121184344573,0.3114226700937695,NC,2023-06-09,1,0,1,1,1,1,0,0,0,1,1,0,1,1
1169,1.34111520892643,0.4364077735033445,NC,2023-06-10,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1170,NA,NA,NC,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,1.1263411966213701,0.39068810904233,NC,2023-06-12,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1172,0.612822463895681,0.4334913350632395,NC,2023-06-13,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1173,NA,NA,NC,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1174,0.49938836577487,0.347214330891622,NC,2023-06-15,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1175,1.79400349345106,0.413257818303887,NC,2023-06-16,1,0,1,1,1,1,0,1,1,1,0,0,1,0
1176,NA,NA,NC,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,NA,NA,ND,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,0.26160435708313,0.0585678014838815,ND,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1179,NA,NA,ND,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,NA,NA,ND,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,NA,NA,ND,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,NA,NA,ND,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,NA,NA,ND,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,NA,NA,ND,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,NA,NA,ND,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
