"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI","X24A_95_CI"
"926",3.41039355201765,0.77549510808496,"MI",2024-07-01,0,0,1,1,0,0,0,0,1,1,0,1,0,0
"927",4.22070084490903,0.818352212534266,"MI",2024-07-02,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"928",3.43720077279027,0.84046098749941,"MI",2024-07-03,1,0,1,0,1,1,1,0,0,1,0,0,1,0
"929",1.89240541419973,0.708831120520493,"MI",2024-07-04,0,0,1,1,1,1,0,1,0,1,0,1,1,1
"930",1.87928723194032,0.832775327644191,"MI",2024-07-05,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"931",2.32556930130771,0.794780371776577,"MI",2024-07-06,1,1,1,0,1,0,0,0,0,1,0,0,0,0
"932",1.41405434402631,0.888490331044744,"MI",2024-07-07,1,1,1,0,1,1,1,1,0,1,0,0,1,0
"933",4.28171525775108,0.739587400850435,"MI",2024-07-08,1,0,1,0,0,1,0,0,0,1,0,0,1,0
"934",3.14128772500951,0.794299617169556,"MI",2024-07-09,0,1,1,0,1,1,0,0,0,1,0,0,1,0
"935",3.18220037123882,0.792437019476844,"MI",2024-07-10,1,0,1,0,0,1,0,0,0,0,0,0,1,0
"936",3.58194259582576,0.811430617225602,"MI",2024-07-11,0,1,1,1,0,1,1,0,0,1,0,0,0,1
"937",2.2853529460752,0.771035010446058,"MI",2024-07-12,1,1,1,0,1,1,0,0,0,1,1,1,1,0
"938",3.63401882310703,0.742385956086768,"MI",2024-07-13,0,0,1,1,0,1,0,0,0,1,1,0,1,1
"939",2.08281509672921,0.834184659139865,"MI",2024-07-14,1,0,1,0,1,1,1,0,0,1,0,0,1,0
"940",2.02819958944666,0.811032165237373,"MI",2024-07-15,1,1,1,1,1,1,1,0,0,0,1,0,1,0
"941",2.1684605428043,0.81566497789123,"MI",2024-07-16,0,1,1,0,0,1,1,1,1,1,1,0,1,0
"942",3.25919241510501,0.825977209857992,"MI",2024-07-17,1,0,0,0,1,1,1,0,0,0,0,0,1,0
"943",4.00151780956953,0.79553586435011,"MI",2024-07-18,1,1,1,0,0,1,1,0,1,1,0,0,0,0
"944",2.17321567559905,0.811543075544328,"MI",2024-07-19,1,0,1,1,1,1,0,1,1,1,1,0,1,0
"945",1.31008985374203,0.80731618000549,"MI",2024-07-20,1,1,1,1,1,1,0,0,1,1,0,0,1,0
"946",2.53255264433376,0.81538419660845,"MI",2024-07-21,1,1,1,1,1,1,0,1,0,0,0,0,1,0
"947",4.0606788210725,0.812768092115021,"MI",2024-07-22,1,1,1,1,0,1,0,0,0,1,0,0,1,0
"948",1.40142450179169,0.883641917119597,"MI",2024-07-23,1,1,1,1,0,0,1,1,0,1,0,0,0,1
"949",1.74318543027465,0.844374903188312,"MI",2024-07-24,1,0,1,1,1,1,0,0,0,1,0,0,1,0
"950",2.37557693521861,0.803010487698877,"MI",2024-07-25,1,0,1,0,1,1,1,0,0,1,0,0,1,1
"951",2.59599328548349,0.722674669516487,"MI",2024-07-26,1,0,1,1,1,1,1,1,0,1,0,0,1,0
"952",1.60515403225406,0.838575937261183,"MI",2024-07-27,1,1,1,0,1,1,1,0,1,1,0,1,1,0
"953",2.20315162174297,0.939216119141116,"MI",2024-07-28,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"954",3.30475607301312,0.770568950407907,"MI",2024-07-29,0,0,1,1,1,0,1,0,0,0,0,1,0,0
"955",2.02297788401022,0.814186752204305,"MI",2024-07-30,1,0,1,1,1,1,0,0,0,1,0,1,1,0
"956",4.44016148412387,0.796079324745882,"MI",2024-07-31,1,0,1,0,0,1,0,1,0,1,0,0,1,0
"957",1.27869606545306,0.815936819410302,"MI",2024-08-01,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"958",2.2798158109714,0.718483894621139,"MI",2024-08-02,0,1,1,0,1,1,1,0,0,1,0,0,1,1
"959",0.803964472053075,0.758443651935238,"MI",2024-08-03,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"960",1.03882783492135,0.731111385859142,"MI",2024-08-04,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"961",3.60299769361346,0.846622381181549,"MI",2024-08-05,1,1,1,0,1,1,0,1,0,1,0,0,1,0
"962",1.22540958907413,0.735102229870422,"MI",2024-08-06,1,1,1,0,1,1,1,0,0,1,1,0,1,0
"963",1.53510785966629,0.766386025788326,"MI",2024-08-07,1,1,1,1,0,1,1,0,1,1,1,0,1,0
"964",1.99243806320573,0.643283006110577,"MI",2024-08-08,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"965",4.28707750643409,0.870185217215661,"MI",2024-08-09,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"966",3.94367189168716,0.943696803950041,"MI",2024-08-10,1,1,1,0,1,1,0,1,0,1,0,0,1,0
"967",1.60596317124106,0.73624094541972,"MN",2024-06-30,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"968",3.21415112470742,0.785257791492922,"MN",2024-07-01,0,1,1,0,0,1,1,0,0,1,0,0,1,1
"969",2.58086041120078,0.855014266869085,"MN",2024-07-02,1,1,1,0,1,1,0,0,1,1,0,0,1,0
"970",3.09585024285508,0.76854407401091,"MN",2024-07-03,0,0,1,1,0,0,1,0,1,1,0,1,0,0
"971",1.84408467178319,0.739624909151914,"MN",2024-07-04,1,1,1,1,0,1,0,0,0,1,0,1,1,0
"972",2.53336501344299,0.729892750635334,"MN",2024-07-05,1,0,1,1,1,1,1,0,0,1,1,0,1,1
"973",2.80490741455565,0.744887675803974,"MN",2024-07-06,1,0,1,1,0,1,1,0,0,1,0,0,1,0
"974",2.4786867306788,0.797158726848581,"MN",2024-07-07,0,1,1,0,1,1,1,0,0,1,0,0,1,0
"975",1.91990560623932,0.792011230933074,"MN",2024-07-08,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"976",2.66968012098346,0.780898466600218,"MN",2024-07-09,0,1,1,1,1,1,0,0,0,1,0,0,1,0
"977",2.67642681862521,0.796099332470102,"MN",2024-07-10,1,1,1,1,0,0,0,0,0,1,1,0,0,0
"978",2.13205115416934,0.797037206148606,"MN",2024-07-11,0,1,1,1,1,0,1,0,0,1,0,1,0,1
"979",1.77850980114315,0.807002212597129,"MN",2024-07-12,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"980",2.00267751677184,0.822787971293329,"MN",2024-07-13,1,1,1,0,1,1,1,0,0,1,0,1,1,0
"981",1.4387323590616,0.779388598072714,"MN",2024-07-14,1,1,1,1,1,1,1,0,0,0,1,0,1,0
"982",3.59982060112001,0.809203669976282,"MN",2024-07-15,0,1,1,1,1,1,0,0,0,1,0,0,1,0
"983",1.57519933984286,0.79100792853417,"MN",2024-07-16,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"984",3.6231811414106,0.821345459730852,"MN",2024-07-17,1,0,1,0,1,1,0,0,0,1,0,0,1,0
"985",5.66687810465825,0.797900138902315,"MN",2024-07-18,0,0,1,1,0,1,1,0,0,1,0,0,1,0
"986",4.12551696879741,0.814213596953835,"MN",2024-07-19,0,0,1,0,1,1,1,0,0,1,0,1,1,0
"987",2.19585409556748,0.772133239537987,"MN",2024-07-20,0,1,1,1,1,1,1,0,0,1,0,0,1,1
"988",2.6725808744986,0.811968188188965,"MN",2024-07-21,1,1,0,1,0,1,1,1,0,0,0,0,1,0
"989",4.81684998430396,0.809106095824654,"MN",2024-07-22,1,0,1,0,0,1,1,0,0,1,0,0,1,0
"990",1.60803745508775,0.790299598313845,"MN",2024-07-23,1,1,1,0,1,1,1,0,0,1,0,1,1,0
"991",2.45995345563085,0.769896543508055,"MN",2024-07-24,1,1,1,0,1,1,1,1,0,1,0,0,1,0
"992",2.79803927483954,0.832818492373232,"MN",2024-07-25,1,1,0,0,1,1,1,0,0,0,0,1,1,0
"993",5.00373867606611,0.80090286168183,"MN",2024-07-26,0,0,1,0,1,1,1,0,0,1,0,1,0,0
"994",5.71252341048564,0.873744357198091,"MN",2024-07-27,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"995",1.63471281996512,0.817063574296259,"MN",2024-07-28,1,1,1,1,1,1,0,1,1,1,0,0,1,0
"996",3.86740470134154,0.84187666022589,"MN",2024-07-29,1,1,1,1,1,0,0,0,0,1,1,0,0,0
"997",5.99243590001432,0.814322403841659,"MN",2024-07-30,0,0,1,1,0,1,0,0,0,1,0,0,1,0
"998",2.06807061689906,0.779400950183565,"MN",2024-07-31,1,1,1,0,1,1,1,1,0,1,0,0,1,0
"999",4.10982943242813,0.868446912498201,"MN",2024-08-01,0,0,1,1,1,0,0,0,0,1,0,0,0,0
"1000",2.4122434894533,0.794913689747145,"MN",2024-08-02,1,0,1,1,0,1,1,0,0,1,0,1,1,0
"1001",1.84482717000392,0.740508631561356,"MN",2024-08-03,0,0,1,1,1,1,1,0,1,1,1,0,1,1
"1002",2.10519272285602,0.828027652337586,"MN",2024-08-04,0,1,1,0,1,1,0,0,0,1,0,0,1,0
"1003",2.40115991003394,0.748112716716607,"MN",2024-08-05,1,0,1,0,1,1,1,1,0,1,0,0,1,1
"1004",1.52195190121988,0.802992129770244,"MN",2024-08-06,1,1,1,0,1,1,1,0,0,1,1,0,1,0
"1005",2.3856388275886,0.896264996181222,"MN",2024-08-07,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"1006",4.41674396199689,0.860264161221932,"MN",2024-08-08,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"1007",0.960633806046097,0.792679963341296,"MN",2024-08-09,1,1,1,1,1,1,1,0,0,1,0,0,1,0
"1008",1.95577746149641,0.764074068402402,"MN",2024-08-10,0,1,1,1,1,1,0,1,1,1,0,0,0,0
"1009",0.53216679576442,0.748169946961894,"MO",2024-06-30,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"1010",0.794322726888011,0.845864449651683,"MO",2024-07-01,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1011",NA,NA,"MO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",0.471098989411227,0.671522686659219,"MO",2024-07-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1013",NA,NA,"MO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014",NA,NA,"MO",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",0.498116210169119,0.721674456138434,"MO",2024-07-06,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1016",NA,NA,"MO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017",0.80668553062291,0.847647478315713,"MO",2024-07-08,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"1018",NA,NA,"MO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019",0.532299548035574,0.756078500310842,"MO",2024-07-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1020",NA,NA,"MO",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021",NA,NA,"MO",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022",NA,NA,"MO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023",NA,NA,"MO",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024",0.562792212761347,0.784337064598474,"MO",2024-07-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"1025",NA,NA,"MO",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026",0.483816248333388,0.678006098234834,"MO",2024-07-17,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1027",NA,NA,"MO",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028",NA,NA,"MO",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029",NA,NA,"MO",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030",NA,NA,"MO",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031",NA,NA,"MO",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032",0.548802444507278,0.769256062741089,"MO",2024-07-23,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"1033",0.542306777764995,0.754978430239765,"MO",2024-07-24,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"1034",1.30361275616908,0.849370273248239,"MO",2024-07-25,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"1035",0.596889255294019,0.852830180485079,"MO",2024-07-26,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"1036",NA,NA,"MO",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037",1.43705537084359,0.965464825104746,"MO",2024-07-28,1,1,1,1,1,1,0,1,1,1,0,0,1,0
"1038",NA,NA,"MO",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039",NA,NA,"MO",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040",0.486645453239073,0.693460979903724,"MO",2024-07-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1041",NA,NA,"MO",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042",NA,NA,"MO",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043",NA,NA,"MO",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",NA,NA,"MO",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045",NA,NA,"MO",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046",0.755142948979277,1.06512887799486,"MO",2024-08-06,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"1047",0.515282485872281,0.734466454479045,"MO",2024-08-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1048",1.04449343000668,1.03001995558886,"MO",2024-08-08,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"1049",NA,NA,"MO",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050",NA,NA,"MO",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051",NA,NA,"MS",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",1.04837669622763,0.647367879106217,"MS",2024-07-01,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"1053",0.729178369851071,1.0292428956991,"MS",2024-07-02,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"1054",0.530842271649867,0.749783915862664,"MS",2024-07-03,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"1055",NA,NA,"MS",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056",NA,NA,"MS",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057",NA,NA,"MS",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058",NA,NA,"MS",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059",NA,NA,"MS",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060",0.499389186236025,0.70551057184639,"MS",2024-07-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"1061",NA,NA,"MS",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062",NA,NA,"MS",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063",NA,NA,"MS",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064",NA,NA,"MS",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",NA,NA,"MS",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",0.487862313336035,0.682612185216552,"MS",2024-07-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1067",0.589951703395106,0.827570701275379,"MS",2024-07-16,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1068",1.19193662609002,0.8436010785571,"MS",2024-07-17,1,0,1,1,0,1,1,0,0,1,1,0,1,1
"1069",0.47853957711602,0.676303967495113,"MS",2024-07-18,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1070",NA,NA,"MS",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071",NA,NA,"MS",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072",NA,NA,"MS",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073",1.10201824889743,0.748240998721206,"MS",2024-07-22,1,0,1,1,1,1,1,1,0,1,0,1,1,0
"1074",1.73497704468818,0.674065085686081,"MS",2024-07-23,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"1075",0.84364584173543,0.879116937718207,"MS",2024-07-24,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"1076",0.589922811005625,0.845261122786064,"MS",2024-07-25,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"1077",0.726280467560265,0.789439113916592,"MS",2024-07-26,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1078",NA,NA,"MS",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079",NA,NA,"MS",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080",1.33263539191992,0.720308324569231,"MS",2024-07-29,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"1081",NA,NA,"MS",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082",1.11434440887641,0.792326928782232,"MS",2024-07-31,1,1,1,1,1,1,1,1,0,1,1,0,1,0
"1083",NA,NA,"MS",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084",1.35568062473244,0.72869629897351,"MS",2024-08-02,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"1085",NA,NA,"MS",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086",NA,NA,"MS",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",0.419608251378201,0.577061328088862,"MS",2024-08-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1088",2.32457361168352,0.980657751774583,"MS",2024-08-06,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"1089",1.60394000457147,0.811646725389379,"MS",2024-08-07,1,1,1,1,1,1,0,0,1,1,1,0,1,0
"1090",0.687841218489479,0.972953426029147,"MS",2024-08-08,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"1091",1.41150109714481,1.08238283229754,"MS",2024-08-09,1,1,1,1,1,0,0,0,0,1,1,1,0,0
"1092",NA,NA,"MS",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093",NA,NA,"MT",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",NA,NA,"MT",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095",NA,NA,"MT",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",NA,NA,"MT",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",NA,NA,"MT",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098",NA,NA,"MT",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099",NA,NA,"MT",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100",NA,NA,"MT",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",NA,NA,"MT",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102",NA,NA,"MT",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",NA,NA,"MT",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",NA,NA,"MT",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105",NA,NA,"MT",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106",NA,NA,"MT",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107",NA,NA,"MT",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108",NA,NA,"MT",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109",NA,NA,"MT",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110",NA,NA,"MT",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",NA,NA,"MT",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",NA,NA,"MT",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113",NA,NA,"MT",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114",NA,NA,"MT",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",NA,NA,"MT",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",NA,NA,"MT",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117",NA,NA,"MT",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118",NA,NA,"MT",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119",NA,NA,"MT",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120",NA,NA,"MT",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121",NA,NA,"MT",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122",NA,NA,"MT",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123",NA,NA,"MT",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124",NA,NA,"MT",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125",NA,NA,"MT",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126",NA,NA,"MT",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",NA,NA,"MT",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128",NA,NA,"MT",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",NA,NA,"MT",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130",NA,NA,"MT",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131",NA,NA,"MT",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132",NA,NA,"MT",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",NA,NA,"MT",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",NA,NA,"MT",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",NA,NA,"NC",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136",1.44486533091577,0.842427922058203,"NC",2024-07-01,1,1,1,1,1,0,0,0,0,1,1,0,0,0
"1137",0.661533126910699,0.930786117350964,"NC",2024-07-02,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"1138",1.3527350178457,0.799925547658275,"NC",2024-07-03,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"1139",NA,NA,"NC",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140",0.528601266413947,0.752448117460732,"NC",2024-07-05,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"1141",NA,NA,"NC",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",NA,NA,"NC",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143",0.507631435002931,0.731984302027636,"NC",2024-07-08,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"1144",1.28589400237142,0.72477682107842,"NC",2024-07-09,1,1,1,1,1,1,0,1,1,1,0,0,1,0
"1145",1.52460233749293,0.761363954553824,"NC",2024-07-10,1,0,1,1,1,1,1,0,0,1,1,1,1,0
"1146",0.898791704366076,0.76371452103115,"NC",2024-07-11,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"1147",1.48879048522207,0.900479345308248,"NC",2024-07-12,1,0,0,1,0,1,1,1,0,0,0,0,1,0
"1148",NA,NA,"NC",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149",NA,NA,"NC",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150",1.99023585061093,0.786306059749432,"NC",2024-07-15,1,1,1,1,0,1,0,0,0,1,1,0,1,0
"1151",0.485707221574225,0.680111189012847,"NC",2024-07-16,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1152",2.2289309473746,0.854443160251633,"NC",2024-07-17,0,0,1,1,0,1,1,0,0,1,0,0,1,1
"1153",1.75886498017949,0.817712601565679,"NC",2024-07-18,0,0,1,1,1,1,1,0,0,1,1,0,1,1
"1154",1.53528409855542,0.839705093907153,"NC",2024-07-19,1,0,1,1,1,1,0,0,0,1,0,0,1,0
