"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"913",NA,NA,"ME",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",NA,NA,"ME",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",NA,NA,"ME",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",NA,NA,"ME",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",NA,NA,"ME",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",NA,NA,"ME",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",NA,NA,"ME",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",NA,NA,"ME",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",NA,NA,"ME",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",NA,NA,"ME",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",NA,NA,"ME",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",NA,NA,"ME",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",0.7427327526047,0.0645810842610228,"MI",2024-04-14,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"926",0.644535897930995,0.385289582171213,"MI",2024-04-15,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"927",1.42632474106016,0.0779503576636228,"MI",2024-04-16,0,1,1,1,1,1,0,0,0,1,1,1,1,0
"928",0.989148662971516,0.6219730381951,"MI",2024-04-17,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"929",0.512812804359896,0.348390328381944,"MI",2024-04-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"930",0.461543507043671,0.260725248310733,"MI",2024-04-19,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"931",0.861106944725516,1.17687607799279,"MI",2024-04-20,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"932",0.299945360884328,0.37841738712398,"MI",2024-04-21,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"933",5.44192861307358,0.945648490287032,"MI",2024-04-22,0,1,1,0,0,1,0,0,1,1,0,0,1,0
"934",1.04823063235233,0.146455642751021,"MI",2024-04-23,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"935",0.814837945770765,0.470793684977098,"MI",2024-04-24,1,1,1,0,1,1,1,0,1,1,0,1,1,0
"936",1.00109640589641,0.278377752187988,"MI",2024-04-25,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"937",0.320343785155778,0.386046902247728,"MI",2024-04-26,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"938",0.857990400993786,0.701283364894342,"MI",2024-04-27,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"939",0.399373737145931,0.221252346527521,"MI",2024-04-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"940",0.703390850958101,0.398937923206687,"MI",2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"941",0.606176396920784,0.375478602689644,"MI",2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"942",2.58117995747044,0.810460436609959,"MI",2024-05-01,0,0,1,1,1,1,0,0,0,1,1,1,1,0
"943",1.79900773565577,0.813385757906473,"MI",2024-05-02,1,1,1,1,0,1,0,1,0,1,1,0,1,0
"944",0.497316093152428,0.427688293210929,"MI",2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"945",0.77686319302192,0.593365330683686,"MI",2024-05-04,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"946",0.348863082668864,0.474083839658355,"MI",2024-05-05,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"947",0.938658445251022,0.722096895386297,"MI",2024-05-06,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"948",0.269307035278767,0.524130282075799,"MI",2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"949",NA,NA,"MI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950",0.911504371204957,0.605139815003294,"MI",2024-05-09,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"951",0.846692942503372,0.510575409168784,"MI",2024-05-10,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"952",1.58929420136251,0.532866290469574,"MI",2024-05-11,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"953",0.584925221547231,0.531034950154457,"MI",2024-05-12,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"954",1.33180395512052,0.879951116685843,"MI",2024-05-13,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"955",1.12253412692574,0.622180036093811,"MI",2024-05-14,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"956",0.688722306084344,0.736763616523007,"MI",2024-05-15,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"957",2.21497700459613,0.496444041088309,"MI",2024-05-16,0,1,1,1,1,1,1,0,0,1,1,1,1,0
"958",1.14495503371378,0.584749927253049,"MI",2024-05-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"959",1.78198738555007,0.716714564684977,"MI",2024-05-18,0,1,1,1,1,1,0,0,1,1,0,1,1,0
"960",0.735504585417353,1.14244654644777,"MI",2024-05-19,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"961",1.80766509712814,0.609454434889467,"MI",2024-05-20,1,1,1,1,1,1,0,0,1,0,1,0,1,0
"962",1.57350076757196,0.693482501762888,"MI",2024-05-21,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"963",1.15854813508254,0.601786739192548,"MI",2024-05-22,1,1,1,1,1,1,1,0,1,0,0,1,1,0
"964",2.02655770568143,0.844065506690225,"MI",2024-05-23,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"965",0.935292539140376,0.609895539432266,"MI",2024-05-24,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"966",1.2990817571634,0.791427275153645,"MI",2024-05-25,1,1,1,1,1,1,0,0,0,0,0,1,1,0
"967",0.138178607052072,0.0645810842610228,"MN",2024-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"968",0.313995261646338,0.280518019949554,"MN",2024-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"969",0.363746439226559,0.383304468389178,"MN",2024-04-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"970",1.09953829693184,0.0855476089871387,"MN",2024-04-17,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"971",1.74262101749375,0.585992459302503,"MN",2024-04-18,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"972",0.882082054206342,0.466360096316625,"MN",2024-04-19,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"973",0.370400869585278,0.467277254564199,"MN",2024-04-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"974",1.06741234609763,0.737589155072979,"MN",2024-04-21,1,1,0,1,1,1,1,0,0,0,1,1,1,0
"975",0.0799199236123359,0.134282852737362,"MN",2024-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"976",0.703510395930313,0.519558774465627,"MN",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"977",0.31027860306298,0.159521301833015,"MN",2024-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"978",0.598558895194671,0.1735102246415,"MN",2024-04-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"979",1.53974131894022,0.18844858324521,"MN",2024-04-26,0,1,1,1,1,1,0,0,1,1,0,1,1,0
"980",0.572043725459176,0.500700293142213,"MN",2024-04-27,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"981",0.415417714679212,0.221252346527521,"MN",2024-04-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"982",0.285983787532162,0.452203323000214,"MN",2024-04-29,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"983",2.64489289704057,0.311414048033251,"MN",2024-04-30,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"984",0.897760959702596,0.630005243865709,"MN",2024-05-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"985",0.915046598577506,0.298748662009517,"MN",2024-05-02,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"986",0.935217561903667,1.29918208264016,"MN",2024-05-03,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"987",1.01203771497384,0.34325512320392,"MN",2024-05-04,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"988",1.87260532719932,0.516579229889403,"MN",2024-05-05,0,1,1,1,1,1,0,0,0,1,0,1,1,0
"989",NA,NA,"MN",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990",0.881740928647279,1.23282067913796,"MN",2024-05-07,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"991",0.728387833419146,0.777272122724824,"MN",2024-05-08,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"992",0.28499077333174,0.524197502094885,"MN",2024-05-09,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"993",0.279064489864677,0.525593961232421,"MN",2024-05-10,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"994",0.527975393570873,0.526219005701791,"MN",2024-05-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"995",0.372573742601218,0.550540365647205,"MN",2024-05-12,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"996",0.392632622498095,0.491667804007766,"MN",2024-05-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"997",0.333848571086535,0.539817920412583,"MN",2024-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"998",2.24820207108562,0.634227376746038,"MN",2024-05-15,0,1,1,1,1,1,0,0,0,1,1,1,1,0
"999",2.07274893353747,0.598932779413182,"MN",2024-05-16,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"1000",0.466111765149089,0.689533915938527,"MN",2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1001",1.7640431199984,0.716714564684977,"MN",2024-05-18,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"1002",0.914764383434612,0.908159353843041,"MN",2024-05-19,1,0,1,1,1,1,1,0,0,1,1,1,1,0
"1003",1.46530681539336,0.693027365716878,"MN",2024-05-20,1,0,1,1,1,1,1,0,0,1,0,0,1,0
"1004",0.868267439469233,0.3884071952361,"MN",2024-05-21,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"1005",2.63454611027836,0.953003991698092,"MN",2024-05-22,0,0,1,1,1,1,1,0,0,1,0,1,1,0
"1006",1.58523373500214,0.657597624102982,"MN",2024-05-23,1,1,1,1,1,1,0,0,0,0,0,1,1,0
"1007",1.08372424749823,1.0719364633838,"MN",2024-05-24,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"1008",0.657332646713448,0.720293819602405,"MN",2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1009",NA,NA,"MO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010",NA,NA,"MO",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011",NA,NA,"MO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",NA,NA,"MO",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013",NA,NA,"MO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014",NA,NA,"MO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",NA,NA,"MO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016",NA,NA,"MO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017",NA,NA,"MO",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018",NA,NA,"MO",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019",NA,NA,"MO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020",NA,NA,"MO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021",NA,NA,"MO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022",NA,NA,"MO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023",NA,NA,"MO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024",NA,NA,"MO",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025",NA,NA,"MO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026",NA,NA,"MO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027",NA,NA,"MO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028",0.932658980867708,1.29918208264016,"MO",2024-05-03,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"1029",0.543277861454885,0.718420434423569,"MO",2024-05-04,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1030",NA,NA,"MO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031",NA,NA,"MO",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032",NA,NA,"MO",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033",NA,NA,"MO",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034",NA,NA,"MO",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035",NA,NA,"MO",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036",NA,NA,"MO",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037",NA,NA,"MO",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038",NA,NA,"MO",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039",NA,NA,"MO",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040",NA,NA,"MO",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041",NA,NA,"MO",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042",0.370508807015344,0.427573944224832,"MO",2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1043",0.50292418259273,0.716714564684977,"MO",2024-05-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1044",NA,NA,"MO",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045",NA,NA,"MO",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046",NA,NA,"MO",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047",NA,NA,"MO",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048",NA,NA,"MO",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049",NA,NA,"MO",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050",NA,NA,"MO",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051",NA,NA,"MS",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",NA,NA,"MS",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053",NA,NA,"MS",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054",NA,NA,"MS",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055",NA,NA,"MS",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056",NA,NA,"MS",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057",NA,NA,"MS",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058",NA,NA,"MS",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059",NA,NA,"MS",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060",NA,NA,"MS",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061",NA,NA,"MS",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062",NA,NA,"MS",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063",NA,NA,"MS",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064",NA,NA,"MS",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",NA,NA,"MS",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",NA,NA,"MS",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067",NA,NA,"MS",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068",NA,NA,"MS",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069",NA,NA,"MS",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070",NA,NA,"MS",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071",NA,NA,"MS",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072",NA,NA,"MS",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073",NA,NA,"MS",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074",NA,NA,"MS",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075",NA,NA,"MS",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076",NA,NA,"MS",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077",0.32880722696462,0.495556857105147,"MS",2024-05-10,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1078",NA,NA,"MS",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079",NA,NA,"MS",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080",NA,NA,"MS",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081",NA,NA,"MS",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082",NA,NA,"MS",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083",NA,NA,"MS",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084",NA,NA,"MS",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085",NA,NA,"MS",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086",NA,NA,"MS",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",NA,NA,"MS",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088",NA,NA,"MS",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089",NA,NA,"MS",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090",NA,NA,"MS",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091",NA,NA,"MS",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092",NA,NA,"MS",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093",NA,NA,"MT",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",NA,NA,"MT",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095",NA,NA,"MT",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",NA,NA,"MT",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",NA,NA,"MT",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098",NA,NA,"MT",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099",NA,NA,"MT",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100",NA,NA,"MT",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",NA,NA,"MT",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102",NA,NA,"MT",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",NA,NA,"MT",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",NA,NA,"MT",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105",NA,NA,"MT",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106",NA,NA,"MT",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107",NA,NA,"MT",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108",NA,NA,"MT",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109",NA,NA,"MT",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110",NA,NA,"MT",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",NA,NA,"MT",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",NA,NA,"MT",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113",NA,NA,"MT",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114",NA,NA,"MT",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",NA,NA,"MT",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",NA,NA,"MT",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117",NA,NA,"MT",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118",NA,NA,"MT",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119",NA,NA,"MT",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120",NA,NA,"MT",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121",NA,NA,"MT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122",NA,NA,"MT",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123",NA,NA,"MT",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124",NA,NA,"MT",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125",NA,NA,"MT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126",NA,NA,"MT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",NA,NA,"MT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128",NA,NA,"MT",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",NA,NA,"MT",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130",NA,NA,"MT",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131",NA,NA,"MT",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132",NA,NA,"MT",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",NA,NA,"MT",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",NA,NA,"MT",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",NA,NA,"NC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136",0.278999963175963,0.0709748955062381,"NC",2024-04-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1137",0.447278961014339,0.485089171964362,"NC",2024-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1138",NA,NA,"NC",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
