...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1143,0.424779174553649,0.01289578320043715,NC,2024-04-08,1,1,1,1,1,1,1,1,1,1
1144,0.660062473785346,0.2697272071583075,NC,2024-04-09,1,1,1,1,1,1,1,1,1,1
1145,0.165569163400819,0.01573030480531885,NC,2024-04-10,1,1,1,1,1,1,1,1,1,1
1146,0.0870808981953025,0.01736952417970625,NC,2024-04-11,1,1,1,1,1,1,1,1,1,1
1147,0.027673514790066,0.019174742815686652,NC,2024-04-12,1,1,1,1,1,1,1,1,1,1
1148,NA,NA,NC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,NA,NA,NC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,0.249038244475868,0.025737109637831,NC,2024-04-15,1,1,1,1,1,1,1,1,1,1
1151,0.495761608323119,0.252309943317479,NC,2024-04-16,1,1,1,1,1,0,1,1,1,0
1152,NA,NA,NC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1153,0.63449235002043,0.3540933207449965,NC,2024-04-18,1,1,1,1,1,0,1,1,1,0
1154,NA,NA,NC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1155,NA,NA,NC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,NA,NA,NC,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,NA,NA,NC,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1158,0.840876605567694,0.60250770751465,NC,2024-04-23,0,1,1,1,1,0,1,1,1,0
1159,1.10219121166828,0.783992136500265,NC,2024-04-24,1,1,1,0,1,1,1,1,0,0
1160,0.783844017205856,0.383109368762353,NC,2024-04-25,1,0,1,1,1,1,0,0,1,1
1161,NA,NA,NC,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1162,NA,NA,NC,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1163,NA,NA,NC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,NA,NA,NC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1165,0.153480722863206,0.0999297346173645,NC,2024-04-30,1,1,1,1,1,0,1,1,1,0
1166,NA,NA,NC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1167,NA,NA,NC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1168,0.200115631294068,0.1264194374976725,NC,2024-05-03,1,1,1,1,1,0,1,1,1,0
1169,NA,NA,NC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,NA,NA,NC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,NA,NA,NC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1172,0.25423720247763,0.1687396509349055,NC,2024-05-07,1,1,1,1,1,1,1,1,1,1
1173,1.13780733389699,0.352040708298726,NC,2024-05-08,1,1,1,0,1,0,1,1,0,0
1174,0.961526869951205,0.4417068511101715,NC,2024-05-09,1,1,1,0,1,1,1,1,0,0
1175,0.68661006062259,0.498662605828494,NC,2024-05-10,1,0,1,1,1,0,0,1,1,1
1176,NA,NA,NC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,NA,NA,ND,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,NA,NA,ND,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,NA,NA,ND,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,0.0431905544950227,0.007858520229995,ND,2024-04-03,1,1,1,1,1,1,1,1,1,1
1181,0.105486424285234,0.0086723720547628,ND,2024-04-04,1,1,1,1,1,1,1,1,1,1
1182,NA,NA,ND,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,NA,NA,ND,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,NA,NA,ND,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,NA,NA,ND,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,NA,NA,ND,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1189,NA,NA,ND,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,NA,NA,ND,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,NA,NA,ND,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,NA,NA,ND,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,NA,NA,ND,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,NA,NA,ND,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,NA,NA,ND,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,NA,NA,ND,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,NA,NA,ND,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,NA,NA,ND,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,NA,NA,ND,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,NA,NA,ND,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,NA,NA,ND,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,NA,NA,ND,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,NA,NA,ND,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,NA,NA,ND,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,NA,NA,ND,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,NA,NA,ND,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,NA,NA,ND,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,NA,NA,ND,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,NA,NA,ND,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,NA,NA,ND,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,NA,NA,ND,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,NA,NA,ND,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,NA,NA,ND,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,NA,NA,ND,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,NA,NA,NE,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,NA,NA,NE,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,NA,NA,NE,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,NE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,NA,NA,NE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,NA,NA,NE,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,NA,NA,NE,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,NA,NA,NE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,NA,NA,NE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,NA,NA,NE,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,NA,NA,NH,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,NA,NA,NH,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,NA,NA,NH,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,NA,NA,NH,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,NA,NA,NH,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,NA,NA,NH,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,NA,NA,NH,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,NA,NA,NH,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,NA,NA,NH,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,0.0222554787917001,0.01573030480531885,NH,2024-04-10,1,1,1,1,1,1,1,1,1,1
1272,NA,NA,NH,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,NA,NA,NH,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,NA,NA,NH,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,NA,NA,NH,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,NA,NA,NH,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,NA,NA,NH,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,NA,NA,NH,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,NA,NA,NH,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,NA,NA,NH,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,NA,NA,NH,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,NA,NA,NH,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,NA,NA,NH,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,NA,NA,NH,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,0.315561646180803,0.2054090524679025,NH,2024-05-10,1,1,1,1,1,0,1,1,1,0
1302,NA,NA,NH,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,3.17159996685078,0.31979569112476,NJ,2024-03-31,0,1,0,1,0,0,1,0,1,0
1304,3.15725347446896,0.2502065380568915,NJ,2024-04-01,1,0,1,0,0,0,0,1,0,0
1305,0.855776556410793,0.0962768385568815,NJ,2024-04-02,1,0,1,1,1,0,0,1,1,0
1306,1.10039421792592,0.1981119714912975,NJ,2024-04-03,1,0,1,1,0,0,0,1,1,0
1307,0.862441321473637,0.1449564634829565,NJ,2024-04-04,1,1,1,1,1,0,1,1,1,0
1308,2.29413498602299,0.818008594039945,NJ,2024-04-05,0,1,1,1,0,0,1,1,1,0
1309,2.323778913574,0.4224970812797685,NJ,2024-04-06,0,1,0,1,0,0,1,0,1,0
1310,0.0181409517177271,0.0116756385250604,NJ,2024-04-07,1,1,1,1,1,1,1,1,1,1
1311,0.581653970322237,0.123997907113583,NJ,2024-04-08,1,1,1,1,1,0,1,1,1,0
1312,0.339313088898546,0.123736427789338,NJ,2024-04-09,1,1,1,1,1,0,1,1,1,0
1313,0.895378280555681,0.1084404239811805,NJ,2024-04-10,1,0,1,1,1,0,1,0,1,0
1314,3.91708974450083,0.264802667480772,NJ,2024-04-11,0,1,1,1,0,0,0,0,1,0
1315,3.31920716152245,0.358549108627881,NJ,2024-04-12,0,1,1,1,0,0,0,1,1,0
1316,3.7957194977818,0.671406384531435,NJ,2024-04-13,0,0,0,0,0,0,0,0,0,0
1317,0.95585514597335,0.23043683569186801,NJ,2024-04-14,1,1,1,0,1,0,1,1,0,0
1318,3.27498379214063,0.62509137591264,NJ,2024-04-15,0,1,0,1,0,0,1,0,1,0
1319,1.10992507108149,0.0283613626980001,NJ,2024-04-16,1,1,1,1,0,1,1,1,1,1
1320,3.57255593581192,0.2936139320405965,NJ,2024-04-17,0,1,1,1,0,0,1,1,1,0
1321,1.29751444269022,0.0343716800071721,NJ,2024-04-18,0,1,1,1,0,0,1,1,1,0
1322,0.904066048871321,0.2059710814966765,NJ,2024-04-19,1,1,0,1,1,0,1,0,1,0
1323,0.579668479545763,0.34381706637686,NJ,2024-04-20,1,1,1,1,1,0,1,1,1,0
1324,1.33080056295158,0.4942641117969555,NJ,2024-04-21,1,1,1,0,0,1,1,1,0,0
1325,1.80477129948072,0.262968990957713,NJ,2024-04-22,1,0,1,1,1,0,0,1,1,1
1326,1.74247799362574,0.25873517727508,NJ,2024-04-23,0,1,0,1,1,0,0,1,1,0
1327,7.24323802894096,0.4078477315930235,NJ,2024-04-24,0,1,1,0,0,0,0,1,0,0
1328,1.37406641879272,0.065457887076289,NJ,2024-04-25,0,1,1,1,0,0,1,1,1,0
1329,1.84410581840312,0.379377529217913,NJ,2024-04-26,0,1,1,0,0,0,0,0,0,0
1330,0.329005049889191,0.2325598678576275,NJ,2024-04-27,1,1,1,1,1,0,1,1,1,0
1331,0.733137149462756,0.526658675823765,NJ,2024-04-28,0,1,1,1,1,0,1,1,1,0
1332,3.64415129885754,0.348627579730664,NJ,2024-04-29,0,1,1,0,0,0,0,0,0,0
1333,3.02552224368535,0.3138277959734965,NJ,2024-04-30,0,1,1,0,1,1,1,1,0,0
1334,1.22200277153852,0.302193005688944,NJ,2024-05-01,1,1,1,0,1,1,0,1,0,1
1335,7.43361840616574,0.4576019140911905,NJ,2024-05-02,1,1,1,0,0,0,0,1,0,0
1336,1.01041998887899,0.340753203837494,NJ,2024-05-03,1,1,1,0,1,0,0,1,0,0
1337,0.956083034746631,0.136256134260911,NJ,2024-05-04,1,1,1,1,0,0,1,1,1,0
1338,0.379857414941952,0.2388644413408745,NJ,2024-05-05,1,1,1,1,1,0,1,1,1,0
1339,3.46594869609752,0.196258094116513,NJ,2024-05-06,0,0,1,1,0,0,1,1,1,0
1340,1.56318693682362,0.329078518960375,NJ,2024-05-07,1,0,1,0,1,0,0,1,0,0
1341,1.87557683288865,0.2588231103555425,NJ,2024-05-08,1,0,1,1,1,0,1,1,1,0
1342,2.1678330896367,0.218363767859221,NJ,2024-05-09,1,1,1,1,0,1,0,1,1,0
1343,1.90042506860487,0.270046849940811,NJ,2024-05-10,1,0,1,1,1,0,0,1,1,0
1344,1.39231914908758,0.3223091008722015,NJ,2024-05-11,1,0,1,0,1,0,1,1,0,1
1345,0.745848698809079,0.218457852146826,NM,2024-03-31,0,1,1,1,1,1,1,1,1,1
1346,0.8478566041845,0.1062520962533185,NM,2024-04-01,1,1,0,1,1,1,1,0,1,0
1347,NA,NA,NM,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1348,0.151379055451824,0.007858520229995,NM,2024-04-03,1,1,1,1,1,1,1,1,1,1
1349,0.647936395501642,0.0086723720547628,NM,2024-04-04,1,1,1,1,1,1,1,1,1,1
1350,0.106430493571373,0.009573860103965,NM,2024-04-05,1,1,1,1,1,1,1,1,1,1
1351,NA,NA,NM,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1352,0.0179997707773561,0.0116756385250604,NM,2024-04-07,1,1,1,1,1,0,1,1,1,0
1353,1.32732908753725,0.3386847983849775,NM,2024-04-08,1,0,1,1,0,0,1,1,1,0
1354,0.432180479405411,0.167533661600029,NM,2024-04-09,1,1,1,1,1,0,1,1,1,0
1355,1.68093196199964,0.3930559053764065,NM,2024-04-10,0,1,1,1,0,0,1,1,1,0
1356,0.600026927917187,0.264802667480772,NM,2024-04-11,1,1,1,1,1,0,1,1,1,0
1357,0.336759082532372,0.1407385639997535,NM,2024-04-12,1,1,1,1,1,0,1,0,1,1
1358,0.0301427882355163,0.02116059238485585,NM,2024-04-13,1,1,1,1,1,1,1,1,1,1
1359,0.886902937744507,0.223859178647701,NM,2024-04-14,0,1,1,1,1,0,1,1,1,0
1360,0.41629563272541,0.025737109637831,NM,2024-04-15,1,1,1,1,1,1,1,1,1,1
1361,0.973671760427334,0.298646014909449,NM,2024-04-16,1,1,1,0,1,0,1,1,0,1
1362,1.94190170765333,0.687184839711195,NM,2024-04-17,0,1,1,1,0,0,1,1,1,0
1363,0.504249383720224,0.0343716800071721,NM,2024-04-18,1,1,1,1,1,0,0,1,1,0
1364,0.343677113057032,0.0377957005759574,NM,2024-04-19,1,1,1,1,1,0,1,1,1,0
1365,2.09750760026714,0.536533948055645,NM,2024-04-20,0,1,1,0,0,0,1,1,0,0
1366,2.37785279927803,0.485259511441361,NM,2024-04-21,0,1,1,1,0,0,1,1,1,0
1367,0.892093796232181,0.0499808269403237,NM,2024-04-22,1,1,1,1,0,0,1,1,1,0
1368,0.920231058504869,0.214341206998369,NM,2024-04-23,1,1,0,1,1,0,1,1,1,0
1369,1.59322059860656,0.164212089052751,NM,2024-04-24,1,1,1,0,1,1,1,1,0,0
1370,0.927427501402306,0.3002019007257075,NM,2024-04-25,1,1,0,1,1,0,1,0,1,1
1371,0.107795105290083,0.071439544071155,NM,2024-04-26,1,1,1,1,1,1,1,1,1,1
1372,NA,NA,NM,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,0.388861520555075,0.084742696969601,NM,2024-04-28,1,1,1,1,1,1,0,1,1,0
1374,0.889083311842503,0.305941272191301,NM,2024-04-29,1,1,0,1,1,0,1,0,1,0
1375,0.439010481054527,0.0999297346173645,NM,2024-04-30,1,1,1,1,1,0,1,1,1,0
1376,1.17148303901196,0.1082582954397035,NM,2024-05-01,1,1,1,1,0,0,1,1,1,0
1377,1.41169357731067,0.2393617841310735,NM,2024-05-02,0,1,1,0,1,0,1,1,0,0
1378,0.353941737832456,0.234843971803536,NM,2024-05-03,1,1,1,1,1,0,1,1,1,0
1379,1.3586722566824,0.4338863100010145,NM,2024-05-04,1,0,1,1,0,0,0,1,1,0
1380,0.337406955275056,0.2849997723754205,NM,2024-05-05,1,1,1,1,1,1,1,1,1,1
1381,0.970191765343153,0.256392447583345,NM,2024-05-06,0,1,1,1,1,0,0,1,1,1
1382,0.264520953380323,0.1687396509349055,NM,2024-05-07,1,1,1,1,1,1,1,1,1,1
1383,0.283361544862219,0.180521783134765,NM,2024-05-08,1,1,1,1,1,0,1,1,1,0
1384,1.24826064890095,0.418740472980351,NM,2024-05-09,1,1,1,1,0,1,0,1,1,0
1385,NA,NA,NM,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,NA,NA,NM,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1387,NA,NA,NV,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,NA,NA,NV,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1389,NA,NA,NV,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1390,0.0433200786779768,0.007858520229995,NV,2024-04-03,1,1,1,1,1,1,1,1,1,1
1391,0.100079231117276,0.0086723720547628,NV,2024-04-04,1,1,1,1,1,1,1,1,1,1
1392,0.252597777870448,0.009573860103965,NV,2024-04-05,1,1,1,1,1,0,1,1,1,0
1393,1.13741751794489,0.80926242503257,NV,2024-04-06,0,1,1,1,0,0,1,1,1,0
1394,NA,NA,NV,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,NA,NA,NV,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,0.0208480958831977,0.014243343262611,NV,2024-04-09,1,1,1,1,1,1,1,1,1,1
1397,NA,NA,NV,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,NA,NA,NV,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1399,NA,NA,NV,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1400,NA,NA,NV,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,NA,NA,NV,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,NA,NA,NV,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,NA,NA,NV,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,NA,NA,NV,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,NA,NA,NV,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,0.0564727011701258,0.0377957005759574,NV,2024-04-19,1,1,1,1,1,1,1,1,1,1
1407,NA,NA,NV,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,0.0666463555406803,0.04558010678334625,NV,2024-04-21,1,1,1,1,1,1,1,1,1,1
1409,NA,NA,NV,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,1.71615207919388,0.60250770751465,NV,2024-04-23,0,1,1,1,0,0,1,1,1,0
1411,NA,NA,NV,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412,NA,NA,NV,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413,NA,NA,NV,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,0.120145644457227,0.077862480376609,NV,2024-04-27,1,1,1,1,1,1,1,1,1,1
1415,NA,NA,NV,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,NA,NA,NV,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,1.04515961320453,0.74162391868576,NV,2024-04-30,1,1,1,0,1,1,1,1,0,0
1418,NA,NA,NV,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,NA,NA,NV,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,NA,NA,NV,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1421,NA,NA,NV,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,NA,NA,NV,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,NA,NA,NV,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
