...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1141,NA,NA,NC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,NA,NA,NC,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,0.0574492044441717,0.00567828647992765,NC,2024-04-01,1,1,1,1,1,1,1,1,1,1
1144,4.56919061732602,0.56943285960407,NC,2024-04-02,0,1,1,1,0,0,0,1,1,0
1145,0.0326345350351059,0.00708568755477055,NC,2024-04-03,1,1,1,1,1,1,1,1,1,1
1146,0.0361771560839391,0.00792884589454785,NC,2024-04-04,1,1,1,1,1,1,1,1,1,1
1147,0.00952266357261584,0.00888189739555465,NC,2024-04-05,1,1,1,1,1,1,1,1,1,1
1148,NA,NA,NC,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,NA,NA,NC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,0.349861954316273,0.01255964077125135,NC,2024-04-08,1,1,1,1,1,1,1,1,1,1
1151,0.742592957701225,0.271595266274167,NC,2024-04-09,0,1,1,1,1,0,1,1,1,0
1152,0.13929039793443,0.01589273800961,NC,2024-04-10,1,1,1,1,1,1,0,1,1,0
1153,0.0780572601940882,0.01789760084702435,NC,2024-04-11,1,1,1,1,1,1,0,1,1,0
1154,0.0244774769940805,0.0201682156354368,NC,2024-04-12,1,1,1,1,1,1,1,1,1,1
1155,NA,NA,NC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,NA,NA,NC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,0.226233525009443,0.0289404591093859,NC,2024-04-15,1,1,1,1,1,1,1,1,1,1
1158,0.570475095403356,0.2549290686310355,NC,2024-04-16,1,1,1,1,1,0,1,1,1,0
1159,NA,NA,NC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1160,0.690566990003136,0.356397182296968,NC,2024-04-18,0,1,1,1,1,0,1,1,1,0
1161,NA,NA,NC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1162,NA,NA,NC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1163,NA,NA,NC,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,NA,NA,NC,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1165,0.863554948382917,0.59893544377608,NC,2024-04-23,0,1,1,1,1,0,0,1,1,1
1166,1.06628411717365,0.74738571470465,NC,2024-04-24,1,1,1,0,1,1,1,1,0,0
1167,0.553025566900596,0.3233405181116425,NC,2024-04-25,1,1,1,1,1,1,0,1,1,0
1168,NA,NA,NC,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1169,NA,NA,NC,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,NA,NA,NC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,NA,NA,NC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1172,0.214502567279879,0.1621496742246525,NC,2024-04-30,1,1,1,1,1,1,1,1,1,1
1173,NA,NA,NC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1174,NA,NA,NC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1175,0.288933334165956,0.2160884797675685,NC,2024-05-03,1,1,1,1,1,1,1,1,1,1
1176,NA,NA,NC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,NA,NA,ND,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,NA,NA,ND,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,NA,NA,ND,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,NA,NA,ND,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,NA,NA,ND,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,NA,NA,ND,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,NA,NA,ND,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,NA,NA,ND,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,0.030729824935625,0.00708568755477055,ND,2024-04-03,1,1,1,1,1,1,1,1,1,1
1188,0.0704325784061469,0.00792884589454785,ND,2024-04-04,1,1,1,1,1,0,1,1,1,0
1189,NA,NA,ND,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,NA,NA,ND,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,NA,NA,ND,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,NA,NA,ND,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,NA,NA,ND,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,NA,NA,ND,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,NA,NA,ND,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,NA,NA,ND,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,NA,NA,ND,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,NA,NA,ND,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,NA,NA,ND,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,NA,NA,ND,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,NA,NA,ND,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,NA,NA,ND,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,NA,NA,ND,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,NA,NA,ND,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,NA,NA,ND,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,NA,NA,ND,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,NA,NA,ND,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,NA,NA,ND,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,NA,NA,ND,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,NA,NA,ND,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,NA,NA,ND,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,NA,NA,ND,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,NA,NA,ND,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,NA,NA,ND,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,NA,NA,NE,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,NA,NA,NE,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,NA,NA,NE,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,NE,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,NA,NA,NE,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,NA,NA,NE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,NA,NA,NE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,NA,NA,NE,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,NA,NA,NE,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,NA,NA,NE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,NA,NA,NH,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,NA,NA,NH,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,NA,NA,NH,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,NA,NA,NH,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,NA,NA,NH,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,NA,NA,NH,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,NA,NA,NH,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,NA,NA,NH,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,NA,NA,NH,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,NA,NA,NH,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,NA,NA,NH,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,NA,NA,NH,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,0.0203957172477563,0.01589273800961,NH,2024-04-10,1,1,1,1,1,0,1,1,1,0
1279,NA,NA,NH,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,NA,NA,NH,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,NA,NA,NH,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,NA,NA,NH,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,NA,NA,NH,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,NA,NA,NH,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,NA,NA,NH,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,NA,NA,NH,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,NA,NA,NH,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,0.0901733742411309,0.002473642538357535,NJ,2024-03-24,1,1,1,1,1,1,1,1,1,1
1304,6.57459545063246,0.3231729086360665,NJ,2024-03-25,0,1,1,0,0,0,1,1,0,0
1305,0.466457544174128,0.077377887963491,NJ,2024-03-26,1,1,1,1,1,0,1,0,1,1
1306,0.35635356747706,0.058758645647174,NJ,2024-03-27,1,1,1,1,1,1,1,1,1,1
1307,2.29684447512624,0.168837898416154,NJ,2024-03-28,0,1,1,1,0,0,1,1,1,0
1308,1.24925703080701,0.1669956949891165,NJ,2024-03-29,1,0,1,1,0,0,0,1,1,0
1309,1.7867616657654,0.362652848469791,NJ,2024-03-30,0,1,1,0,0,0,1,1,0,0
1310,3.4631281079313,0.32276323378626,NJ,2024-03-31,0,1,0,1,0,0,1,0,1,0
1311,2.69038511408225,0.2155278601753435,NJ,2024-04-01,1,0,1,0,0,0,0,1,0,0
1312,0.823515582651817,0.095692633514703,NJ,2024-04-02,1,0,1,1,1,1,0,1,1,0
1313,1.17424241418628,0.198449200934762,NJ,2024-04-03,1,0,1,1,0,0,0,1,1,1
1314,0.356757812062283,0.083101411379783,NJ,2024-04-04,1,1,1,1,1,0,1,1,1,0
1315,2.37194709061171,0.826096189844325,NJ,2024-04-05,0,1,1,1,0,0,1,1,1,0
1316,2.5007590306103,0.4257999011381415,NJ,2024-04-06,0,1,0,1,0,0,0,0,1,0
1317,0.0130882919355328,0.01117924759462665,NJ,2024-04-07,1,1,1,1,1,1,1,1,1,1
1318,0.712295015778426,0.1246426646067515,NJ,2024-04-08,1,1,1,1,1,0,1,1,1,0
1319,0.403878872049397,0.1244680437614035,NJ,2024-04-09,1,1,1,1,1,1,1,1,1,1
1320,0.730337519460481,0.1063922689277205,NJ,2024-04-10,1,1,1,1,1,0,0,1,1,0
1321,4.36069149822827,0.2665657706770215,NJ,2024-04-11,0,1,1,1,0,0,1,1,1,0
1322,3.53056653243686,0.357647839072079,NJ,2024-04-12,0,1,1,1,0,0,0,1,1,0
1323,3.88576799323139,0.66452995449769,NJ,2024-04-13,0,1,0,0,0,0,0,0,0,0
1324,0.941434238592768,0.229487698523379,NJ,2024-04-14,1,1,1,0,1,1,1,1,0,0
1325,3.33261313382192,0.62233016612058,NJ,2024-04-15,0,1,0,1,0,0,1,0,1,0
1326,1.06100436565073,0.0326599432481627,NJ,2024-04-16,1,1,1,1,0,0,0,1,1,0
1327,3.99650737496786,0.2963006639842355,NJ,2024-04-17,0,1,1,1,0,0,0,1,1,0
1328,1.27409021867922,0.0415906837811378,NJ,2024-04-18,1,1,1,1,0,0,0,1,1,0
1329,1.16758395012716,0.2106390774887195,NJ,2024-04-19,1,1,0,1,1,1,1,0,1,0
1330,0.661007725761893,0.3475505690789665,NJ,2024-04-20,1,1,1,1,1,0,1,1,1,0
1331,1.34315782216558,0.487872263735863,NJ,2024-04-21,1,1,1,0,0,0,1,1,0,0
1332,1.0680524168483,0.2512889403754595,NJ,2024-04-22,1,1,1,1,1,0,0,1,1,0
1333,2.58395824203023,0.2692685366249555,NJ,2024-04-23,0,0,0,1,1,1,1,0,1,0
1334,7.4636203192379,0.401330242026801,NJ,2024-04-24,0,1,1,0,0,0,1,1,0,0
1335,1.53867898048662,0.0948565127166885,NJ,2024-04-25,1,1,1,1,0,0,1,1,1,0
1336,2.12405504899524,0.3891049370290425,NJ,2024-04-26,0,1,1,0,0,0,1,1,0,0
1337,0.527601317873465,0.261161681076915,NJ,2024-04-27,1,1,1,1,1,0,1,1,1,0
1338,0.771199434681562,0.53542934785465,NJ,2024-04-28,0,1,1,1,1,0,0,1,1,1
1339,4.6257642377159,0.375776439156432,NJ,2024-04-29,0,0,1,0,0,0,0,1,0,0
1340,3.20296697549534,0.3412099809548625,NJ,2024-04-30,0,0,1,0,1,0,0,1,0,1
1341,2.09760068023461,0.345983002430356,NJ,2024-05-01,0,0,1,0,1,0,0,1,0,0
1342,6.7434840503181,0.4440299128733895,NJ,2024-05-02,1,1,1,0,0,0,0,1,0,0
1343,1.39516217991011,0.361220420119106,NJ,2024-05-03,1,1,1,0,1,0,0,1,0,1
1344,1.256423172616,0.236190748207961,NJ,2024-05-04,1,1,1,1,0,1,1,1,1,1
1345,1.10386573759497,0.1900658993288595,NM,2024-03-24,1,0,1,1,0,1,0,1,1,0
1346,1.07285964544475,0.1593044964323755,NM,2024-03-25,1,1,1,0,1,0,1,1,0,1
1347,0.0503497418510193,0.0030162987844431,NM,2024-03-26,1,1,1,1,1,1,1,1,1,1
1348,1.14559697147627,0.446693895029393,NM,2024-03-27,0,1,1,1,0,0,1,1,1,0
1349,0.0956916219353675,0.003702805578746055,NM,2024-03-28,1,1,1,1,1,1,1,1,1,1
1350,1.10274519718437,0.441288306216703,NM,2024-03-29,0,1,1,1,0,1,1,1,1,1
1351,NA,NA,NM,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1352,0.819822124103441,0.220190308228094,NM,2024-03-31,0,1,1,1,1,0,1,1,1,0
1353,0.902912839572164,0.106653993481638,NM,2024-04-01,1,1,0,1,1,1,0,0,1,1
1354,NA,NA,NM,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1355,0.111975977116196,0.00708568755477055,NM,2024-04-03,1,1,1,1,1,1,1,1,1,1
1356,0.515016119947769,0.00792884589454785,NM,2024-04-04,1,1,1,1,1,0,1,1,1,0
1357,0.0869865354005451,0.00888189739555465,NM,2024-04-05,1,1,1,1,1,1,1,1,1,1
1358,NA,NA,NM,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1359,0.0133834948737784,0.01117924759462665,NM,2024-04-07,1,1,1,1,1,1,1,1,1,1
1360,1.36107474068245,0.3373340495805125,NM,2024-04-08,1,0,1,1,0,0,0,1,1,0
1361,0.608641344568723,0.207227106424833,NM,2024-04-09,1,1,1,1,1,0,1,1,1,0
1362,1.76929291042958,0.395676415886687,NM,2024-04-10,0,1,1,1,0,0,1,1,1,0
1363,0.68018957723407,0.2665657706770215,NM,2024-04-11,1,1,1,1,1,0,1,1,1,0
1364,0.470346726645172,0.1665094871209675,NM,2024-04-12,1,1,1,1,1,1,1,1,1,1
1365,0.0267934779731419,0.02273921939761015,NM,2024-04-13,1,1,1,1,1,1,1,1,1,1
1366,1.04613369766787,0.225885064634707,NM,2024-04-14,0,1,1,1,1,0,1,1,1,0
1367,0.364889965318333,0.0289404591093859,NM,2024-04-15,1,1,1,1,1,1,1,1,1,1
1368,0.960671441873392,0.2963523367348805,NM,2024-04-16,1,1,1,0,1,1,1,1,0,0
1369,1.99518013521587,0.68546404927809,NM,2024-04-17,0,1,1,1,0,0,1,1,1,0
1370,0.496299892415588,0.0415906837811378,NM,2024-04-18,1,1,1,1,1,0,1,1,1,0
1371,0.360366618868112,0.0469152832513706,NM,2024-04-19,1,1,1,1,1,0,1,1,1,0
1372,2.131549989216,0.53086119763424,NM,2024-04-20,0,1,1,0,0,0,0,1,0,0
1373,2.49087569152521,0.48563379717587,NM,2024-04-21,0,1,1,1,0,0,1,1,1,0
1374,0.964339911226376,0.0670705399037345,NM,2024-04-22,1,1,1,1,0,0,1,1,1,0
1375,1.11847002729867,0.2256032306282205,NM,2024-04-23,1,1,0,1,1,1,0,0,1,0
1376,1.90678086218343,0.181568429975718,NM,2024-04-24,1,0,1,0,0,1,0,1,0,0
1377,0.932152279074934,0.308218301085919,NM,2024-04-25,1,1,0,1,1,1,0,0,1,1
1378,NA,NA,NM,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1379,NA,NA,NM,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,0.167396867151777,0.1318536908266085,NM,2024-04-28,1,1,1,1,1,1,1,1,1,1
1381,1.08606173356762,0.380285767231383,NM,2024-04-29,1,1,0,1,1,0,1,0,1,0
1382,0.214745020053106,0.1621496742246525,NM,2024-04-30,1,1,1,1,1,1,1,1,1,1
1383,1.4610729177613,0.1790187473380165,NM,2024-05-01,1,1,1,1,0,0,1,1,1,0
1384,1.10180590509862,0.197011701274526,NM,2024-05-02,1,1,1,1,0,1,0,1,1,0
1385,0.29384304524725,0.2160884797675685,NM,2024-05-03,1,1,1,1,1,0,1,1,1,0
1386,0.754930973447756,0.343340185150804,NM,2024-05-04,1,1,1,1,1,0,0,1,1,1
1387,NA,NA,NV,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,NA,NA,NV,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1389,NA,NA,NV,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1390,NA,NA,NV,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1391,NA,NA,NV,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1392,NA,NA,NV,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1393,NA,NA,NV,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,NA,NA,NV,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,NA,NA,NV,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,NA,NA,NV,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1397,0.0316974730243932,0.00708568755477055,NV,2024-04-03,1,1,1,1,1,0,1,1,1,0
1398,0.0703586924600448,0.00792884589454785,NV,2024-04-04,1,1,1,1,1,0,1,1,1,0
1399,0.196165822686626,0.00888189739555465,NV,2024-04-05,1,1,1,1,1,1,1,1,1,1
1400,1.1706293193711,0.81691166323307,NV,2024-04-06,0,1,1,1,0,0,1,1,1,0
1401,NA,NA,NV,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,NA,NA,NV,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,0.0158002585684839,0.0141226268768309,NV,2024-04-09,1,1,1,1,1,1,1,1,1,1
1404,NA,NA,NV,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,NA,NA,NV,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,NA,NA,NV,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407,NA,NA,NV,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,NA,NA,NV,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,NA,NA,NV,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,NA,NA,NV,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411,NA,NA,NV,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412,NA,NA,NV,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413,0.0570706448014991,0.0469152832513706,NV,2024-04-19,1,1,1,1,1,1,1,1,1,1
1414,NA,NA,NV,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,0.0777037802465798,0.0595904830358685,NV,2024-04-21,1,1,1,1,1,1,1,1,1,1
1416,NA,NA,NV,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,1.784385458074,0.59893544377608,NV,2024-04-23,0,1,1,1,0,0,0,1,1,1
1418,NA,NA,NV,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,NA,NA,NV,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,NA,NA,NV,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1421,0.145986918330859,0.118420137140286,NV,2024-04-27,1,1,1,1,1,1,1,1,1,1
